date,news_sentiment_accel_1d_z21,news_topic_entropy_daily_z21,news_sentiment_extreme_1d_z21,news_topic_shock_1d_z21,news_topic_intensity_MacroRF_1d_z21,news_topic_intensity_MonPolicy_1d_z21,news_topic_intensity_Geopol_1d_z21,news_sentiment_level_21d_z63,news_topic_entropy_level_21d_z63,news_topic_intensity_OilGas_21d_z63,news_topic_intensity_Fiscal_21d_z63,news_sentiment_level_63d_z1y
2020-06-09,-0.217770,0.892990,0.358430,-0.968170,0.521160,-0.179730,0.278940,0.000000,0.000000,0.000000,0.000000,0.000000
2020-06-10,-0.306240,0.397040,-1.383210,-0.221350,0.555690,1.518840,-0.817520,0.000000,0.000000,0.000000,0.000000,0.000000
2020-06-11,0.953430,0.727880,0.809160,-0.047080,1.140470,0.896540,-0.339060,0.000000,0.000000,0.000000,0.000000,0.000000
2020-06-15,1.118150,-0.253990,0.712710,-0.695330,-1.248640,0.477930,-0.790970,0.000000,0.000000,0.000000,0.000000,0.000000
2020-06-16,-1.101970,0.072480,0.712710,-0.008100,0.306070,-0.803430,-0.135090,0.209000,-0.866040,1.149720,-1.109240,0.000000
2020-06-17,1.138940,0.954580,-0.232500,-0.849860,-0.004240,-0.053940,1.201980,0.417530,-0.737590,1.143040,-1.171640,0.000000
2020-06-18,-0.497990,0.532900,-0.668400,-0.905510,-0.839300,-0.034090,-0.442770,0.281310,-0.306270,1.444750,-1.374800,0.000000
2020-06-19,0.412280,-0.307560,-1.363770,1.233490,2.065270,0.648600,-0.842310,0.157930,-0.357790,1.386540,-1.461640,0.000000
2020-06-22,0.657350,0.316060,0.760820,-0.043490,1.350840,-0.571680,-0.676120,0.488060,-1.582230,1.733620,-0.926190,0.000000
2020-06-23,0.123550,0.320830,0.224540,-0.132470,-0.087650,-0.906700,0.125960,0.465380,-1.597920,1.819310,-0.725080,0.000000
2020-06-25,-0.575930,0.760510,-0.406740,0.454220,-0.268890,-0.760380,0.158850,0.396590,-1.591900,2.017160,-0.848500,0.000000
2020-06-26,1.377970,0.910650,,-0.824510,-0.087650,-0.776500,0.565770,0.407910,-1.388400,2.043240,-0.847180,0.000000
2020-06-29,-0.333910,0.039870,0.687990,0.770900,1.307310,0.468910,-0.646060,0.542180,-1.768920,1.173000,-0.409220,0.000000
2020-06-30,0.290750,0.949970,0.654480,-0.833670,0.224500,0.323330,-0.331280,0.314860,-1.734400,1.087450,-0.304390,0.000000
2020-07-02,1.638490,0.856210,-1.248680,-1.013440,0.822290,1.292980,-0.216120,0.210010,-1.018460,1.324870,-0.259610,0.000000
2020-07-03,-1.562950,0.086670,-0.630670,-0.626000,0.009350,0.695140,-1.000210,-0.098230,0.684340,0.849620,0.066820,0.000000
2020-07-06,-3.661230,0.939520,-1.730040,1.962390,-0.359130,0.199660,0.839730,-0.191330,0.231570,0.890870,-0.765350,0.000000
2020-07-07,1.712960,-0.316320,0.966740,-0.935100,-0.258410,-0.393660,-0.758100,-1.458070,0.067910,0.748160,-0.574000,0.000000
2020-07-08,0.282260,0.825820,,-1.001650,0.053330,-0.470110,-0.090450,-2.102640,-0.073620,0.548510,-0.778800,0.000000
2020-07-09,0.221940,0.891980,-0.275810,-1.037660,0.309030,-0.278270,-0.459490,-2.012780,0.046480,0.400530,-0.791200,0.000000
2020-07-10,-0.083810,0.355700,0.843370,-0.759030,0.453260,-0.233400,-1.134750,-1.619670,0.421680,0.687640,-0.985580,0.000000
2020-07-13,-0.785910,-0.662750,-0.352930,0.985420,-0.939070,-0.013090,-0.967950,-2.147540,0.064350,0.520880,-0.812170,0.000000
2020-07-14,0.298770,0.616040,0.177860,-0.572590,-0.328740,-0.279830,-0.011170,-1.987160,0.286210,0.409570,-0.909400,0.000000
