date,news_sentiment_1d_raw,news_topic_intensities_1d_raw,news_topic_entropy_1d_raw,news_sentiment_extreme_1d_raw
2021-03-31,0.40069617338111363,"[0.5027846312800225, 0.0029602778090399135, 4.458897488773732e-05, 0.09994043372814045, 0.3942691776204783]",1.3857516564088888,0.75
2021-04-01,0.04662281694955903,"[0.6841044111512004, 0.0030129824896668344, 0.00030340180063148967, 0.20823466118768674, 0.10434360808289983]",1.2150757187504047,0.5
2021-04-02,0.31505778186234223,"[0.004112877066564313, 0.0003568195556999315, 3.1846504296577506e-05, 0.0017672174094418961, 0.9937302457337516]",0.06233496327127246,0.25
2021-04-05,0.33002480076499613,"[0.3936445032068126, 0.3357606778053459, 0.0040980829714853525, 0.07416646883821473, 0.1923295499376819]",1.8264003907083262,1.0
2021-04-06,0.35562503059047373,"[0.9982956971280332, 0.0017007163116918482, 1.9913340701071162e-06, 4.1740629671639404e-07, 1.795242111871367e-07]",0.018151903464234828,0.0
2021-04-07,-0.37170022840150563,"[0.3060130716584988, 0.006024621376116865, 0.3539790576666146, 0.0014390160837336634, 0.3325432644427586]",1.6393505618836388,0.3333333333333333
2021-04-08,0.23006335198344677,"[0.02268908413002837, 0.0020355643087991673, 0.03700697614097037, 0.3059522407141677, 0.632315271969142]",1.2590270438751061,0.75
2021-04-09,0.999976518715992,"[0.004131842793586217, 0.00014361035778472927, 2.7781667936292935e-06, 0.00036672189570772986, 0.9953540514320764]",0.04547576077619885,1.0
2021-04-11,0.9985981232529754,"[0.00027797872613579734, 2.2464124860373973e-05, 0.9995341366548648, 7.964223846299103e-05, 8.477872153966877e-05]",0.006532271248914413,1.0
2021-04-12,-0.29063758344738283,"[0.18352853122305857, 0.00608020218051264, 0.14195681780839872, 0.1971189264859593, 0.4713147748649575]",1.8667862111673352,0.8333333333333334
2021-04-13,-0.9980863906415101,"[0.043503976263185085, 0.007769745099975391, 0.6256933659116385, 0.06285217754887934, 0.2601800216856601]",1.430747305324927,1.0
2021-04-14,0.5018339282664291,"[0.6312457638399598, 0.26773144849733943, 0.002730700476370272, 0.06808047388789475, 0.030210732165808923]",1.3676753565751907,1.0
2021-04-15,0.682190207328286,"[0.5607847366855492, 0.0009362676131608725, 0.01082711354374589, 0.01021442642367779, 0.41723657233113887]",1.1417879517664353,0.6666666666666666
2021-04-16,0.9999130562757109,"[0.5429364857668729, 0.005491724616413494, 0.0034366334501034716, 0.12895871881615723, 0.31917589441396715]",1.4547105792942718,1.0
2021-04-19,0.9812221387002251,"[0.011865874925471158, 0.00013372039371217935, 4.791116175093584e-06, 0.00011350479873240093, 0.9878811208847884]",0.09657556350647267,1.0
2021-04-20,0.9971832808502924,"[0.7432338611320862, 0.006905011963568281, 0.005376135377868193, 0.07193091029386277, 0.17255324201556851]",1.118826089538393,1.0
2021-04-21,-0.4634727550481451,"[0.495598015309421, 0.0006802854055105414, 0.00010092882633807939, 0.0034470145111697107, 0.500172760564474]",1.0385393255995843,0.5
2021-04-22,0.9916946661259309,"[0.001326338123873115, 4.136094558213991e-05, 1.0724964464614092e-05, 0.0029356912371966974, 0.9956848890439944]",0.044362788103762894,1.0
2021-04-23,-0.9986772207944281,"[0.004461382365662235, 0.001754054625203302, 0.5001812850958007, 0.010040682093818278, 0.4835616122886126]",1.12434675705823,1.0
2021-04-27,0.7657210993100306,"[0.1291296740309191, 0.00472750127037131, 0.007027036413434776, 0.38639943367997587, 0.4727155485612006]",1.5091768154667726,0.6666666666666666
2021-05-03,0.9997610890053671,"[0.0010637965401790604, 0.00012123422642080604, 0.9978412055716476, 0.00058748424578883, 0.000385281574758077]",0.025868998401227552,1.0
2021-05-04,0.5007019138720595,"[0.012185060673793942, 0.00046006959285954647, 0.4602941901758814, 0.006943205241786219, 0.5201165224270038]",1.1381244469900569,0.5
2021-05-06,-0.25202559720508,"[0.5413073435247571, 0.024977834067193682, 0.03967541215382317, 0.07629783168334124, 0.3177407699389323]",1.605794392879627,0.75
2021-05-07,-0.36005314470058264,"[0.3469199278399961, 0.006378329436017925, 0.20800747013920842, 0.22552377365139242, 0.21316977110789148]",2.007496467670592,0.6
2021-05-08,0.3309008343488867,"[0.12940832584471132, 0.027804558646298477, 0.3518210832289654, 0.04587439926114519, 0.4450908470659258]",1.7794429466968553,1.0
2021-05-09,0.00010177820193452147,"[0.04330682877350436, 0.008258493543183063, 0.3881674022217065, 0.01663117216018547, 0.543635221294613]",1.359543329595545,1.0
2021-05-10,0.9982468804517091,"[0.3750959507746775, 0.00803764452277514, 0.5001581653289447, 0.11444307301487616, 0.002264291418216426]",1.464293722391473,1.0
2021-05-11,-0.9984198643329476,"[0.0033567771907074377, 0.00012227060023364342, 4.095552096156231e-05, 0.005710070350931048, 0.9907689355682309]",0.08558221921016299,1.0
2021-05-12,-0.4999855732151016,"[0.3342629380188354, 0.019121726040966357, 0.427255739554643, 0.030046740361137327, 0.18931199865498863]",1.7682846230874736,1.0
2021-05-13,0.24173635896767967,"[0.4880363253554829, 0.001552030035561504, 4.951904482021602e-05, 0.001191261597432571, 0.5091698798885897]",1.0276699303281258,0.75
2021-05-14,0.11462831740560987,"[0.0875980874550991, 0.002487471644802477, 0.2379762034812949, 0.669392656236675, 0.0025446768102725917]",1.2316821749211804,0.0
2021-05-15,-0.9901580957425867,"[0.5736507227091637, 0.041555118975574575, 0.27097341436351935, 0.06046234134289891, 0.05335782895812082]",1.631416411776964,1.0
2021-05-17,0.00391090521817614,"[0.9999970266882604, 1.8738733234406135e-06, 6.118413131332217e-08, 2.242063216292363e-08, 1.583662607891825e-08]",4.103880351973239e-05,0.0
2021-05-18,0.2877337648614717,"[0.31717701507102264, 0.0005757457069685353, 0.0001475301283278134, 0.028800538111260304, 0.6532982148645806]",1.0821628091809028,1.0
2021-05-19,0.531024140151216,"[0.9971667624507704, 0.0002572591715087037, 1.0847086060022611e-05, 0.0025301329580382065, 3.400116686032974e-05]",0.02965800975653409,0.5
2021-05-20,-0.9999481031342025,"[0.0002953564451306291, 0.00020299531816009541, 0.997675064419846, 0.0004165193485063203, 0.0014090667932926857]",0.027324594383137623,1.0
2021-05-21,0.33442988576302585,"[0.060939539539573345, 0.009486708911020198, 0.5837269720101208, 0.028755373100235376, 0.31709076321776103]",1.4357308677902505,1.0
2021-05-22,0.0008137514237366306,"[0.5304210379084002, 0.00315693556247214, 0.00012146725428238776, 0.004256248195827989, 0.462043349095053]",1.061222099698206,1.0
2021-05-24,-0.4426867753046062,"[0.013928136096330835, 0.002360830739286062, 0.23512480645792105, 0.260589246484443, 0.4879960122890785]",1.6082261678300966,0.5
2021-05-25,-0.9999572387694738,"[0.17363542655828657, 0.011100141449585611, 0.6656126211842666, 0.07015505413141164, 0.07949609106382857]",1.4608571945036477,1.0
2021-05-26,0.2509727544927845,"[0.28763186176193833, 0.000969899690400251, 0.2588613512508028, 0.39488916737612156, 0.05764682515521426]",1.7981514976099855,0.75
2021-05-27,-0.9999758535621326,"[0.0011323870096403635, 0.00010532839929048906, 0.9978248926602841, 0.0007782774511679911, 0.00015811665472443087]",0.02564102924577144,1.0
2021-05-28,0.9987004625066861,"[0.4398827438132435, 0.0027971809666519193, 0.012807072724655602, 0.043942283999920555, 0.5005697839370286]",1.3232690502275386,1.0
2021-05-30,-0.019375272594722,"[0.001986362235687082, 0.00011206288899355749, 1.0102775848573667e-05, 0.0005871675553240333, 0.9973033072408397]",0.02965372043692007,0.0
2021-05-31,-0.5591314555415404,"[0.9641538570209592, 0.0017573659003966321, 0.00010994376826600402, 0.015401592316066798, 0.01857627684045442]",0.2678561828976063,0.5
2021-06-01,0.9999839829039511,"[0.9844969914761577, 0.00045141456094672264, 0.0004240647352975611, 0.014488871067972758, 0.0001376736626340187]",0.12223533558861673,1.0
2021-06-02,0.9998934809199418,"[0.22664342535867965, 0.002821764936343152, 0.01334428892150546, 0.2948155422512318, 0.46237431612925367]",1.6264193649623,1.0
2021-06-04,0.7635276644742225,"[0.4180839713146316, 0.0008062357027700125, 0.00027152633164084853, 0.005149409745526729, 0.5756879478853038]",1.035267121174933,0.6666666666666666
2021-06-05,3.0914851026908607e-06,"[0.5004001891266038, 6.4818780025662095e-06, 6.563861113935275e-07, 7.614874586855408e-05, 0.4995155243497896]",1.0012033256422102,1.0
2021-06-07,-0.48755718519292923,"[0.4999923590685578, 7.331381806552237e-05, 7.960400036689697e-07, 3.109081524937719e-05, 0.49990144043112533]",1.0015352670142883,0.5
2021-06-08,-0.002836943022730798,"[0.0002783527617807291, 7.235014247065957e-05, 0.9990157978044016, 0.0003019799732568689, 0.0003305203022921546]",0.013053471604722481,1.0
2021-06-09,0.4580377568592463,"[0.3458495535974529, 0.03585173647371848, 0.06435139317540878, 0.08035580935538292, 0.47359078381457825]",1.7595729945826666,0.5
2021-06-10,0.39697818110669814,"[0.30341119030261954, 0.0056940633811686766, 0.004566264884717662, 0.006863385641380221, 0.6794643045917452]",1.0281719367850553,0.5
2021-06-11,0.6759023993813834,"[0.3638092888379516, 0.00024437595561916775, 2.5926726971504162e-05, 0.001697533269102086, 0.6342219077052684]",0.9662992533245843,0.6666666666666666
2021-06-14,0.9970517110434753,"[0.0006458842282534114, 0.00017383738173617247, 0.9988603664038654, 0.0002529318979658379, 6.5981227812892e-05]",0.014595718569740929,1.0
2021-06-15,0.14991129269993714,"[0.5112727627651553, 0.42306968153112484, 0.021732012890561325, 0.010265475531854812, 0.03365914421431405]",1.372423024297705,0.0
2021-06-16,0.021200125983235403,"[4.255939808593717e-06, 0.9999925512851603, 1.6153725468263081e-06, 5.539134173734718e-07, 2.3496515609106593e-08]",0.00012850887249150555,0.0
2021-06-17,0.9407300849622379,"[0.9995488617871096, 0.0004442152836291589, 3.6103665982763224e-06, 1.6020904663916969e-06, 7.109233349678582e-07]",0.005706959262419546,1.0
2021-06-18,0.9999914727642143,"[0.9998158450010419, 2.429635613977422e-05, 4.356096621228735e-06, 7.966468480320142e-05, 7.483804554904562e-05]",0.002824698873486066,1.0
2021-06-19,-0.6618252965460807,"[0.029141010057601016, 0.0007958726489477588, 0.001248035677346516, 0.0038075772694795593, 0.9650065393400858]",0.2490660985707166,0.6666666666666666
2021-06-21,-0.9995912592619547,"[0.6019114691345407, 0.00913954289983002, 0.0005319851908670315, 0.02333864040051981, 0.3650777604627734]",1.1657644134732308,1.0
2021-06-22,0.3319886752425728,"[0.27290199631029083, 0.011878644632366217, 0.00019751682952254482, 0.015411231962964305, 0.6996098091815898]",1.0430310907347007,1.0
2021-06-23,0.0010924846722355495,"[0.9997872569292923, 0.00020988248781515957, 1.228658338400315e-06, 4.964228438172414e-07, 1.357144534169954e-07]",0.0029075146393338675,0.0
2021-06-24,0.9999962146622966,"[3.0712171045396095e-05, 3.058330320077784e-07, 3.8061535795275195e-07, 0.9997734947092465, 0.0001941068978236645]",0.003194013392360351,1.0
2021-06-25,-0.9370485425325679,"[0.006084467819156531, 0.00010306599835677699, 5.377612722270274e-06, 0.002038041432946609, 0.9917680553687624]",0.0762879108979882,1.0
2021-06-26,-0.9998913280189732,"[0.4609045834773267, 0.12023414431710407, 0.07762899810465675, 0.1094744341923856, 0.23175737900394344]",2.006944672997924,1.0
2021-06-28,3.8401965037571095e-05,"[0.008712374512732993, 0.07606699570770291, 0.9053923553180494, 0.005430756275797296, 0.0043966127933620985]",0.5474319329617996,1.0
2021-06-29,-0.33182776587782276,"[0.6687680238898063, 0.010297183071131845, 0.022012065271727523, 0.09585878062081338, 0.20306324799051953]",1.3686648141080358,1.0
2021-06-30,-0.9995633628056098,"[1.777444024976307e-05, 1.4282163975372053e-05, 0.9997509573741711, 0.00017951548728077933, 3.647078336583618e-05]",0.003639728168943816,1.0
2021-07-01,0.35845144381562655,"[0.37003523972809943, 0.0006077732580958415, 5.2317110475248545e-05, 0.013350699217647007, 0.6159530214087652]",1.0517175985913396,0.3333333333333333
2021-07-02,0.3342885020949439,"[0.2116382256535339, 0.0060068464164865845, 0.0031229674557433263, 0.031583017683272166, 0.7476481951427689]",1.0155780793875326,0.5
2021-07-03,0.9999088439808292,"[0.3082423250076343, 0.0013835272868917639, 0.0021428489809250427, 0.03568163901365048, 0.6525490071618913]",1.1289404554828355,1.0
2021-07-04,-0.00019885107809020086,"[0.09685266500960997, 0.006166881530302319, 0.0071622046284532835, 0.01428995836284402, 0.8755274149413756]",0.6779973730116146,1.0
2021-07-06,0.5115212846940517,"[0.03778017330697818, 0.0007399188539661263, 1.7914758955110823e-05, 0.0016603257456118139, 0.9598007075337813]",0.2586801417293301,0.5
2021-07-07,0.8195011068362024,"[0.010169965322807301, 0.00036941370312614137, 7.951195956444512e-05, 0.0036005579575584816, 0.9857795652773784]",0.1222112476080623,0.5
2021-07-08,0.3772853589375391,"[0.05969428006936463, 0.010861063952716658, 0.8311468148173952, 0.056071560880866504, 0.04222544913284225]",0.9612248011246781,0.5
2021-07-09,-7.568208459035608e-05,"[0.2945815539496412, 0.00275184856382421, 0.0022453469731941486, 0.013847717061052525, 0.686572597904406]",1.0205609591967684,1.0
2021-07-10,-0.9999818210769381,"[0.6140422724865509, 0.03254304821937154, 0.29005303149173084, 0.03464189450581772, 0.028719139254256516]",1.425922260351383,1.0
2021-07-11,-0.9999333381585086,"[0.000999462734242199, 0.0002449288766092011, 0.9979593957506957, 0.00039139523038302337, 0.00040381944867427685]",0.02482170331127262,1.0
2021-07-14,0.5195137592470709,"[0.49597641363986195, 0.0003359154179330754, 0.49859829071665446, 0.0016943275346587006, 0.003394058633886328]",1.0496885625283705,0.5
2021-07-16,0.9847328844207016,"[0.005718311884643673, 0.000823800933985095, 2.127811151104297e-05, 0.001236671673717791, 0.9921989451971972]",0.07452758874569736,1.0
2021-07-18,-0.9999509820375085,"[0.10495177166793682, 0.0030717607370910854, 0.8787504253729743, 0.006302843792542134, 0.006922319679030448]",0.6265641813941273,1.0
2021-07-19,0.2543969944058698,"[0.32981757802513323, 0.004322004776064368, 0.25632670217011055, 0.010855619430889394, 0.3986772054289974]",1.6649160203976003,0.2
2021-07-20,-0.6620399676056005,"[0.0010146409503041503, 4.320862315288721e-05, 1.0103835309203544e-05, 0.0015231564695676182, 0.9974078927137735]",0.028872744124901203,0.0
2021-07-21,-0.14231384431116878,"[0.49993185238869375, 4.802279104188379e-05, 0.4999060293686891, 9.152017634266285e-05, 2.157544694119982e-05]",1.0023224990152206,0.5
2021-07-22,0.9926831814880072,"[0.0713234358887327, 0.001117366936020795, 2.3926347234270597e-05, 0.0025979559623387576, 0.9249363899292835]",0.40946416060139423,1.0
2021-07-23,0.2555376075389821,"[0.0713937644384277, 0.0005976775361292184, 0.25069956919213143, 0.01757339267051749, 0.6597346864572157]",1.2769897040690825,0.75
2021-07-24,0.9998556847909104,"[0.0012642938520562716, 1.3612915695636625e-05, 1.3269645300699993e-06, 8.536673675642129e-05, 0.9986344008965607]",0.015539128814120121,1.0
2021-07-25,0.9999144906644741,"[0.08181416248338015, 0.0011311110323065675, 7.697307174557283e-05, 0.009470676721192698, 0.9075061691852058]",0.49832919013192956,1.0
2021-07-26,0.08500486318120208,"[0.3759546197807595, 0.024652325642613698, 0.05112394560806116, 0.10673670071583141, 0.44153169899375677]",1.7469012956405523,0.6666666666666666
2021-07-27,-0.5922198261792421,"[0.1365002999070799, 0.006384203982251185, 0.8361657105004849, 0.015314909204668726, 0.00563404023980491]",0.788991997581476,0.0
2021-07-28,0.8829483081364404,"[0.5825980945026933, 0.0048105578753166655, 0.12141694022142571, 0.21244490421873813, 0.0787286437619246]",1.6239530847637504,0.8
2021-07-29,0.26331333408623436,"[0.07320476905005989, 0.010462406705747836, 0.3543465820788136, 0.04533881065233867, 0.5166465817278202]",1.5699125280080632,1.0
2021-07-31,-0.281076670032151,"[0.0002959548096363947, 0.9996962606953231, 6.142346114540223e-06, 4.886820392501348e-07, 1.537706261490255e-07]",0.0040261189220307265,0.0
2021-08-02,0.9933819501637504,"[1.1523648104402514e-05, 1.3156490577010698e-07, 1.4534492124624191e-07, 0.9999844730222253, 2.7264353703976155e-06]",0.00026679008526048285,1.0
2021-08-03,0.9991265143011873,"[3.8750604874381234e-06, 1.0246323500179746e-07, 1.1253384843034284e-07, 0.9999882144501079, 6.695504106963701e-06]",0.00020536665946594768,1.0
2021-08-04,-0.3119804700588109,"[0.3277295969390816, 0.00012425730549337556, 1.1805019955496692e-05, 0.0016741503235851378, 0.6704591978552709]",0.9314063049945221,0.3333333333333333
2021-08-05,0.9988812700051213,"[0.9936831996828314, 0.0012385216408920734, 0.00013468298022574504, 0.003814915226025372, 0.0011276867868256347]",0.0644677420248137,1.0
2021-08-06,0.2420685946375592,"[0.5294395008523911, 0.24268438121750574, 0.00022725423007450624, 0.0027770825068321545, 0.224870815266617]",1.4919509858821605,0.75
2021-08-09,-0.9987838808288101,"[0.7322494187070422, 0.053043969979609994, 0.0049338577733591925, 0.05141197859280349, 0.15836004269776646]",1.2329204808164342,1.0
2021-08-10,0.17343698583509248,"[0.24290267859600853, 0.0595734705531184, 0.4927225074769854, 0.012157863078343194, 0.19264260141794498]",1.7765256538387586,0.8
2021-08-11,0.02600900423228331,"[0.6662479503521895, 0.0004209886936530883, 3.787332663991002e-06, 0.3333223940216371, 3.880036168181147e-06]",0.9235116551745411,0.0
2021-08-12,-0.9919263429938884,"[0.0005356877557132905, 3.7611183738169864e-05, 3.2864286090983137e-06, 0.00013127593028232451, 0.9992911394105178]",0.009147393006953369,1.0
2021-08-13,0.34662562602775354,"[0.4133444190127923, 0.013279419116723926, 0.006704408919508513, 0.0507038365850618, 0.5159670451433321]",1.3687283855833638,0.8
2021-08-16,0.5696363904771601,"[6.439000929908944e-06, 1.9637843313367153e-06, 2.2577585937342844e-07, 0.999987835083979, 2.5363670653908784e-06]",0.0002165855445625056,0.0
2021-08-17,0.9998733715127774,"[0.8473492672820956, 0.0014893845303194844, 0.002782536627831466, 0.03722992851241635, 0.11114803569807]",0.7691233466574876,1.0
2021-08-18,0.02555349236192579,"[0.5085331673343773, 0.026914083364250167, 0.0013172904411070233, 0.026215013146829887, 0.4370195502201704]",1.308713801591733,0.5
2021-08-19,0.9999896224513353,"[3.250428177931247e-06, 7.886929697896523e-08, 4.645551270847224e-08, 0.9999949267681281, 6.974839576887765e-07]",8.24785847655645e-05,1.0
2021-08-20,-0.9999668998227622,"[1.917421752213779e-06, 2.2880214071463167e-06, 0.9999913749135356, 2.2418618785882263e-06, 1.1777900515898593e-06]",0.0001556350306242915,1.0
2021-08-22,0.9984801204423764,"[0.001942119377407331, 0.0004910446783882355, 0.5732258767805721, 0.41938101036930847, 0.004959375568447096]",1.0468229653944143,1.0
2021-08-23,0.9594299742936074,"[0.0027907652488875084, 0.00014561208300079907, 8.214871588008689e-06, 0.003473163468295355, 0.9935812507469777]",0.06327799167650634,1.0
2021-08-25,-0.6986114411880181,"[0.33939266850703714, 0.0026597990149685173, 0.5136274084610889, 0.01416832981268373, 0.13015091625949504]",1.5154396939840507,0.75
2021-08-26,-0.9999865954774356,"[0.03851316282312706, 0.026469683900666282, 0.0007277847659779499, 0.001199914224159361, 0.9330885211975483]",0.43209957186742093,1.0
2021-08-30,0.003601064490779724,"[0.003149784344947694, 0.0010206064092066695, 0.0002501878216484, 0.674933855973074, 0.32064457816187586]",0.9482834770613835,0.6666666666666666
2021-08-31,-2.7506566683821454e-06,"[0.007601631333163747, 0.00016933050604170098, 0.15594307631961313, 0.3412783951480523, 0.4950067338713087]",1.5051920793959621,1.0
2021-09-01,0.013011757865251106,"[0.570769399500012, 0.006910193964407223, 0.00027665367590754843, 0.0010771402076051877, 0.4209656940701267]",1.0507075470592886,1.0
2021-09-02,0.9998964944824122,"[0.40482405144467665, 0.0013293665250753489, 0.0020589631520266725, 0.41767454627512274, 0.17411265492855227]",1.5244004026448243,1.0
2021-09-04,0.9984533923249728,"[0.6098174983475984, 0.006754737204420849, 0.09189074055515144, 0.024745022263548522, 0.26679123676335903]",1.4409215325025346,1.0
2021-09-06,-0.4999573256801594,"[0.28328115290751466, 0.0019663194175544296, 0.25052031260263613, 0.25910705897756253, 0.20512422316274664]",2.007088418898474,1.0
2021-09-08,0.24998962073480743,"[0.2950526222902281, 0.004046641257176832, 0.0010392109087191035, 0.019896091915450782, 0.6799645084809269]",1.0528593006018259,0.75
2021-09-09,0.5739143120072003,"[0.45628799405834103, 0.004406181257321819, 0.016239303583980454, 0.01721809008187136, 0.5058474847464751]",1.2457855651368712,0.5
2021-09-10,0.9994086177177811,"[0.18645689083650363, 0.00842555904495807, 0.014423025245386122, 0.03928128726193674, 0.7514124861987291]",1.0913340286565267,1.0
2021-09-13,-0.2289067431156819,"[0.02975027324739528, 0.3335938141518704, 0.0007448381759361977, 0.4302049337386406, 0.20570526868621244]",1.6797633587733494,0.6666666666666666
2021-09-14,0.08005481546953912,"[0.20471143804719416, 0.005744739592136705, 0.03727609295962571, 0.04011647473402153, 0.7121503701455474]",1.2230070918015403,0.75
2021-09-15,0.02094142711471232,"[0.009638062868583987, 0.003658196041931581, 0.0020202477273333786, 0.0015733705120454613, 0.983109139740966]",0.15105333553256128,0.0
2021-09-16,-0.17643703586911103,"[0.3344864629662366, 0.015716411177461805, 0.20019618903272424, 0.010413599201762125, 0.4391864124295412]",1.677139854134072,1.0
2021-09-20,0.1403228214166933,"[0.00573891657252613, 1.978241283453929e-05, 1.584138573315334e-06, 0.001050061829120153, 0.993188661858284]",0.06324840945354968,0.0
2021-09-21,-0.1728216496579657,"[0.002754607123563515, 0.00012666070114207383, 1.9539514738527877e-05, 0.1884611952494265, 0.8086371615538819]",0.7269157494008018,0.0
2021-09-22,0.36308927171823213,"[0.33567295335106495, 0.16840259889850587, 0.19903205668732252, 0.12978574673441437, 0.16710586088726598]",2.238620941806028,0.6666666666666666
2021-09-23,0.0006061053833515129,"[0.005229928448895426, 0.00024143879332447153, 1.260580030355626e-05, 0.490866889382098, 0.5036481515052424]",1.0450314700487826,1.0
2021-09-24,-0.9993789466087679,"[0.43801749010804863, 0.121633064105356, 0.014988134299096213, 0.09472792557262565, 0.3306329478973834]",1.8321738924360467,1.0
2021-09-25,-0.9983902418771948,"[0.3072507070983385, 0.6924001568419622, 0.0001365470615962921, 4.7189401779237076e-05, 0.0001647071961669974]",0.8947938774399594,1.0
2021-09-27,-0.9525169702410575,"[1.2606350488334201e-05, 6.961887944796351e-06, 0.9999401378267475, 2.6687644193228705e-05, 1.2606350488334201e-05]",0.0010200821887578293,1.0
2021-09-28,0.9466039182667279,"[0.1313886378691831, 0.0007447624323283366, 0.0021146934952832883, 0.35564831472190955, 0.5101027365179159]",1.4370684883707145,1.0
2021-09-29,-0.49596433840417964,"[0.49964316815810117, 0.00040388149223045884, 0.49985541823902624, 8.484928946136156e-05, 1.168336096804119e-05]",1.0061136308844354,0.5
2021-09-30,-0.08124349179611422,"[0.01097848200514808, 0.00024254625988782597, 1.3056909465463e-05, 0.0005134704362118696, 0.9882514561378306]",0.09704481864694937,0.0
2021-10-01,0.21263362151182913,"[0.2557749007783021, 0.0011703778475101773, 0.01070730220106156, 0.26973344251059794, 0.46261301407549443]",1.6089878580073078,0.75
2021-10-02,0.9996624202031118,"[0.01794600546252047, 0.000595185327742319, 0.00033912637727941873, 0.0013000042754403324, 0.9798186987383187]",0.15565801183017117,1.0
2021-10-04,-0.014880728759988008,"[0.2472037318592296, 0.1872116140394585, 0.029531783990742955, 0.12382099122653879, 0.41223104654985754]",2.001209535248944,0.5
2021-10-06,0.5926835013729865,"[0.04526785723707545, 0.017937663086105244, 0.4099160402951316, 0.2280244740895446, 0.29885306709364595]",1.8406556266676188,1.0
2021-10-07,-0.2600003562885809,"[0.13055248617738605, 0.005575786400199705, 0.4893094245140776, 0.2420961648300056, 0.13246551075410182]",1.811505781393165,0.3333333333333333
2021-10-08,0.2953192117127192,"[0.37407172836092756, 0.005092832480140963, 0.01872771588898459, 0.02741025373735481, 0.5746965655319224]",1.2784206329840644,1.0
2021-10-11,-0.9954845601289586,"[0.026122412299926595, 0.0021442581776923916, 0.028689857258003756, 0.07798711764551546, 0.8650554895633723]",0.7713173261794937,1.0
2021-10-12,0.9367358838897625,"[0.007440784109083319, 0.01224740266181861, 0.45863463230456625, 0.01527162239841584, 0.5064046149894399]",1.2354086690042247,1.0
2021-10-13,-0.6275450242928899,"[0.40221009084128634, 0.0006704042582450786, 0.38332905773403664, 0.21206350834526577, 0.0017259559153888072]",1.556158870952215,0.6
2021-10-14,-0.06496560032045845,"[0.3388877309217264, 0.0023346331087297123, 0.30623868941310933, 0.18094272684193116, 0.17159527771691563]",1.954917465906973,0.5
2021-10-17,-0.9999901376080966,"[0.021048282400328848, 0.0005787231664136171, 0.00026495877281425967, 0.025389074929631907, 0.9527180080128035]",0.32774143229411407,1.0
2021-10-18,0.5192583363675206,"[0.027095678219485466, 0.09166349788488042, 0.8429218422402279, 0.00664008151569036, 0.031678057217873735]",0.870676371918521,0.0
2021-10-19,-0.11648342758658206,"[0.06656805074283542, 0.003961606366695448, 0.41043261124344665, 0.20237204893281638, 0.31666476743095184]",1.810934647073259,0.6
2021-10-20,0.9999652727262136,"[0.00011578696366108645, 4.930803627972265e-06, 2.639268993655054e-06, 0.001133428039231402, 0.9987422161822699]",0.014552682791405242,1.0
2021-10-21,0.16078806709360485,"[0.40800993357951737, 0.004629364534859076, 0.18651050133667313, 0.21295158874144596, 0.18789772315836603]",1.9438300016762267,0.5
2021-10-22,0.8983100825713608,"[0.0019015052108484175, 0.00041287253260537636, 0.5937543864367903, 0.39806736136539295, 0.005862952775352274]",1.0408349505516532,0.6666666666666666
2021-10-23,-0.00023701076968152268,"[0.003420221598525043, 0.0012970258282102626, 0.49152547859928053, 0.5025727704501135, 0.0011835120050030766]",1.0544621614802787,1.0
2021-10-24,0.999987140494429,"[0.00480434938082463, 8.266339727493836e-05, 0.8873785160348364, 0.09956111021366562, 0.00817247359488258]",0.5791285904775275,1.0
2021-10-25,-0.3282519126087444,"[0.0002730196517989044, 2.8717773102565242e-05, 0.3331179151050257, 0.6664279136507775, 0.00015143434857215686]",0.9240563682860143,0.3333333333333333
2021-10-26,0.40479343267744944,"[0.2912280383937177, 0.008114081334084434, 0.0016874449523459525, 0.4683617944711932, 0.2306077540340093]",1.5908286342834999,0.8
2021-10-27,-0.31195690861055403,"[0.28227794683947444, 0.00037057433974649817, 0.3318980260053311, 0.34099708871781825, 0.04445541800460195]",1.776396751366677,0.6666666666666666
2021-10-28,0.24890382052043622,"[0.0023760742420288463, 4.615411183387345e-05, 1.0383062581781632e-05, 0.5008558936343654, 0.49671049824387936]",1.0226096490200294,0.25
2021-10-29,0.6685982059102221,"[0.023800142368949603, 0.008231217965415549, 0.5383761437086745, 0.42723780857318183, 0.002353815727273528]",1.2110124674334999,0.6666666666666666
2021-10-30,-0.25848919075571913,"[3.5235602661930665e-05, 1.0969955440948003e-06, 1.9752261491934187e-06, 0.9999148857628183, 4.58064979408826e-05]",0.0013620486864433098,0.5
2021-10-31,-0.9822841410352563,"[2.545968682878101e-05, 3.94327343541524e-05, 9.097036485414995e-05, 0.9997107764033389, 0.00013236109984747353]",0.004307728338000965,1.0
2021-11-01,-0.020263454820855013,"[0.2867200671625981, 0.2534896091472356, 0.2529947012156408, 0.003831405325587959, 0.20296327357768087]",2.018022567779641,0.5
2021-11-02,0.12568491187621106,"[0.00011231053082897774, 2.6676089275544497e-05, 0.9995071949300997, 6.602395504662837e-05, 0.00028679498755432894]",0.006880035674138702,0.0
2021-11-03,-0.22053220000198004,"[0.09016858333182658, 0.21020987213624479, 0.22254188987604867, 0.420090454326413, 0.056988314607061295]",2.029599487456806,0.2
