TRADEDATE,Z_IMO_return,Z_IMO_vol_real21,Rel_IMO_RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63,IMO_fwd_log_ret_3d
2021-11-16,-0.242514,-0.62077,0.004169,-0.759541,-0.71261,-0.235169,1.98236,1.830415,-2.671779,0.300601,-3.345113
2021-11-17,0.941405,-0.320216,-0.00808,-0.538953,-0.435231,-0.636906,1.956801,1.807614,-2.71001,0.183516,-8.48487
2021-11-18,-1.278839,-0.069177,0.022532,-0.21648,-0.010924,-1.307994,1.917417,1.780728,-2.741118,0.058433,-22.967383
2021-11-19,-1.684874,0.725597,0.006918,0.203209,0.960139,-2.069597,1.859711,1.735238,-2.758272,-0.093831,-11.052831
2021-11-22,-2.798987,2.689611,0.007026,0.887196,2.166699,-2.595981,1.784106,1.669398,-2.779372,-0.292302,-5.515355
2021-11-23,1.954709,2.937229,0.007046,1.833923,2.55163,-2.582007,1.724701,1.622231,-2.792717,-0.516638,6.397838
2021-11-24,0.086483,2.113958,-0.014002,2.51627,2.306542,-2.534296,1.682556,1.582202,-2.771427,-0.755383,-12.81366
2021-11-25,0.215791,1.845578,0.007079,2.765499,2.080495,-2.415124,1.633699,1.538796,-2.734474,-0.995954,-6.046917
2021-11-26,-2.15603,2.391924,0.013255,2.739332,1.97158,-2.404097,1.563146,1.47036,-2.698963,-1.264506,-4.86757
2021-11-29,1.449736,2.297578,-0.012023,2.554662,1.74194,-2.270474,1.51217,1.41803,-2.643026,-1.520881,12.726114
2021-11-30,0.39915,1.96267,0.007329,2.366633,1.591549,-2.124372,1.454668,1.361959,-2.589753,-1.76497,5.792003
2021-12-01,1.383962,1.73468,-0.011061,2.158782,1.348051,-2.014213,1.406391,1.316274,-2.531101,-1.979511,1.91962
2021-12-02,0.004388,1.547532,-0.016578,1.971093,1.133527,-1.926515,1.3652,1.268994,-2.484072,-2.171357,-12.803094
2021-12-03,-0.374244,1.399864,0.00115,1.809209,0.965916,-1.859828,1.32197,1.213835,-2.43408,-2.319739,-6.337187
2021-12-06,-1.420315,1.505064,-0.012579,1.711528,0.943011,-1.854951,1.274624,1.146819,-2.388499,-2.436278,-12.095858
2021-12-07,1.27828,1.450294,-0.004397,1.656504,0.938535,-1.834221,1.237266,1.090845,-2.352948,-2.521301,0.278966
2021-12-08,-1.263752,1.500183,-0.008136,1.603634,1.020349,-1.846676,1.194413,1.023724,-2.316209,-2.581429,-9.866971
2021-12-09,0.866835,1.454964,0.000469,1.565651,1.162316,-1.822253,1.160028,0.962927,-2.280183,-2.615253,-14.008346
2021-12-10,-0.520753,1.33691,-0.007561,1.514417,1.399415,-1.831207,1.113044,0.887107,-2.245641,-2.635984,-17.39561
2021-12-13,-1.761196,1.593265,-0.002361,1.429327,1.846675,-1.863921,1.049111,0.784057,-2.211853,-2.638407,-12.501155
2021-12-14,0.363729,1.442869,-0.003007,1.361194,2.210594,-1.886774,0.984106,0.678806,-2.180712,-2.635961,11.948256
2021-12-15,0.371747,1.358351,-0.005207,1.29588,2.180959,-1.890199,0.923084,0.576447,-2.150213,-2.616752,9.43227
2021-12-16,1.970728,1.827001,-0.000871,1.242748,1.68145,-1.852065,0.886805,0.498324,-2.116681,-2.58337,4.318704
2021-12-17,-0.136186,1.694476,0.003912,1.206512,1.324544,-1.809754,0.859488,0.425914,-2.07698,-2.533512,-5.135761
2021-12-20,-0.520038,1.572347,-0.004331,1.191498,1.16391,-1.764298,0.822398,0.340553,-2.034325,-2.46236,2.095494
2021-12-21,0.469556,1.003692,-0.003229,1.10875,0.847623,-1.661787,0.77581,0.244812,-1.995576,-2.384671,3.214173
2021-12-22,0.935487,0.747796,-0.006641,0.985558,0.331477,-1.591605,0.737269,0.152203,-1.955045,-2.304198,0.874378
2021-12-23,-0.449596,0.71801,0.001394,0.848175,-0.190738,-1.545516,0.691441,0.049422,-1.914089,-2.221238,-0.544917
2021-12-24,0.13862,0.655441,0.004587,0.688457,-0.627298,-1.50807,0.629803,-0.068433,-1.87297,-2.137688,6.501003
2021-12-27,0.648959,-0.111495,-0.004266,0.411623,-1.335719,-1.407456,0.574904,-0.180001,-1.835574,-2.049529,3.434661
2021-12-28,0.66315,-0.370498,0.003217,0.190889,-2.042513,-1.333693,0.520026,-0.287357,-1.801883,-1.966272,4.129585
2021-12-29,-0.466867,-0.408739,-0.001504,-0.013034,-2.182402,-1.291709,0.452735,-0.421801,-1.769212,-1.880283,6.547997
2021-12-30,0.86972,-0.655981,0.012818,-0.020308,-2.154411,-1.269369,0.383308,-0.548365,-1.735094,-1.797805,11.594748
2022-01-03,1.070685,-0.429262,0.001395,-0.022213,-2.15889,-1.222736,0.307195,-0.672389,-1.696654,-1.707293,2.436989
2022-01-04,0.348051,-0.58172,-0.000838,0.164528,-2.031471,-1.161698,0.203049,-0.82818,-1.653514,-1.611875,-8.6965
2022-01-05,-0.935101,-1.18738,0.008058,0.618609,-1.952586,-1.086936,0.09576,-0.993306,-1.608168,-1.515689,-8.846647
2022-01-06,-0.912235,-1.272033,0.003878,1.304421,-1.747467,-1.091895,-0.045648,-1.199636,-1.576842,-1.431608,-6.740388
2022-01-07,0.326247,-1.844887,0.004983,1.85863,-1.594575,-1.035621,-0.19928,-1.40626,-1.552469,-1.354705,2.829905
2022-01-10,-0.520521,-1.711762,-0.028156,2.088971,-1.424057,-1.041135,-0.357763,-1.632004,-1.536144,-1.289136,5.078593
2022-01-11,0.793405,-1.578463,-0.002707,2.141496,-1.293225,-0.984458,-0.519373,-1.824851,-1.526792,-1.239285,-5.750982
2022-01-12,0.712368,-2.578755,-0.002202,2.087283,-1.275604,-0.752479,-0.667437,-1.97738,-1.522479,-1.197553,-17.009299
2022-01-13,-2.669153,-0.765878,0.015904,2.155977,-1.086256,-0.644124,-0.896305,-2.155836,-1.53115,-1.170068,-24.330965
2022-01-14,-1.279406,-0.336366,-0.021168,2.239781,-0.741961,-0.621067,-1.160003,-2.321623,-1.56221,-1.17169,-32.941909
2022-01-17,-0.533031,-1.300487,0.001934,2.302903,-0.36459,-0.863062,-1.436448,-2.45261,-1.595824,-1.171532,-15.18266
2022-01-18,-3.085162,1.899046,-0.000801,2.275545,0.341437,-1.51041,-1.79136,-2.612603,-1.630188,-1.193465,-4.176396
2022-01-19,1.633725,2.438173,-0.00177,2.180664,1.246428,-1.864553,-2.095761,-2.695503,-1.651044,-1.217699,10.866496
2022-01-20,1.139489,2.342335,0.011914,2.115059,1.908013,-2.085314,-2.320329,-2.706486,-1.670956,-1.238626,-20.143716
2022-01-21,-0.81461,2.044516,0.003686,2.074665,2.092393,-2.419254,-2.527338,-2.710047,-1.683971,-1.261923,-25.329683
2022-01-24,-2.170063,2.61642,0.016449,2.170427,2.150791,-2.728751,-2.77522,-2.751494,-1.700161,-1.291095,-8.003041
2022-01-25,0.52513,2.219022,0.000829,2.213698,2.045174,-2.737843,-2.932354,-2.759121,-1.712814,-1.316595,21.99204
2022-01-26,1.333875,2.093599,0.018503,2.242069,1.778477,-2.613739,-2.988551,-2.730705,-1.728328,-1.337161,22.719964
2022-01-27,1.221279,1.965112,-0.033793,2.185571,1.410501,-2.442045,-2.946584,-2.671677,-1.727743,-1.349601,16.720404
2022-01-28,0.468032,1.738634,0.001409,2.096497,1.122839,-2.250696,-2.872366,-2.602441,-1.720798,-1.351572,8.780127
2022-01-31,0.560603,1.539766,-0.000538,1.970202,0.830461,-2.10317,-2.793085,-2.542706,-1.708273,-1.343628,5.233029
2022-02-01,0.332646,1.326357,-0.004283,1.847894,0.525003,-2.013112,-2.697773,-2.481837,-1.692945,-1.333621,-5.636973
2022-02-02,0.112003,1.187175,-0.008423,1.695864,0.222391,-1.94846,-2.590883,-2.422827,-1.677001,-1.322962,-7.328787
2022-02-03,-0.601372,1.100592,-0.005553,1.55156,-0.011571,-1.896844,-2.514615,-2.377074,-1.664307,-1.319226,-6.940082
2022-02-04,0.136931,0.979916,-0.00899,1.378026,-0.466503,-1.814834,-2.448025,-2.339756,-1.654577,-1.307783,7.63923
2022-02-07,0.145555,0.881403,-0.006322,1.255212,-0.933269,-1.755534,-2.380652,-2.300017,-1.650288,-1.292894,15.748022
2022-02-08,0.931398,0.907775,0.003846,1.154403,-1.460509,-1.650663,-2.310547,-2.250702,-1.650921,-1.280453,17.308218
2022-02-09,0.941709,0.909997,0.006346,1.056228,-2.021168,-1.548567,-2.241405,-2.197097,-1.653257,-1.2713,-0.472416
2022-02-10,0.247055,0.837062,0.003933,0.978307,-2.157192,-1.485306,-2.163699,-2.138508,-1.654017,-1.262412,-14.753638
2022-02-11,-1.060136,0.611863,0.012234,0.916527,-1.948816,-1.418919,-2.114491,-2.099388,-1.66462,-1.266076,-5.096536
2022-02-14,-0.632267,0.518941,0.006862,0.879241,-1.647785,-1.365394,-2.076936,-2.068795,-1.691481,-1.288082,9.249362
2022-02-15,1.187573,0.875749,-0.003594,0.77317,-1.648151,-1.246744,-2.033089,-2.030746,-1.708219,-1.308991,2.831639
2022-02-16,0.358184,-1.319006,0.000289,0.60513,-1.75404,-0.982883,-1.969471,-1.985317,-1.709308,-1.320879,-19.736184
2022-02-17,-1.603985,-1.11902,0.011389,0.496295,-1.650352,-0.865945,-1.921079,-1.949897,-1.712741,-1.328376,-60.970816
2022-02-18,-1.307382,-0.982281,0.003346,0.40388,-1.410825,-0.883815,-1.872493,-1.914478,-1.70685,-1.32504,-43.152102
2022-02-21,-3.102947,3.5929,0.035753,0.503537,-0.826713,-1.119102,-1.888471,-1.926113,-1.718199,-1.360101,-166.670967
2022-02-22,0.563481,2.123122,0.003116,0.638066,-0.163072,-1.181516,-1.902347,-1.929949,-1.758202,-1.520405,-68.80607
2022-02-24,-4.193675,4.417796,0.075169,1.973181,0.929421,-2.039319,-2.035006,-2.029779,-1.9494,-1.972875,-59.751887
2022-02-25,1.95839,3.289145,-0.098067,2.822855,1.821287,-2.429648,-2.065974,-2.064968,-2.084901,-2.32812,62.709851
2022-03-24,0.561615,2.570273,0.042799,3.923724,2.041777,-2.598725,-2.102127,-2.090536,-2.216782,-2.643812,-5.411061
2022-03-25,-0.209064,2.140359,-0.037289,3.654904,2.032962,-2.673085,-2.129392,-2.120226,-2.321567,-2.903007,-22.737239
2022-03-28,-0.039381,1.841507,0.095297,3.261398,1.915012,-2.667189,-2.186992,-2.154576,-2.411534,-3.263584,3.855566
2022-03-29,0.092039,1.619562,-0.090808,2.820658,1.732572,-2.600487,-2.221237,-2.183111,-2.466417,-3.509533,35.457216
2022-03-30,0.579865,1.465212,-0.014088,2.509192,1.582253,-2.471708,-2.231711,-2.194217,-2.473584,-3.576052,45.366747
2022-03-31,0.822828,1.361015,0.001663,2.273755,1.322339,-2.286766,-2.216745,-2.178234,-2.452616,-3.536317,34.5747
2022-04-01,0.304169,1.234447,0.022718,2.113226,1.043341,-2.129716,-2.208559,-2.162686,-2.423568,-3.440099,-5.058828
2022-04-04,0.198474,1.121341,0.001525,1.99801,0.823591,-1.998462,-2.191289,-2.13735,-2.404391,-3.33382,-18.400757
2022-04-05,-0.310317,1.018548,0.000422,1.906271,0.668124,-1.93464,-2.187033,-2.125338,-2.384861,-3.239164,-18.727372
2022-04-06,-0.035639,0.917338,-0.053827,1.812754,0.516195,-1.901661,-2.171813,-2.112623,-2.366234,-3.156947,-8.888976
2022-04-07,0.239472,0.833766,-0.036988,1.630632,0.343881,-1.862914,-2.135902,-2.087499,-2.345737,-3.081683,-7.000232
2022-04-08,-0.013621,0.752795,-0.003178,1.444886,0.180002,-1.812281,-2.10584,-2.066255,-2.299089,-2.978939,-12.159137
2022-04-11,0.008547,0.676816,0.040758,1.347657,-0.051371,-1.761586,-2.089726,-2.048092,-2.240155,-2.872843,-8.370972
2022-04-12,0.09988,0.587039,0.005975,1.293777,-0.153065,-1.739728,-2.085863,-2.040004,-2.187992,-2.779781,-20.486546
2022-04-13,0.121781,0.508707,0.000628,1.266852,-0.229853,-1.732438,-2.07899,-2.030409,-2.137649,-2.696552,-15.575456
2022-04-14,-0.313195,0.439743,0.004372,1.255344,0.225242,-1.726953,-2.078088,-2.024824,-2.090492,-2.622866,-25.440124
2022-04-15,0.237517,0.365776,-0.001335,1.22735,0.932207,-1.705917,-2.076509,-2.018577,-2.050487,-2.553217,-12.321958
2022-04-18,-0.220644,0.144852,-0.009082,1.164653,1.369912,-1.652648,-2.083021,-2.019975,-2.008817,-2.487141,-13.215292
2022-04-19,0.028054,-0.493413,-0.0106,1.080079,2.10793,-1.629561,-2.084071,-2.018745,-1.961612,-2.423955,-10.343983
2022-04-20,-0.004329,-4.450347,-0.021017,0.82586,2.176165,-1.452928,-2.077961,-2.015272,-1.913234,-2.366019,-12.490224
2022-04-21,-0.733019,-3.556971,-0.031514,0.533417,2.035801,-1.373267,-2.073624,-2.016504,-1.862308,-2.305988,-21.335833
2022-04-22,-0.368863,-2.742852,0.003442,-0.359781,1.925555,-1.330022,-2.07298,-2.020668,-1.81657,-2.24559,6.886964
2022-04-25,-0.53638,-2.266618,-0.047249,-1.434839,1.880938,-1.28644,-2.065172,-2.023531,-1.778333,-2.196392,27.511162
2022-04-26,2.000445,-1.858365,0.000686,-2.244252,1.351565,-1.21574,-2.048095,-2.020124,-1.741468,-2.149374,28.821032
2022-04-27,1.384296,-1.595509,0.011499,-2.463105,0.581683,-1.126292,-2.030088,-2.013825,-1.710423,-2.10159,17.737159
2022-04-28,-0.467447,-1.458163,-0.010167,-2.441214,-0.535382,-1.072204,-2.01513,-2.01034,-1.683409,-2.054954,-7.104058
2022-04-29,1.138357,-1.416589,-0.016307,-2.356465,-1.536333,-1.05429,-1.989152,-1.999885,-1.657657,-2.011758,2.943206
2022-05-04,-0.858071,-1.279978,-0.054128,-2.276705,-2.063237,-1.076944,-1.956645,-1.989893,-1.632157,-1.973087,-7.184768
2022-05-05,0.763286,-1.156973,0.0133,-2.223641,-2.194356,-1.114481,-1.926369,-1.979214,-1.610137,-1.938317,1.957865
2022-05-06,0.007167,-1.087197,0.017898,-2.128542,-2.102672,-1.137392,-1.90562,-1.967441,-1.587074,-1.901417,-15.158476
2022-05-11,0.072743,-0.993856,-0.03468,-2.016692,-1.974239,-1.161007,-1.884389,-1.95851,-1.561755,-1.8627,-12.131886
2022-05-12,-1.227983,-0.883206,-0.050279,-1.890897,-1.724033,-1.239348,-1.865778,-1.956205,-1.537206,-1.827541,-3.162374
2022-05-13,0.378112,-0.801196,0.013193,-1.786825,-1.536571,-1.322127,-1.838188,-1.945259,-1.509213,-1.788362,17.823004
2022-05-16,1.066702,-0.704398,-0.014989,-1.755446,-1.516756,-1.393018,-1.80628,-1.927999,-1.469285,-1.743677,19.334376
2022-05-17,1.000139,-0.610153,-0.005025,-1.727491,-1.570139,-1.441822,-1.769493,-1.906959,-1.427217,-1.701048,9.994146
2022-05-18,0.378911,-0.534227,-0.004352,-1.705128,-1.697044,-1.465601,-1.720701,-1.874997,-1.386525,-1.655181,-7.065261
2022-05-19,-0.168551,-0.541903,-0.036409,-1.710449,-1.75036,-1.392787,-1.675644,-1.850323,-1.352173,-1.610761,-20.151556
2022-05-20,-0.991767,-0.450109,-0.030258,-1.73619,-1.71755,-1.345005,-1.634849,-1.83362,-1.316387,-1.571859,-20.153319
2022-05-23,-1.175781,-0.397908,-0.035346,-1.763855,-1.602114,-1.275929,-1.591055,-1.817439,-1.280567,-1.532481,-4.678896
2022-05-24,-0.122674,-0.57203,-0.009228,-1.797176,-1.409583,-1.182362,-1.535126,-1.792959,-1.238222,-1.491123,15.727501
2022-05-25,0.779431,-0.711884,0.038563,-1.80729,-1.292749,-1.089414,-1.486059,-1.768663,-1.183873,-1.441935,16.164964
2022-05-26,1.084158,-0.59588,0.077426,-1.756672,-1.352338,-0.898409,-1.448844,-1.746838,-1.122679,-1.384714,8.467792
2022-05-27,-0.232418,-0.710911,0.024187,-1.66584,-1.44123,-0.671456,-1.428584,-1.730843,-1.068102,-1.33016,-8.012168
2022-05-30,-0.301221,-0.904077,-0.069463,-1.611474,-1.457458,-0.393751,-1.400288,-1.717534,-1.020077,-1.279968,-4.599082
2022-05-31,-0.888999,-2.054221,-0.010174,-1.568293,-1.413827,-0.275028,-1.377217,-1.708704,-0.974174,-1.23472,-8.469216
2022-06-01,0.453215,-2.883866,-0.004255,-1.535425,-1.364426,-0.241831,-1.355219,-1.700326,-0.924274,-1.186728,-6.8216
2022-06-02,-0.697639,-2.643314,0.002854,-1.503731,-1.348509,-0.199285,-1.338919,-1.693756,-0.868752,-1.1355,-13.235546
2022-06-03,-0.585091,-2.417757,-0.018863,-1.466897,-1.230572,-0.322818,-1.320068,-1.685847,-0.811715,-1.081129,-6.988195
2022-06-06,-0.520977,-2.285603,0.000802,-1.426818,-1.098176,-0.425528,-1.306142,-1.679485,-0.752481,-1.019601,1.559009
2022-06-07,0.361323,-2.024045,-0.002196,-1.367898,-0.804549,-0.655224,-1.293471,-1.673146,-0.692316,-0.955192,1.723432
2022-06-08,0.737925,-1.701335,-0.033989,-1.341968,-0.813314,-0.869065,-1.277775,-1.669625,-0.631499,-0.885123,-0.888474
2022-06-09,-0.489511,-1.485522,-0.007251,-1.343802,-0.712667,-1.259681,-1.267661,-1.671295,-0.567203,-0.812794,-4.209577
2022-06-10,-0.211698,-1.778645,-0.064825,-1.331924,-0.607572,-1.273271,-1.24768,-1.674357,-0.49821,-0.733447,3.608717
2022-06-14,0.13653,-1.580556,0.000529,-1.329067,-0.414781,-1.239906,-1.220247,-1.672926,-0.422334,-0.654853,12.063632
2022-06-15,0.874336,-1.566642,0.006058,-1.329981,-0.375407,-1.322367,-1.187937,-1.668105,-0.326198,-0.569991,9.221624
2022-06-16,1.484579,-1.471238,-0.009997,-1.343489,-1.603251,-1.430989,-1.158337,-1.667007,-0.227134,-0.481464,12.060528
2022-06-17,-0.319973,-1.372062,-0.00229,-1.371868,-2.745042,-1.654798,-1.134134,-1.669371,-0.129759,-0.392493,-1.542403
2022-06-20,1.367336,-1.072766,-0.012738,-1.400075,-2.877007,-1.59925,-1.093562,-1.664831,-0.017352,-0.296412,2.755524
2022-06-21,-1.21804,-1.092815,-0.038671,-1.404579,-2.571635,-1.499482,-1.042088,-1.65864,0.108288,-0.193141,0.019408
2022-06-22,0.340726,-1.35343,-0.005344,-1.414334,-2.259717,-1.150484,-0.959097,-1.638018,0.27256,-0.070007,4.589237
2022-06-23,0.760276,-1.207311,0.011667,-1.396189,-2.108926,-0.721814,-0.877346,-1.619962,0.491079,0.101855,6.05928
2022-06-24,-0.474737,-1.251846,-0.002426,-1.376702,-1.91908,-0.523463,-0.717271,-1.559778,0.912068,0.37626,0.583108
2022-06-27,0.86937,-1.581569,0.006838,-1.463262,-1.753766,-0.472177,-0.591788,-1.518859,1.329858,0.656562,-1.811302
2022-06-28,-0.285427,-1.531728,-0.039459,-1.637996,-1.616297,-0.4101,-0.450067,-1.484917,1.76625,0.957263,-30.630815
2022-06-29,-0.980035,-1.447739,0.017291,-1.75087,-1.583323,-0.413937,-0.309813,-1.449748,2.170866,1.275711,-29.216847
2022-06-30,-3.625806,1.594094,-0.035474,-1.797756,-0.918993,-0.949892,-0.152408,-1.421187,2.518727,1.664111,-25.305919
2022-07-01,0.215525,1.530545,0.045875,-1.790894,-0.259472,-1.624495,-0.014601,-1.392658,2.766858,2.038161,3.278081
2022-07-04,0.098995,1.464232,0.024446,-1.758896,0.418363,-2.166114,0.111986,-1.37005,2.886705,2.335665,2.298761
2022-07-05,0.587942,1.425744,0.102696,-1.651516,1.201117,-2.321118,0.201827,-1.356324,2.922522,2.556903,3.308304
2022-07-06,-0.044002,1.308897,0.033082,-1.474206,1.571275,-2.302131,0.287147,-1.346449,2.921727,2.703787,-0.618845
2022-07-07,0.178886,1.228851,-0.012175,-1.321426,1.760602,-2.235299,0.379945,-1.338803,2.910634,2.799998,-9.054239
2022-07-08,0.00822,1.097847,-0.00625,-1.196964,1.757695,-2.240414,0.491991,-1.326483,2.8804,2.859183,-14.202615
2022-07-11,-1.225915,1.268192,-0.042957,-1.056761,1.795057,-2.284104,0.606289,-1.315658,2.837495,2.889045,-23.104127
2022-07-12,-0.496083,1.199877,0.000684,-0.95117,1.844505,-2.316326,0.70894,-1.308632,2.7843,2.893513,-15.628109
2022-07-13,-1.142232,1.292889,-0.008538,-0.832319,1.867154,-2.414526,0.814777,-1.30368,2.70291,2.863065,-3.809978
2022-07-14,0.026538,1.069878,0.006406,-0.715201,1.848251,-2.473513,0.939188,-1.298691,2.611396,2.814105,3.63544
2022-07-15,1.348102,0.984426,-0.023934,-0.616952,1.789004,-2.450243,1.089636,-1.291634,2.528932,2.759892,1.28671
2022-07-18,-0.034632,0.89675,-0.011476,-0.546047,1.670487,-2.377833,1.246387,-1.285765,2.449664,2.702964,-5.461208
2022-07-19,-0.252107,0.574327,0.001534,-0.493675,1.660264,-2.366728,1.413246,-1.275823,2.373266,2.642764,-6.872433
2022-07-20,0.409001,0.485293,-0.019632,-0.406249,1.595179,-2.271216,1.578821,-1.267891,2.307915,2.580397,4.073918
2022-07-21,-0.183965,0.362175,0.025326,-0.156613,1.589065,-2.212139,1.721894,-1.25759,2.246832,2.519403,8.518929
2022-07-22,1.375185,0.437208,0.001991,0.218994,1.47173,-2.143673,1.853694,-1.24445,2.189838,2.464249,21.797376
2022-07-25,1.019511,0.546064,0.031266,0.807463,1.240014,-2.05058,1.946852,-1.231216,2.135036,2.412936,15.449725
2022-07-26,1.585477,0.908434,0.054681,1.750265,0.824348,-1.949737,2.004581,-1.21159,2.0783,2.358189,9.29477
2022-07-27,0.285162,0.987761,-0.019531,2.561373,0.303511,-1.863186,2.056446,-1.190023,2.02762,2.304961,3.236352
2022-07-28,0.034142,1.892611,0.013024,2.811579,-0.228038,-1.781033,2.073712,-1.166574,1.985124,2.25798,-2.45718
2022-07-29,0.765728,-3.975328,0.006203,2.737832,-0.868519,-1.589854,2.0608,-1.150491,1.944882,2.213113,-7.991519
2022-08-01,-1.001919,-2.771862,-0.025828,2.546781,-1.541946,-1.453169,2.032821,-1.144143,1.908328,2.167176,-13.817192
2022-08-02,-1.198671,-2.072648,0.002874,2.322728,-1.737819,-1.36329,1.993546,-1.13862,1.875313,2.121957,-9.854861
2022-08-03,-0.26663,-1.868285,0.003592,2.026992,-1.665649,-1.310817,1.935983,-1.139085,1.842616,2.07972,-13.204354
2022-08-04,-0.076049,-1.646636,0.000578,1.679488,-1.483354,-1.271248,1.871237,-1.135917,1.813646,2.041695,-5.621738
2022-08-05,-1.609935,-1.101987,-0.006209,1.41139,-1.127142,-1.288094,1.802049,-1.140412,1.787623,2.00774,3.169268
2022-08-08,1.160862,-0.805814,0.012277,1.243133,-0.832571,-1.286674,1.744991,-1.142506,1.764174,1.975245,15.411661
2022-08-09,1.408602,-0.763592,-0.010472,1.112462,-0.689665,-1.217276,1.691833,-1.141277,1.742302,1.944987,7.060929
2022-08-10,0.391978,-0.762125,0.002191,1.086147,-0.705297,-1.127876,1.639423,-1.132286,1.721979,1.918215,1.638609
2022-08-11,-0.64808,-1.111317,0.00325,1.074487,-0.857714,-1.011427,1.589224,-1.126098,1.701934,1.892213,2.103505
2022-08-12,0.310173,-1.020433,-0.003673,1.082093,-1.011295,-0.872294,1.53364,-1.124308,1.680671,1.867289,11.551855
2022-08-15,0.4773,-1.14087,0.01408,1.140464,-1.430362,-0.757437,1.470836,-1.127208,1.661981,1.843519,6.339528
2022-08-16,1.144789,-0.892362,-0.0089,1.247826,-2.114961,-0.558847,1.416664,-1.129973,1.645486,1.821863,4.463953
2022-08-17,-0.775864,-0.856516,-0.00046,1.376034,-2.311833,-0.306322,1.352869,-1.135414,1.62971,1.801563,-1.993879
2022-08-18,-0.002195,-0.776613,-0.019786,1.509935,-2.311913,0.02584,1.29821,-1.135715,1.614352,1.78338,5.969966
2022-08-19,-0.189619,-0.805089,-0.002134,1.544928,-2.148698,0.520738,1.245628,-1.130184,1.599655,1.765769,9.844188
2022-08-22,0.833201,-0.836031,0.004081,1.584201,-1.816495,1.099456,1.197056,-1.122119,1.585467,1.749592,7.961285
2022-08-23,0.793395,-0.776619,0.007891,1.631329,-1.43242,1.661176,1.158369,-1.117356,1.564083,1.730471,2.716178
2022-08-24,-0.490473,-1.271162,-0.003875,1.631061,-1.088119,1.842413,1.13503,-1.123923,1.538922,1.70761,1.296838
2022-08-25,-0.145067,-1.325555,0.006875,1.550105,-0.880644,1.851555,1.118087,-1.132313,1.51739,1.686002,7.057801
2022-08-26,0.624407,-1.700486,0.008342,1.433839,-0.679895,1.847845,1.082676,-1.139377,1.498425,1.665709,8.827008
2022-08-29,0.772963,-1.53485,0.001111,1.242606,-0.283872,1.829997,1.054747,-1.13919,1.481298,1.647333,18.737115
2022-08-30,0.140039,-1.80587,-0.005394,1.052801,0.313372,1.873668,1.027361,-1.141576,1.462166,1.628836,21.015935
2022-08-31,2.445612,-0.664787,0.009034,0.958841,1.582562,2.08948,1.016609,-1.12745,1.439154,1.608618,23.007258
2022-09-01,0.867234,-0.602051,0.008585,0.867738,2.403007,2.254179,1.008724,-1.102238,1.418144,1.588618,12.051313
2022-09-02,0.221572,-0.688923,0.002088,0.795545,2.521198,2.338981,1.008684,-1.068281,1.398023,1.567564,-2.797468
2022-09-05,-0.20624,-2.482147,-0.000421,0.75414,2.358522,2.420919,1.010575,-1.03145,1.381157,1.546845,-9.560778
2022-09-06,-2.492955,-0.839334,0.00173,0.726206,1.932152,2.351941,0.989358,-1.007791,1.366824,1.525907,-13.416559
2022-09-07,-1.17267,-0.790845,-0.000839,0.728946,1.656094,2.227833,0.968211,-0.981509,1.352761,1.505739,0.100315
2022-09-08,-0.730621,-0.571228,-0.000688,0.703767,1.395014,2.109627,0.925176,-0.952638,1.339096,1.485351,6.607489
2022-09-09,0.666274,-0.694363,-0.000399,0.635083,1.240161,2.050051,0.88848,-0.914317,1.328985,1.467804,7.803833
2022-09-12,0.259259,-0.598679,-0.004423,0.532582,1.191618,1.998675,0.855709,-0.873732,1.321447,1.453207,1.347884
2022-09-13,-0.526156,-0.444786,0.002051,0.199512,1.149906,1.938152,0.809321,-0.841107,1.312196,1.43946,-0.416646
2022-09-14,-0.705555,-0.599643,-0.005442,-0.486205,0.926231,1.851768,0.765887,-0.80377,1.305319,1.427724,-1.599052
2022-09-15,-0.073099,-0.938922,0.001814,-1.415778,0.778376,1.796521,0.706935,-0.773109,1.300254,1.417515,-0.732913
2022-09-16,-0.752018,-0.664559,0.010367,-1.634137,0.684611,1.738633,0.628,-0.731902,1.297028,1.410562,-33.046792
2022-09-19,-0.525502,-0.52745,0.002269,-1.015439,0.604889,1.685328,0.533875,-0.694325,1.28937,1.404427,-44.521806
2022-09-20,-3.811878,4.317427,-0.000202,-0.652096,0.465229,1.509134,0.381334,-0.72034,1.274638,1.396111,-34.60491
2022-09-21,-1.43288,3.196464,0.011996,0.089873,1.215893,1.297643,0.185388,-0.768962,1.244853,1.376955,-19.484326
2022-09-22,1.11208,2.63466,-0.032804,-0.126167,1.950418,1.15413,-0.002606,-0.811889,1.215191,1.36222,-32.400336
2022-09-23,-1.567589,2.429858,-0.022139,-1.450274,2.387138,0.966129,-0.255224,-0.88574,1.176711,1.344759,-38.232189
2022-09-26,-2.202338,2.520045,0.020375,-2.468692,2.776714,0.667284,-0.567338,-1.004218,1.124082,1.309927,-20.72998
2022-09-27,0.566842,2.103734,-0.000521,-2.85731,2.637058,0.344526,-0.858185,-1.070662,1.084192,1.283951,3.502197
2022-09-28,0.407154,1.822809,-0.015798,-2.862454,2.293188,-0.024686,-1.106622,-1.141583,1.044151,1.262502,0.656307
