date,news_topic_intensity_MonetaryPolicyRF_raw_z,news_sentiment_1d_raw_z,news_topic_intensity_OilGasEnergy_raw_z,news_topic_intensity_MacroRF_raw_z,news_topic_entropy_1d_raw_z,news_topic_intensity_FiscalPolicyCorp_raw_z,news_topic_intensity_GeopoliticsSanctions_raw_z,news_sentiment_extreme_1d_raw
2022-07-10,-0.52405,-0.09009,-0.05953,-0.60217,0.42854,-1.21603,0.79449,0.66667
2022-07-11,-0.16896,0.37676,-0.13359,-0.04814,0.27200,-0.34812,-0.42398,1.00000
2022-07-12,0.57575,-0.69606,0.34757,-0.22370,0.43715,0.18947,0.62225,0.33333
2022-07-13,0.04571,-0.19707,0.80505,-0.46274,0.80157,-0.71251,0.10089,0.66667
2022-07-14,-0.02108,-1.35654,-0.33070,-0.62135,0.45739,0.16646,0.69009,1.00000
2022-07-15,-0.53929,0.23800,-0.11273,-0.77088,-0.64548,1.42078,-0.42398,0.00000
2022-07-16,-0.03035,-0.74521,0.96298,0.30902,0.43682,-0.58016,1.14710,
2022-07-17,-0.13966,-0.97146,0.26392,0.71159,0.41793,-0.92267,0.03747,1.00000
2022-07-18,-0.31592,-0.60415,0.28512,0.02642,0.82137,-0.74467,0.62024,1.00000
2022-07-19,-0.24240,0.01194,0.83589,-0.60717,0.31377,-0.66135,0.82429,0.50000
2022-07-20,0.20128,0.03566,1.74271,-0.46505,0.27324,0.09287,0.08002,0.80000
2022-07-21,0.05591,-0.33463,0.52630,-0.39988,0.43004,0.33953,1.14536,0.75000
2022-07-22,0.57189,-0.04289,-0.46894,-0.10781,-0.38382,-0.75541,1.57455,1.00000
2022-07-23,0.47704,-0.44907,-0.24682,-0.76794,0.81323,-0.70353,0.88059,1.00000
2022-07-24,-0.16925,-0.92778,-0.13500,-0.77629,-0.70421,-1.26831,2.03111,1.00000
2022-07-25,0.20170,-0.10881,0.00777,0.26865,0.32444,-1.08198,0.69020,1.00000
2022-07-26,-0.53580,-1.08138,0.92927,-0.99544,-0.60207,0.61635,-0.42387,1.00000
2022-07-27,0.53613,-0.62747,0.99216,-0.33032,0.60079,-0.56846,-0.33289,0.25000
2022-07-28,0.46361,-0.68750,0.22395,-0.11733,0.77617,-1.12504,0.84327,1.00000
2022-07-29,-0.00367,-0.48474,1.10202,-0.32077,0.60498,-1.25286,0.48719,0.50000
2022-07-30,-0.53872,0.07041,0.11409,-0.77306,-0.66414,0.73370,0.03112,1.00000
2022-07-31,-0.77141,-1.16459,0.96298,-1.23160,-0.16489,-0.58016,1.14710,
2022-08-01,0.57185,-0.84234,2.32168,-0.25224,-0.31260,-0.31269,0.48840,0.00000
2022-08-02,-0.16932,0.37678,2.25956,-0.51809,-0.35389,-0.24873,0.25857,1.00000
2022-08-03,-0.53988,-2.27383,2.36194,-1.03319,-0.96644,-1.03541,0.03105,0.50000
2022-08-04,-0.16597,0.08895,1.22809,-0.74517,-0.08837,-0.32758,-0.06126,0.50000
2022-08-05,0.71072,-1.58397,1.44044,-0.20452,0.45136,-0.58016,1.60216,
2022-08-06,-1.51247,-0.74521,-0.46939,-1.74514,-1.69078,-1.51219,1.14710,
2022-08-07,-0.03035,-1.16459,0.48552,-0.71806,0.27213,-1.51219,0.69205,
2022-08-08,-0.31363,0.13125,0.09941,-0.91858,0.68792,-0.29960,0.24910,0.50000
2022-08-09,0.20124,-0.05209,1.11938,-0.26115,-0.01534,-0.55386,0.48620,0.00000
2022-08-10,0.26608,-0.15807,0.77200,-0.40994,0.54464,-0.11414,0.87407,
2022-08-11,-0.16919,-0.87059,0.75895,-0.51786,0.61458,-0.78199,0.62193,1.00000
2022-08-12,-0.16935,0.23600,1.40709,-0.77646,-0.47958,-0.80242,-0.19648,0.00000
2022-08-13,0.71072,0.76457,0.48552,0.30902,0.15931,-1.97821,0.69205,
2022-08-14,-0.90603,-0.10844,-0.46970,1.62003,-1.09435,-0.05680,-0.51482,0.00000
2022-08-15,-0.53855,-0.19410,0.11853,-0.46791,-0.45192,0.68760,-0.19625,1.00000
2022-08-16,-0.53974,-0.23708,0.54891,-0.77529,0.46397,0.04980,0.46234,0.50000
2022-08-17,-0.53078,-0.67043,-0.03408,0.35281,0.29483,0.11502,0.26350,0.50000
2022-08-18,0.20407,0.23248,-0.33446,0.08462,0.45388,0.41830,-0.42355,1.00000
2022-08-19,-0.16829,-0.14871,0.59089,-0.48567,0.27379,0.29096,-0.42217,0.66667
2022-08-20,-0.16618,0.00755,0.33782,-0.99544,0.63986,0.21454,0.39653,0.50000
2022-08-21,0.20148,0.79613,2.18972,-0.25570,-0.14368,-0.65948,0.25911,1.00000
2022-08-22,-0.16920,0.01703,0.69808,-0.76871,0.37163,0.09620,1.14532,1.00000
2022-08-23,-0.15921,0.18328,1.18666,-0.40663,0.47130,-0.59951,-0.14754,0.83333
2022-08-24,0.20147,-0.34209,1.00858,-0.58988,0.31813,-0.54108,-0.05990,0.83333
2022-08-25,-0.02032,0.05649,0.07063,-0.25180,-0.26321,0.82168,0.12216,0.50000
2022-08-26,-0.62320,-0.15807,0.48552,-0.82077,0.37276,-0.67336,-0.40008,
2022-08-27,-0.16930,-0.88079,1.87778,-0.77628,-0.51304,-0.56927,-0.41764,0.00000
2022-08-28,-0.32677,-0.32583,0.96298,-1.02619,0.28280,-0.11414,0.23700,
2022-08-29,0.20248,-0.84839,1.50635,-0.13389,0.44174,0.03478,0.48818,1.00000
2022-08-30,-0.53460,0.16728,1.51948,-0.23827,0.12880,-0.75027,-0.19318,1.00000
2022-08-31,-0.31725,0.19444,1.91179,-0.33107,-0.06987,-0.93798,-0.42387,0.50000
2022-09-01,-0.01378,-0.18813,0.93187,-0.15211,0.77435,-0.81378,0.00304,0.50000
2022-09-02,0.58856,-1.85453,0.94183,0.25045,0.99813,0.18301,1.02358,0.66667
2022-09-03,-0.77141,-0.32583,1.44044,-0.71806,0.05648,-0.58016,0.23700,
2022-09-04,-0.90541,1.00496,1.87358,-1.02992,-0.50635,-0.76358,1.33917,1.00000
2022-09-05,-0.31215,0.54969,1.50741,-0.91194,0.28734,-0.86823,0.43147,0.25000
2022-09-06,0.94385,0.50250,0.58380,0.29026,-0.27772,1.17475,0.71373,1.00000
2022-09-07,1.68625,-0.68055,1.07571,-0.60910,0.57049,-0.03477,0.12817,1.00000
2022-09-08,1.36071,0.06145,-0.35629,-0.40649,0.65885,0.09987,-0.18876,1.00000
2022-09-09,-0.16884,-0.38706,0.32528,-0.05125,0.71161,-0.17664,-0.05920,0.60000
2022-09-10,-0.53422,-1.58870,0.58356,-0.73564,-0.76860,0.70609,0.71370,1.00000
2022-09-11,-0.77141,-2.00335,2.39535,-0.71806,-0.41182,-1.04617,1.60216,
2022-09-12,-0.16931,-1.31898,1.88181,-0.51951,-0.63918,-1.26647,0.03131,1.00000
2022-09-13,-0.01871,-1.46151,-0.37422,1.15908,-0.44209,-0.56942,-0.19648,0.00000
2022-09-14,0.20467,-0.51105,0.71069,0.99231,0.37872,0.00691,0.48659,0.33333
2022-09-15,-0.53334,0.30641,0.36878,-0.74277,-0.40468,0.88201,0.07927,1.00000
2022-09-16,0.61309,-0.71990,0.07039,-0.09614,1.10080,-0.99743,0.60874,0.50000
2022-09-17,0.71072,0.51294,0.00807,-1.23160,0.47045,0.35188,0.23700,
2022-09-18,-0.16267,-0.80173,-0.34681,-0.23634,-0.38977,-1.24385,1.94663,1.00000
2022-09-19,-0.53446,0.79544,-0.12563,0.78248,-0.23159,-0.15308,-0.19634,1.00000
2022-09-20,-0.16104,0.16665,0.32321,0.08853,0.74862,-0.42864,0.04379,1.00000
2022-09-21,0.26608,-0.32583,0.00807,-0.40994,0.63801,-0.39375,0.51003,
2022-09-22,1.74820,-1.41622,0.77200,0.30902,0.76833,0.72469,0.78306,
2022-09-23,0.13705,-0.19255,0.23737,-0.50295,0.55761,0.23433,-0.19439,0.75000
2022-09-24,-0.77141,-2.00335,1.91789,-1.23160,-0.89507,-1.97821,-0.21806,
2022-09-25,-0.03035,0.51294,0.00807,-0.71806,0.47045,0.35188,0.23700,
2022-09-26,1.33920,-1.06678,0.93579,-0.51955,0.70023,-0.80242,1.07706,0.33333
2022-09-27,1.16722,-0.58110,0.58071,-1.03321,-0.11356,-0.80240,0.69016,0.50000
2022-09-28,-0.16934,-1.32507,1.05202,0.07457,0.18258,-1.03543,0.03104,0.66667
2022-09-29,1.53758,-0.61528,0.50981,-0.77521,0.22377,-0.79800,0.25894,1.00000
2022-09-30,0.57191,-0.40666,0.99764,-0.25820,0.37548,0.43069,0.48611,0.00000
2022-10-01,-0.90952,-0.98078,1.53442,-1.28673,-0.73569,-0.80152,1.08788,1.00000
2022-10-02,-0.53984,-0.24118,1.88391,-0.77607,-0.72218,-0.80231,0.03113,0.00000
2022-10-03,-0.31755,-0.77005,-0.13548,-1.03323,-0.72386,-0.70922,2.03196,0.50000
2022-10-04,-0.39115,-0.11758,0.90158,-0.02676,0.44613,-1.03480,0.41005,0.83333
2022-10-05,-0.53870,-0.22491,0.49860,0.11818,0.22615,-1.26225,0.97230,0.66667
2022-10-06,-0.31600,0.58647,-0.06471,-0.68710,-0.36592,0.78574,-0.05952,1.00000
2022-10-07,-0.46164,0.13187,0.17854,0.31481,0.75660,-0.50973,0.27564,0.50000
2022-10-08,-0.53135,-0.38556,0.66082,-0.75781,0.35242,0.04172,0.26117,0.00000
2022-10-09,-0.51576,-0.49785,0.57647,-0.39916,0.53346,-0.78726,0.92811,0.75000
2022-10-10,-0.16874,-0.64208,-0.12908,-0.07722,0.72980,-0.03092,0.24687,1.00000
2022-10-11,-0.16932,0.58594,-0.13548,-0.77641,-0.54187,1.21262,-0.42400,1.00000
2022-10-12,0.20135,-0.26295,1.47396,-0.51633,0.68383,-0.18740,0.47438,0.00000
2022-10-13,-0.53941,-0.40484,1.47970,-0.77487,-0.02016,-0.10306,0.67968,0.50000
2022-10-14,-0.01423,-0.61108,0.14803,-0.56131,-0.15455,0.65107,-0.42349,1.00000
2022-10-15,0.20201,0.58559,-0.12766,-0.90876,-0.21757,1.09703,-0.42363,1.00000
2022-10-16,-0.87334,-0.82414,0.37810,-0.94649,-0.81516,0.61977,0.03483,0.00000
2022-10-17,-0.53945,-0.40653,1.29270,-0.76909,-0.06186,0.40468,-0.65150,0.66667
2022-10-18,-0.77141,-0.32583,1.91789,-0.71806,-0.08637,-0.58016,-0.21806,
2022-10-19,0.82193,-0.79526,-0.25637,-0.61398,0.28968,0.52817,-0.19539,0.33333
2022-10-20,0.20381,-1.18104,-0.60312,-0.25245,-0.40721,0.49473,0.03118,1.00000
2022-10-21,-0.15320,-0.19266,1.29213,-0.46660,0.21873,-0.55074,-0.19369,1.00000
2022-10-22,-0.27742,-1.16459,0.48552,-0.54685,0.47571,-0.11414,0.23700,
2022-10-23,0.45510,1.21450,0.47014,-0.71943,0.77375,0.35145,-0.42208,1.00000
2022-10-24,-0.41027,0.08399,-0.61077,-0.21383,0.42777,0.23869,0.76617,1.00000
2022-10-25,-0.08534,0.01424,0.61113,-0.03543,0.94617,-0.46296,-0.09812,1.00000
2022-10-26,-0.02073,-0.20292,0.29452,0.66881,0.50253,-0.56913,-0.35253,0.66667
2022-10-27,0.21499,0.00663,0.04835,0.88490,0.24031,-0.88400,-0.17325,1.00000
2022-10-28,0.76536,0.47927,-0.40251,0.28733,1.04430,-0.20178,0.05743,0.50000
2022-10-29,-0.11931,1.19321,-0.76055,-0.58341,-0.01198,-1.46161,1.45008,1.00000
2022-10-30,-0.24019,1.08962,-0.49271,-0.01493,0.37820,-0.17280,-0.10444,1.00000
2022-10-31,-0.02044,-0.39571,-0.37276,-0.61916,0.30155,-0.00434,0.39151,0.66667
2022-11-01,-0.08207,0.87953,0.62653,-0.29390,0.49819,-0.29277,-0.05702,1.00000
2022-11-02,1.73933,0.60720,-0.41998,-0.61747,0.18314,-0.52652,-0.51498,0.33333
2022-11-03,-0.13771,-0.16248,-0.12092,0.14015,0.39262,0.14290,-0.19258,0.00000
2022-11-04,-0.03035,0.68069,0.48552,-0.71806,0.50648,-0.39375,0.51003,
2022-11-05,0.23032,0.67029,0.00871,0.80347,0.56436,-1.22231,0.75966,1.00000
2022-11-06,0.71072,-0.32583,0.48552,-0.71806,0.69186,-0.11414,-0.21806,
2022-11-07,-0.16709,-0.38396,1.02123,-0.48934,0.35156,-0.56736,0.16409,1.00000
2022-11-08,-0.01850,-0.24273,-0.13392,-0.53654,0.53548,0.13328,0.45662,1.00000
2022-11-09,0.20290,-0.72958,-0.37422,2.03246,-0.51695,0.12961,0.03105,0.00000
2022-11-10,0.20784,0.67012,-0.20154,-0.46531,0.13835,-0.32619,1.33576,1.00000
2022-11-11,1.56020,-0.52937,0.21942,-0.51933,0.86677,-0.94218,0.39507,0.66667
2022-11-12,-0.16688,-0.14390,0.14908,-0.76702,0.35013,-0.28150,0.92425,0.66667
2022-11-13,-0.41964,-1.81053,-0.33617,0.35175,-0.27522,-0.80575,0.97355,1.00000
2022-11-14,-0.53904,-0.35991,0.83326,-0.77105,0.11485,-0.78644,1.04341,0.66667
2022-11-15,0.21112,0.16709,-0.32945,1.01111,0.16275,-0.62794,-0.19533,1.00000
2022-11-16,-0.16863,0.01855,-0.00948,-0.91057,-0.24636,1.22448,-0.42311,0.00000
2022-11-17,0.71072,-0.74521,-0.46939,0.30902,0.58040,0.35188,0.69205,
2022-11-18,-0.31733,0.15130,1.20926,-0.45547,0.04689,-0.38095,-0.19647,1.00000
2022-11-19,-0.16930,-0.90667,-0.37412,-0.51948,-0.47594,-0.56927,1.57641,1.00000
2022-11-20,-0.03035,-0.49358,0.48552,-0.71806,0.47045,0.35188,-0.21806,
2022-11-21,0.20196,-0.30208,0.65064,-0.26237,0.76989,0.31912,0.53716,0.71429
2022-11-22,-0.53657,-0.10087,0.44688,-0.18663,0.54630,-0.09320,0.16948,0.00000
2022-11-23,-0.16862,-0.36513,1.10297,-0.02780,0.35120,-0.76441,-0.19635,0.66667
2022-11-24,-0.13146,0.48305,0.19302,-0.92973,0.64361,0.29565,0.46806,0.25000
2022-11-25,-0.48778,-0.02986,0.56225,-0.06800,0.56894,-0.28452,0.81930,0.50000
2022-11-26,-1.51247,-1.16459,0.96298,-1.23160,-0.81597,0.35188,0.69205,
2022-11-27,-0.89710,-1.53873,0.65483,0.06462,-0.27269,-0.69869,0.49259,1.00000
2022-11-28,-0.03035,0.51294,0.96298,-1.23160,0.24908,0.35188,-0.21806,
2022-11-29,0.57172,-0.95421,1.47135,-0.00614,0.31011,0.12961,1.82784,1.00000
2022-11-30,2.87389,-0.22983,-0.13548,-1.03307,-0.80738,-0.33641,0.03109,0.00000
2022-12-01,0.57765,-0.30480,0.33385,-0.16945,0.57809,-0.10863,-0.50852,0.66667
2022-12-02,0.94412,0.52560,-0.13469,-0.32433,0.72860,-0.11112,-0.04673,1.00000
2022-12-03,-0.02107,-0.84593,1.79229,-0.77628,-0.15854,-0.80190,1.99300,1.00000
2022-12-04,-0.53969,0.54252,1.19526,-1.03177,-0.20668,-1.23682,1.37224,1.00000
2022-12-05,-0.31752,-0.97468,1.93176,-0.62218,-0.43744,-0.70880,-0.37668,0.50000
2022-12-06,-0.31756,0.17824,1.64582,-0.77646,-0.58990,-0.70922,0.03104,0.00000
2022-12-07,-0.20371,-0.25366,-0.34826,-0.02283,0.30341,0.09642,0.26370,0.66667
2022-12-08,-0.16494,-0.76207,0.11776,-0.76478,-0.14367,-0.69330,1.42362,1.00000
2022-12-09,-0.02076,-0.22162,-0.13430,-0.61758,-0.48283,0.50825,0.03110,0.66667
2022-12-10,0.20284,0.58643,-0.37317,-0.51439,-0.38073,0.50733,-0.19638,1.00000
2022-12-11,-0.31754,-0.03672,1.73884,-0.77628,-0.60122,-0.84866,0.07840,1.00000
2022-12-12,-0.32677,0.09356,0.48552,-0.40994,0.45364,0.16547,-0.12705,
2022-12-13,-0.24325,0.01364,0.37917,-0.62124,0.74830,-0.06755,0.39369,0.33333
2022-12-14,0.54795,-0.16039,0.46470,-0.47745,1.05098,-0.52610,0.23561,0.50000
2022-12-15,0.95146,-0.39628,0.91530,1.63555,0.77967,0.61747,1.17885,1.00000
2022-12-16,0.94526,-0.18411,1.03700,-0.28824,0.95485,-0.53398,0.56323,0.50000
2022-12-17,-0.16013,-1.30992,-0.34822,-0.74962,0.20843,-0.03389,1.17323,1.00000
2022-12-18,0.22979,-0.97175,-0.12312,0.69337,-0.33465,-0.32803,-0.40493,1.00000
2022-12-19,2.19284,-0.74521,3.35026,1.33610,0.65452,1.28391,2.05721,
2022-12-20,0.57174,0.48766,2.83767,-0.26229,-0.50682,-0.10241,-0.19646,0.75000
2022-12-21,0.22478,-0.60781,0.31202,-0.29779,0.71129,-0.29048,0.03545,0.66667
2022-12-22,-0.16699,-0.16663,0.80613,-0.77191,0.24532,-0.32619,0.38435,0.66667
2022-12-23,0.35345,-1.17989,0.75972,0.83462,0.69656,-0.31662,0.88774,1.00000
2022-12-24,-0.14609,0.76491,0.01077,0.02512,0.88814,0.01329,0.19888,0.66667
2022-12-25,-0.18933,-1.39039,1.44534,-0.81244,0.51433,-0.84358,0.34258,1.00000
2022-12-26,0.36555,0.63419,1.15217,-0.92132,0.47733,-0.11113,-0.42344,1.00000
2022-12-27,2.07526,0.74131,0.36369,0.26170,0.88393,0.17140,-0.33250,0.66667
2022-12-28,0.20680,-0.13001,0.84927,0.55537,0.76968,0.14973,-0.05837,0.50000
2022-12-29,0.20122,0.58604,-0.13401,-0.51942,-0.39277,0.83836,-0.51502,1.00000
2022-12-30,0.01576,0.39908,0.57239,0.42011,0.83603,-0.89467,-0.10266,1.00000
2022-12-31,-0.77141,-0.15807,0.48552,1.33610,0.05648,-0.58016,-0.67311,
2023-01-01,-0.16832,0.30890,-0.61120,0.15604,0.52786,0.06221,0.46270,1.00000
2023-01-02,-0.53660,-0.51044,2.25443,-1.02268,-0.36399,-0.30542,-0.65027,1.00000
2023-01-03,-0.16934,1.34029,1.64514,-0.51960,-0.53851,-1.03541,0.03159,1.00000
2023-01-04,-0.15446,0.83804,0.68770,1.58524,0.26289,0.20243,0.04153,1.00000
2023-01-05,-0.82653,-0.18210,0.24674,0.23282,0.39144,-0.18110,0.23660,0.00000
2023-01-06,-0.29253,-0.84766,0.26267,-0.68742,-0.59874,-0.95758,1.57283,0.00000
2023-01-07,-0.16899,0.01905,0.99281,-0.14137,0.13986,-0.33618,-0.42387,0.50000
2023-01-08,-0.90915,1.21553,2.04661,-0.19351,-1.01303,-1.10595,-0.19637,1.00000
2023-01-09,-0.53988,0.82684,1.64579,-0.77645,-0.65223,-0.56939,-0.42401,0.00000
2023-01-10,-0.31743,0.27230,0.99432,-0.51783,0.19684,0.29629,-0.65152,0.00000
2023-01-11,-0.16935,0.97024,1.78906,-0.62240,-0.49408,-0.75582,-0.33300,1.00000
2023-01-12,0.11787,0.76457,0.19905,0.10360,0.65927,-0.20734,-0.21806,
2023-01-13,-0.46342,1.08923,-0.13146,-0.47356,-0.44405,0.74845,-0.05975,1.00000
2023-01-14,-0.47498,1.35170,0.77200,-0.82077,0.26010,0.35188,-0.12705,
2023-01-15,-0.39142,1.00580,0.90348,-0.82563,0.15948,-0.33510,0.49934,1.00000
2023-01-16,-0.49186,0.90499,0.44701,0.54440,0.75150,-0.75239,0.11575,1.00000
2023-01-17,-0.30926,0.50962,0.07972,-0.49353,0.78371,-1.06483,0.25673,0.75000
2023-01-18,0.20313,-0.18067,-0.27872,1.15932,-0.39671,-0.56942,-0.42401,0.00000
2023-01-19,-0.03035,0.93232,0.00807,-0.71806,0.59637,-0.58016,0.23700,
2023-01-20,-0.31562,-0.47682,0.56587,-0.34259,0.32966,-0.80161,0.80019,0.50000
2023-01-21,-0.53987,-0.39956,1.64569,-0.77646,-0.72192,-1.03536,0.03108,0.00000
2023-01-22,-0.91000,-0.97163,0.11095,-0.68999,-1.00574,1.04972,-0.12060,1.00000
2023-01-23,-0.46577,0.65975,1.50258,-0.62240,-0.61853,-0.52281,-0.05997,1.00000
2023-01-24,-0.32630,-0.03302,0.08685,-0.26349,0.35352,0.92255,-0.63996,0.00000
2023-01-25,-0.46523,0.27387,-0.46882,0.17866,0.03103,0.97346,-0.51472,1.00000
2023-01-26,-0.16735,0.57718,0.31284,-0.49072,0.67419,-0.41811,0.68985,1.00000
2023-01-27,-0.39166,-0.88787,-0.13544,-0.62236,-0.57955,-0.42959,1.44029,1.00000
2023-01-28,0.71072,-0.74521,0.00807,0.10360,0.56714,-0.85977,1.14710,
2023-01-29,0.57254,-0.13029,0.51664,-1.54197,-0.32213,-0.80221,1.36715,0.50000
2023-01-30,-0.16929,-0.01438,0.75500,-0.51956,0.70617,-0.41515,0.24687,0.25000
2023-01-31,-0.14045,0.40947,0.01587,-0.45906,1.04811,0.06397,0.39947,0.66667
2023-02-01,1.70976,-0.71217,0.10324,-0.26291,0.31621,-0.33641,1.44083,0.66667
2023-02-02,3.25329,0.02115,0.10324,-0.07389,-0.07227,-0.10340,-0.19646,0.00000
2023-02-03,-0.16933,-0.49086,1.88446,-0.51964,-0.51051,-0.56940,-0.19648,0.00000
2023-02-04,-0.16932,-0.13103,0.10330,-1.03236,0.14126,-0.02869,0.91775,0.50000
2023-02-05,-0.90429,0.58646,0.88521,-0.51191,-0.04044,-0.38996,0.48704,1.00000
2023-02-06,-0.16907,0.09614,0.58239,-0.76240,0.17198,0.31755,-0.19637,1.00000
2023-02-07,-0.01576,0.67693,0.75517,-0.62109,0.68896,0.05015,-0.21147,1.00000
2023-02-08,0.05578,-0.14457,-0.27653,0.21682,0.75049,-0.04180,0.01588,0.50000
2023-02-09,0.27251,-0.00417,-0.16443,-0.05789,0.95813,0.53094,0.37153,0.33333
2023-02-10,0.12835,0.92197,0.71725,0.07706,0.74880,-0.55648,-0.33192,1.00000
2023-02-11,0.71072,1.18395,-0.46939,0.82256,0.63569,-0.58016,-0.21806,
2023-02-12,0.71072,1.35170,0.00807,0.30902,0.47045,-1.51219,0.69205,
2023-02-13,-0.15988,-0.11844,-0.12989,1.49756,-0.50068,-0.79440,0.48857,0.00000
2023-02-14,-0.15442,-0.75948,-0.10563,-0.20161,-0.21310,0.42725,-0.19600,1.00000
2023-02-15,0.29008,-0.17624,-0.32450,0.41494,0.78451,-0.49573,0.16119,0.66667
2023-02-16,-0.01818,0.11809,0.40565,-0.40412,0.75627,-0.64220,0.63258,0.00000
2023-02-17,0.20153,-0.07842,1.03132,-0.24905,0.28990,-0.35873,-0.10487,0.66667
2023-02-18,-1.51247,-0.32583,-1.90176,-2.25868,-8.14389,-2.44422,0.96508,
2023-02-19,0.56250,0.68069,0.86749,-0.82077,0.46632,-1.13938,0.60104,
2023-02-20,-0.01390,0.20746,0.35574,0.39229,0.56754,-0.74038,-0.05571,0.00000
2023-02-21,0.26608,1.18395,-1.23332,2.05505,-0.10485,-0.76656,-0.12705,
2023-02-22,-0.65571,-0.31215,0.04982,-0.05647,0.60869,0.70145,-0.35036,0.60000
2023-02-23,-0.90970,-0.35813,0.56441,-0.82734,-0.35620,-0.41920,1.23953,0.00000
2023-02-24,0.20136,0.16700,-0.46965,0.85203,-0.66872,-1.03540,0.48611,1.00000
2023-02-25,-0.77141,-3.68088,-0.94685,-1.74514,-3.14990,-1.97821,4.78753,
2023-02-26,-0.32677,-1.16459,-0.27841,-1.43702,-0.24461,-0.11414,1.78418,
2023-02-27,-0.14923,-1.03136,0.03968,-0.11316,0.71244,0.41569,-0.35626,1.00000
2023-02-28,-0.16917,0.59846,0.75518,-0.77457,0.25627,0.43641,-0.42401,0.50000
2023-03-01,0.20135,0.28888,1.29073,0.33127,0.26804,-0.10338,0.03104,0.66667
2023-03-02,0.20171,-0.71306,-0.37300,-0.25916,-0.40753,-0.33594,1.34362,1.00000
2023-03-03,-0.16928,-0.54451,0.51643,-0.77644,0.24749,-0.33640,0.69016,1.00000
2023-03-04,-0.03035,-0.32583,0.00807,-0.71806,0.47045,0.35188,0.23700,
2023-03-05,0.20202,-0.37323,0.23806,-0.47100,0.40651,-0.06172,0.03132,0.66667
2023-03-06,-0.16935,-0.66468,1.29077,-0.51969,0.15241,-1.03543,0.62217,0.66667
2023-03-07,-0.16890,0.37968,0.74368,-0.50255,0.38169,-0.79908,0.68053,0.50000
2023-03-08,-0.03035,0.51294,0.96298,-1.23160,0.24908,0.35188,-0.21806,
2023-03-09,0.20133,0.08040,-0.04317,0.25073,-0.25742,0.12998,1.71193,0.00000
2023-03-10,-0.53897,0.33713,-0.37421,1.51933,-0.65997,-0.80242,0.03105,1.00000
2023-03-11,-0.87856,-0.49051,0.08289,0.86850,-1.00529,-1.05965,0.63916,1.00000
2023-03-12,-0.48109,0.08099,-0.11801,-0.74197,-0.20942,-0.79568,1.91410,0.00000
2023-03-13,0.21058,-0.18462,0.30965,0.46487,0.54700,-0.32328,0.36959,0.50000
2023-03-14,-0.53987,-0.33000,1.16826,-0.77643,-0.85547,0.12966,-0.19648,0.50000
2023-03-15,-0.16932,-1.38550,-0.13520,-0.77462,-0.53142,1.21084,-0.42401,1.00000
2023-03-16,-0.02108,-0.19570,0.21939,-0.62176,0.77809,0.17949,0.16716,0.66667
2023-03-17,1.45178,0.26131,-0.18292,0.30902,0.74208,0.35188,-0.03604,
2023-03-18,-0.90240,-0.46910,0.01162,-0.48265,-0.71096,-0.63629,-0.17603,0.33333
2023-03-19,0.20120,1.21522,-0.61264,-0.51968,-0.69843,0.12963,0.89399,1.00000
2023-03-20,-0.16935,0.60637,1.40709,-0.51969,-0.50731,-0.33640,-0.42401,0.00000
2023-03-21,-0.16932,1.12915,2.59935,-0.26249,-0.60351,-0.33604,0.25908,1.00000
2023-03-22,0.96933,-0.26704,-0.61294,0.07423,0.70891,-0.33641,0.39465,0.33333
2023-03-23,0.20182,0.06648,-0.36918,-0.51236,0.37982,0.45195,0.16751,1.00000
2023-03-24,-0.16853,0.50247,0.53485,-0.61904,0.30275,0.37220,-0.33295,1.00000
2023-03-25,-0.53874,0.36611,-0.37388,-0.77545,-0.73733,-0.56924,2.02983,1.00000
2023-03-26,-0.90986,0.02425,-1.32501,-1.02704,-2.27181,0.27142,0.25861,0.00000
2023-03-27,-0.31754,0.21066,0.61140,-0.51924,0.15090,0.67120,-0.65152,0.50000
2023-03-28,-0.77141,0.51294,0.00807,-0.71806,0.05648,0.81789,0.23700,
2023-03-29,-0.53820,-0.10884,-0.25501,1.31609,0.34715,-0.49280,-0.19465,0.60000
2023-03-30,-0.77141,0.34519,-0.94685,-0.20452,-0.70865,2.21595,-0.67311,
2023-03-31,0.22577,-0.18758,-0.80401,0.32594,0.69683,0.43420,-0.16746,0.00000
2023-04-01,-0.30938,1.13124,-0.25708,-0.78463,0.04542,-0.06708,1.26934,1.00000
2023-04-02,-1.51247,1.18395,2.39535,-1.23160,-1.25372,-1.04617,0.69205,
2023-04-03,-0.76215,0.92052,2.01878,-0.77573,-0.90133,-0.23630,-0.51472,1.00000
2023-04-04,-0.17373,-1.61771,-0.09015,-0.76004,0.28156,-0.92399,1.99382,1.00000
2023-04-05,-0.03035,0.93232,0.48552,-1.02619,0.32841,0.63149,-0.21806,
2023-04-06,0.20298,-0.44092,-0.44287,-0.25577,0.06102,-0.33474,0.93650,0.50000
2023-04-07,0.20130,-0.22489,-0.83901,0.63629,0.27958,0.71003,-0.65152,0.50000
2023-04-08,-0.77141,0.59681,0.48552,-0.71806,0.05648,0.81789,-0.21806,
2023-04-09,-0.03035,1.51945,-0.46939,-0.20452,0.47045,0.35188,0.23700,
2023-04-10,0.94262,-0.41578,-0.14137,0.25790,0.70376,0.69685,0.91583,1.00000
2023-04-11,-0.16929,1.33818,-0.13549,1.51979,-0.51093,-0.33641,-0.42401,1.00000
