date,news_sentiment_accel_1d_z21,news_topic_entropy_daily_z21,news_sentiment_extreme_1d_z21,news_topic_shock_1d_z21,news_topic_intensity_MacroRF_1d_z21,news_topic_intensity_MonPolicy_1d_z21,news_topic_intensity_Geopol_1d_z21,news_sentiment_level_21d_z63,news_topic_entropy_level_21d_z63,news_topic_intensity_OilGas_21d_z63,news_topic_intensity_Fiscal_21d_z63,news_sentiment_level_63d_z1y
2021-11-08,0.03494,-0.76227,,0.53008,-0.67689,,,1.34231,-1.91749,,,-0.36953
2021-11-09,-0.64097,0.58439,,-1.17100,-0.22851,,,1.34428,-1.80837,,,-0.32342
2021-11-10,-0.19616,1.00215,,-0.51427,0.66549,,,0.13218,-0.59265,,,-0.47879
2021-11-11,0.57483,-0.30226,,-0.90863,-0.19092,,,0.59637,-0.91958,,,-0.35101
2021-11-12,0.28026,0.29397,,-0.82117,2.66329,,,0.37770,-0.81804,,,-0.53396
2021-11-13,-0.57697,-1.38765,,0.08091,-1.14004,,,1.04064,-1.05214,,,-0.17975
2021-11-14,0.66948,-0.14260,,1.71288,2.12790,,,1.07747,-0.71891,,,0.18394
2021-11-15,-0.98204,-1.23304,,0.52556,-0.61481,,,1.71499,-0.90511,,,0.53213
2021-11-16,-0.35416,0.71728,,-0.27209,0.59495,,,1.26357,-0.86191,,,0.35893
2021-11-17,1.74455,0.15111,,-0.04533,-0.79865,,,1.65640,-1.03541,,,0.51870
2021-11-18,-1.69804,0.49719,,-1.18283,-0.15301,,,1.74120,-0.82822,,,0.78378
2021-11-19,1.40218,-1.08305,,-0.54472,-0.59593,,,1.56171,-1.11691,,,0.89850
2021-11-20,-0.17707,0.55807,,1.75956,-0.66383,,,1.63132,-0.62157,,,0.92397
2021-11-21,0.28997,0.51960,,2.08169,0.72935,,,2.36048,-0.13684,,,1.21173
2021-11-22,-1.80374,0.61119,,-0.43888,-0.15172,,,2.22223,-0.21755,,,1.20941
2021-11-23,1.33230,0.01658,,-0.24769,-0.62827,,,2.07288,0.14381,,,1.25974
2021-11-24,-0.53250,-0.43584,,0.19214,1.63563,,,2.25173,-0.17721,,,1.28161
2021-11-25,1.02831,-0.08439,,0.98259,-1.11229,,,2.35344,-0.33665,,,1.28992
2021-11-26,-1.90814,1.86193,,-0.37539,0.61400,,,2.13780,-0.13924,,,1.50014
2021-11-27,1.75538,-1.40891,,-0.80143,-0.67297,,,1.71299,-0.42574,,,1.89340
2021-11-28,-0.57540,-0.62412,,-0.06936,-0.49634,,,1.57354,-0.72876,,,1.89149
2021-11-29,0.85620,0.87895,,2.00700,-0.09045,,,1.68714,-0.25780,,,2.22449
2021-11-30,-1.52855,0.07629,,-0.26055,0.19636,,,1.71299,-0.35715,,,1.97718
2021-12-01,1.45725,-1.57234,,-0.59747,2.48601,,,2.09878,-0.89840,,,2.51880
2021-12-02,-1.14581,1.62355,,-0.54936,-0.14385,,,1.71792,-0.47945,,,2.55039
2021-12-03,0.56206,0.06353,,-1.11543,1.20589,,,1.77099,-0.51985,,,2.71701
2021-12-04,-0.30351,1.38036,,-0.53431,-0.17418,,,1.40732,0.12197,,,2.41636
2021-12-05,0.21799,0.38895,,0.11678,-0.09204,,,1.07023,0.26243,,,2.52558
2021-12-06,-0.83799,-0.27386,,-0.03068,-0.43361,,,0.73210,0.54700,,,2.52903
2021-12-07,1.42137,0.74335,,-0.36078,-0.37981,,,1.05980,0.57908,,,2.66651
2021-12-08,-1.62424,-1.61168,,-1.09998,-0.29400,,,1.14810,0.28559,,,2.75674
2021-12-09,1.60260,0.55288,,-0.55975,-0.67580,,,1.03552,0.35096,,,2.90903
2021-12-10,-1.20447,-0.35920,,-1.25767,1.06309,,,0.79987,0.62520,,,2.72615
2021-12-11,0.91239,1.16396,,-0.69448,-0.22180,,,0.77395,0.80414,,,2.75979
2021-12-12,-0.97408,-1.74520,,2.12361,-0.19058,,,0.41208,0.32740,,,2.80315
2021-12-13,0.97506,0.03266,,0.81642,1.38596,,,0.60283,0.23845,,,3.22404
2021-12-14,0.10579,-1.31439,,-0.92632,-0.80834,,,0.62160,-0.08257,,,2.90916
2021-12-15,-0.82212,0.56908,,-0.19713,0.33106,,,0.62471,0.17431,,,3.26482
2021-12-16,0.35060,-0.97792,,-0.11996,-0.89312,,,0.39397,-0.03438,,,3.08216
2021-12-17,0.03922,0.89844,,0.91715,0.87590,,,0.12791,-0.20021,,,2.77752
2021-12-18,0.10126,0.10019,,0.27782,-0.96791,,,0.06379,0.23219,,,2.96411
2021-12-19,-0.22709,-1.13407,,1.08071,-1.11595,,,-0.26414,0.13275,,,2.90722
2021-12-20,-0.53243,-0.91666,,-0.98659,-0.25388,,,-0.17397,-0.34710,,,2.82142
2021-12-21,0.49464,-0.29765,,-0.24144,-0.78382,,,-0.30557,-0.45257,,,2.84271
2021-12-22,0.41873,0.72238,,-0.52476,-1.01568,,,-0.80850,0.26398,,,2.22221
2021-12-23,-0.27436,0.35318,,-0.76726,-0.64244,,,-0.89179,-0.08571,,,2.14399
2021-12-24,-0.33424,0.85876,,0.36337,-0.08302,,,-1.12257,0.20530,,,1.93155
2021-12-25,0.25384,0.48773,,1.31455,0.06640,,,-1.29047,-0.08618,,,1.90659
2021-12-26,0.39662,-0.17706,,-0.35963,1.93612,,,-1.31124,-0.30653,,,1.61310
2021-12-27,-0.44975,1.41349,,0.39776,-0.37628,,,-1.18409,0.19093,,,1.80836
2021-12-28,0.25656,0.07731,,-0.63394,-0.74563,,,-1.43827,-0.08442,,,1.68533
2021-12-29,-0.60290,0.59880,,0.66288,0.05978,,,-1.80716,0.62387,,,1.80481
2021-12-30,0.69848,0.44386,,-0.57789,-0.42188,,,-1.77880,0.53601,,,1.79450
2021-12-31,0.01948,0.77104,,-0.36215,-1.20117,,,-1.26904,0.83956,,,1.81702
2022-01-01,-0.48122,-1.88925,,3.03048,-0.12315,,,-1.61507,-0.26628,,,1.63164
2022-01-02,-0.63965,-1.75333,,0.55126,-0.58042,,,-1.09580,-0.31484,,,2.21782
2022-01-03,2.35662,-1.37280,,-0.97904,-0.79774,,,-1.27245,-0.92037,,,2.21497
2022-01-04,-2.15638,-1.34408,,-0.90962,-1.03752,,,-0.89354,-1.00876,,,2.41464
2022-01-05,1.34514,1.43160,,0.03951,1.49889,,,-1.03408,-0.79617,,,2.51168
2022-01-06,-1.67706,-0.47409,,-0.28396,0.13879,,,-1.30146,-0.66074,,,2.34479
2022-01-07,2.46388,1.63109,,2.03233,0.47766,,,-0.76690,-0.42216,,,2.41053
2022-01-08,-1.90025,1.47279,,0.95611,0.42565,,,-0.67331,0.19554,,,2.13440
2022-01-09,0.09286,0.00430,,2.15877,2.88158,,,0.18492,0.74058,,,2.37259
2022-01-10,0.61153,0.63262,,1.76364,-0.35675,,,-0.46752,1.61510,,,2.16613
2022-01-11,-0.19877,0.70310,,-0.53088,1.83480,,,-0.55339,2.25139,,,2.11631
2022-01-12,1.07224,-0.12132,,-0.24846,-0.91002,,,-0.13511,1.82550,,,2.45788
2022-01-13,-2.37173,-0.50071,,-0.83414,0.67503,,,-0.56577,1.43557,,,1.90376
2022-01-14,2.17416,-1.32795,,-0.94285,-0.87302,,,-1.19106,0.32304,,,1.50268
2022-01-15,-1.08864,1.28503,,-0.70082,0.01260,,,-1.19223,0.88162,,,1.14313
2022-01-16,0.97126,1.16850,,0.67632,0.10811,,,-1.18184,1.70498,,,0.86993
2022-01-17,-1.15162,-1.19382,,-0.98047,-0.57575,,,-0.80663,0.38219,,,0.88578
2022-01-18,0.80493,-1.22807,,-0.88107,-0.82854,,,-0.99049,-0.40338,,,0.89400
2022-01-19,0.21866,-0.02331,,-0.85493,1.42620,,,-0.77354,-0.73650,,,0.88043
2022-01-20,-0.62888,-1.00929,,-0.77330,-1.01073,,,-1.29639,-1.62142,,,0.48780
2022-01-21,-0.66960,0.19692,,0.29571,0.98503,,,-1.69408,-1.93203,,,0.33060
2022-01-22,0.97242,0.64116,,1.89519,-0.84921,,,-1.36060,-0.69512,,,0.28531
2022-01-23,0.40399,1.03592,,-0.37563,-0.50735,,,-1.64875,0.76962,,,0.11986
2022-01-24,-1.46681,-1.20462,,0.87705,-0.77010,,,-1.25026,0.82084,,,0.37586
2022-01-25,1.47030,0.44155,,-1.06932,-0.80715,,,-1.74808,1.82262,,,0.27389
2022-01-26,-0.97981,0.37585,,-0.79885,0.91061,,,-1.83633,1.43577,,,0.10797
2022-01-27,0.80477,-0.20106,,-0.70532,1.22046,,,-1.30832,1.62420,,,0.12585
2022-01-28,-0.64454,-1.09171,,-0.60062,2.25251,,,-1.77021,0.36202,,,-0.03616
2022-01-29,0.29188,1.55797,,-0.21223,0.52272,,,-1.68063,0.42791,,,0.00645
2022-01-30,-0.43471,-1.65636,,0.94774,-1.04737,,,-2.01031,-0.53447,,,0.05789
2022-01-31,0.12976,0.49448,,1.01486,-0.79570,,,-1.76196,-0.64628,,,-0.12825
2022-02-01,0.74690,0.04717,,-0.38131,-0.82522,,,-1.98096,-1.07966,,,-0.41663
2022-02-02,-1.01982,0.48347,,-0.88638,0.46515,,,-2.37667,-0.89826,,,-0.73214
2022-02-03,0.59173,0.64663,,-0.67183,-0.31226,,,-2.13606,-0.37878,,,-0.89918
2022-02-04,0.54425,0.74504,,1.50090,0.01164,,,-1.78477,0.70516,,,-1.15938
2022-02-05,-1.11575,1.10259,,0.66494,-0.39090,,,-1.61644,0.59971,,,-1.17096
2022-02-06,-0.12069,-0.96084,,1.21133,-0.96922,,,-1.55407,-0.62683,,,-1.18337
2022-02-07,0.93931,1.10581,,0.89968,-0.34140,,,-1.89774,0.65590,,,-1.19097
2022-02-08,0.09073,-0.96290,,-0.21271,-0.61811,,,-1.28277,0.98618,,,-1.07197
2022-02-09,-0.26320,-0.48828,,-0.70101,1.83899,,,-1.22227,0.82576,,,-1.14542
2022-02-10,-0.24093,-0.14588,,-0.44165,1.32933,,,-0.78649,1.49607,,,-1.20731
2022-02-11,-0.45766,-0.16490,,-0.63231,-0.93354,,,-0.51978,1.46174,,,-1.05463
2022-02-12,1.36367,-0.52811,,2.20977,0.31909,,,-0.33335,0.95175,,,-0.99640
2022-02-13,-1.24093,-0.98187,,3.66429,-1.44601,,,-0.38326,-0.14609,,,-0.95370
2022-02-14,0.58995,-0.12106,,0.95057,1.13221,,,-0.97741,0.48069,,,-1.19155
2022-02-15,-0.01601,-1.38353,,-0.78508,-0.95254,,,-0.44473,-0.53480,,,-1.03392
2022-02-16,-0.31657,0.26891,,-0.84347,0.51122,,,-0.67439,-0.69503,,,-1.33632
2022-02-17,0.16627,1.62096,,-0.86658,-0.16546,,,-0.66627,0.16189,,,-1.18652
2022-02-18,-0.25697,1.44945,,-0.77548,-0.05491,,,-0.16059,1.49389,,,-0.95587
2022-02-19,0.39272,-1.89670,,0.72265,-1.12341,,,-0.70793,-0.37572,,,-1.16465
2022-02-20,0.22043,-1.66528,,2.97831,-0.63572,,,-0.08250,-0.31417,,,-0.66716
2022-02-21,-0.46336,1.10276,,0.12552,-0.55443,,,0.30100,0.03006,,,-0.74309
2022-02-22,0.37686,-1.21154,,-0.45174,-0.83995,,,0.31868,-0.68146,,,-0.97562
2022-02-23,-1.15320,-0.17219,,-0.75854,1.20173,,,0.56941,-1.03334,,,-0.92474
2022-02-24,0.26994,-0.94432,,-0.67417,-0.60986,,,0.23379,-1.94118,,,-1.19338
2022-02-25,1.45718,-0.27392,,-0.62665,-0.47849,,,0.37387,-2.47846,,,-1.26168
2022-02-26,-2.05472,0.71275,,-0.58045,1.10847,,,0.78920,-2.64569,,,-1.01053
2022-02-27,0.67554,-0.33958,,-0.32628,-1.09601,,,0.60629,-2.33271,,,-1.08000
2022-02-28,-1.27197,0.29230,,-0.36740,-0.63452,,,-0.29523,-2.65453,,,-1.53336
2022-03-01,2.14217,0.27843,,-0.64415,-0.50279,,,-1.09187,-2.19595,,,-1.62670
2022-03-02,-0.46842,0.96277,,-0.40102,0.96550,,,-2.05341,-1.67925,,,-1.93964
2022-03-03,1.42677,0.16546,,-0.59703,-0.56982,,,-2.28476,-1.64058,,,-2.13904
2022-03-04,-1.53646,-0.96993,,-0.62211,-0.71022,,,-3.02950,-2.01127,,,-2.68753
2022-03-05,1.60458,0.81258,,-0.53575,0.13378,,,-2.90865,-1.59622,,,-2.48689
2022-03-06,-2.53925,-0.85111,,-0.40263,-0.71228,,,-3.25898,-1.62840,,,-3.03544
2022-03-07,2.21063,0.18382,,0.47085,-0.33834,,,-3.10783,-1.59481,,,-3.19060
2022-03-08,-2.22212,-0.42890,,0.59122,-0.96055,,,-3.44271,-1.35719,,,-3.60693
2022-03-09,1.87639,0.69650,,0.04099,0.93420,,,-3.30352,-1.22468,,,-3.85468
2022-03-10,-1.06090,0.19386,,-0.59791,-0.04059,,,-3.34874,-1.73738,,,-3.80202
2022-03-11,1.40717,0.52737,,-0.47138,-0.24363,,,-3.31598,-2.11929,,,-3.98728
2022-03-12,-1.92002,1.46299,,-0.20977,0.22000,,,-3.05911,-1.13790,,,-4.08355
2022-03-13,2.04218,1.62179,,-0.77352,0.15058,,,-3.11288,-0.19612,,,-4.18070
2022-03-14,-1.60014,0.32368,,-0.60921,0.49990,,,-3.04728,-0.51015,,,-4.02046
2022-03-15,0.83817,0.46835,,-0.84075,1.47186,,,-2.67333,0.04329,,,-3.88111
2022-03-16,-0.92124,0.55228,,-0.59786,1.31884,,,-2.48741,0.27323,,,-3.86647
2022-03-17,1.34162,0.14822,,-0.49219,-0.77198,,,-2.33504,0.73626,,,-3.77027
2022-03-18,-0.86405,0.78177,,0.39063,0.89141,,,-2.30750,1.09665,,,-3.59801
2022-03-19,0.35958,-0.58387,,1.11358,-0.87918,,,-2.42482,0.84463,,,-3.58281
2022-03-20,-0.66958,-0.52702,,-0.30310,-0.61260,,,-2.28483,0.98258,,,-3.52877
2022-03-21,0.54272,1.44808,,-0.85611,0.46424,,,-1.97235,1.32750,,,-3.62631
2022-03-22,-0.28302,0.44643,,-0.58428,0.80414,,,-2.01366,1.43266,,,-3.64946
2022-03-23,0.27982,0.93306,,1.27898,2.32253,,,-1.81334,1.39748,,,-3.68095
2022-03-24,-0.26714,-0.52771,,0.02777,-0.97278,,,-1.63516,1.30901,,,-3.43392
2022-03-25,0.13119,1.13394,,-0.22160,0.95838,,,-1.47451,1.91231,,,-3.43688
2022-03-26,-0.14837,1.76607,,-0.45645,2.08056,,,-1.47786,2.05594,,,-3.39074
2022-03-27,0.30807,-2.49380,,0.43614,-1.10024,,,-1.17937,1.90814,,,-3.30195
2022-03-28,-1.05618,-0.58295,,-0.36892,-0.80295,,,-1.10200,1.82771,,,-3.40579
2022-03-29,1.61114,-0.60074,,-0.74161,1.37070,,,-0.90729,1.93886,,,-3.29123
2022-03-30,-0.88070,-2.12667,,-0.72675,-0.59887,,,-0.84341,1.40565,,,-3.32890
2022-03-31,0.37654,1.22219,,-0.54712,-0.94854,,,-0.65776,1.72770,,,-3.28653
2022-04-01,-0.66602,-0.24223,,-0.76983,-0.68633,,,-0.45852,1.67030,,,-3.10028
2022-04-02,0.59861,-0.72651,,-0.02132,-1.29989,,,-0.24327,1.29566,,,-3.02205
2022-04-03,0.04585,-2.00026,,-0.45948,-0.72973,,,-0.14881,0.56994,,,-2.93130
2022-04-04,-0.29368,-0.28696,,0.55693,-0.66983,,,-0.07400,0.48865,,,-2.86665
2022-04-05,-0.23741,1.48177,,-0.62515,0.42530,,,-0.09084,0.76167,,,-2.74929
2022-04-06,-0.02666,1.35596,,-0.47922,0.97316,,,-0.23121,1.00304,,,-2.75093
2022-04-07,0.51668,0.19437,,0.32567,-0.06978,,,-0.20676,1.03420,,,-2.75058
2022-04-08,0.13957,-0.65185,,-1.02226,-0.08737,,,-0.10087,0.76060,,,-2.67754
2022-04-09,-1.59695,0.76394,,1.62735,-0.16661,,,-0.14044,1.04741,,,-2.75275
2022-04-10,2.64778,-1.50106,,1.03004,3.19943,,,-0.18553,0.75899,,,-2.77286
2022-04-11,-2.07089,0.59385,,-1.16457,1.13570,,,-0.21874,0.65794,,,-2.77648
2022-04-12,0.85873,0.54411,,-0.55497,-0.39296,,,-0.05243,0.70754,,,-2.85131
2022-04-13,-0.91819,-0.06878,,-0.89967,-0.62883,,,-0.19082,0.52387,,,-2.99146
2022-04-14,1.29806,-1.08802,,-0.14678,-0.71160,,,-0.05935,0.33179,,,-2.85477
2022-04-15,-0.70150,1.05667,,-0.66162,1.00527,,,-0.10704,0.38833,,,-2.95373
2022-04-16,0.38235,-0.11030,,-0.45259,-0.39780,,,-0.09730,0.01340,,,-2.96253
2022-04-17,-1.37583,0.30321,,1.28875,0.79371,,,-0.19525,0.44389,,,-2.95028
2022-04-18,2.13958,0.79234,,1.98565,-0.23348,,,-0.09492,0.67560,,,-2.85868
2022-04-19,-1.62337,1.36570,,-0.28302,1.25775,,,-0.13973,1.04166,,,-2.91032
2022-04-20,0.81579,-1.39129,,-0.39601,-0.67226,,,-0.09206,1.07727,,,-2.87738
2022-04-21,-0.47984,0.99824,,1.32160,0.06127,,,-0.11758,1.03470,,,-2.86980
2022-04-22,0.15187,-0.09585,,-0.92526,-0.72650,,,-0.19160,1.03124,,,-2.85925
2022-04-23,-0.07238,1.28273,,-0.82993,0.38091,,,-0.28242,1.43209,,,-2.76055
2022-04-24,0.33279,0.04007,,0.61713,-0.27998,,,-0.11665,1.81695,,,-2.71802
2022-04-25,-1.02578,-1.72316,,0.41435,-0.87450,,,-0.14261,1.51006,,,-2.73856
2022-04-26,1.36397,0.13605,,0.19686,-0.98713,,,-0.13315,1.24569,,,-2.65102
2022-04-27,-0.83670,0.83561,,-0.33617,0.70833,,,-0.17589,1.12154,,,-2.70169
2022-04-28,0.59193,-1.65761,,-0.65273,-0.97178,,,0.28052,0.71126,,,-2.49285
2022-04-29,-0.51261,0.33291,,0.57467,-0.69858,,,0.45939,0.91122,,,-2.40986
2022-04-30,-0.17136,-1.70925,,1.59799,-1.07894,,,0.47887,0.32444,,,-2.52947
2022-05-01,0.68944,1.15251,,-0.28099,0.27359,,,0.62464,0.92474,,,-2.49638
2022-05-02,-0.37258,-1.14757,,2.76125,-1.43676,,,1.07489,0.50636,,,-2.28131
2022-05-03,-0.65446,-0.16315,,-0.83455,-0.74818,,,1.05533,0.31609,,,-2.26530
2022-05-04,1.43323,0.32869,,-0.57923,-0.79128,,,1.56245,0.40772,,,-2.13210
2022-05-05,-1.04632,-1.26652,,-0.57779,-0.24533,,,1.29044,0.35256,,,-2.07690
2022-05-06,0.40571,-0.32385,,-1.03796,1.77649,,,1.61165,-0.03457,,,-1.95312
2022-05-07,0.08374,-1.52728,,0.66499,-1.07188,,,2.01979,-0.48050,,,-1.85255
2022-05-08,-0.31149,-1.19834,,-1.07909,-0.97842,,,2.34124,-1.01819,,,-1.65333
2022-05-09,0.06750,-1.13372,,-0.69886,3.17068,,,2.01549,-1.72367,,,-1.64356
2022-05-10,-0.14020,-0.51424,,-0.63041,-0.74889,,,1.93545,-2.38526,,,-1.57375
2022-05-11,0.02787,0.95222,,1.79293,-0.35557,,,2.01197,-1.83901,,,-1.48202
2022-05-12,0.39887,0.77251,,1.44447,-0.29752,,,1.82635,-2.04953,,,-1.43874
2022-05-13,-0.55015,0.84221,,-0.16036,0.54202,,,1.88098,-1.98861,,,-1.33957
2022-05-14,0.20739,-1.07960,,1.40960,2.25680,,,2.10301,-2.84288,,,-1.18210
2022-05-15,-1.02770,1.11637,,0.89014,-0.38569,,,1.55640,-2.57630,,,-1.22820
2022-05-16,2.11619,0.24384,,0.44096,1.63105,,,1.89976,-2.15208,,,-1.08492
2022-05-17,-1.56429,-0.95220,,-1.22939,-0.03184,,,1.67529,-2.51096,,,-1.14633
2022-05-18,0.74267,0.88299,,-1.28887,1.06043,,,1.82493,-2.48918,,,-1.16439
2022-05-19,-0.41701,0.16194,,-0.01970,0.46186,,,1.75058,-2.05921,,,-1.01629
2022-05-20,0.42674,0.57471,,-0.75238,0.52978,,,1.79113,-2.03139,,,-0.89471
2022-05-21,-0.98571,-1.39166,,0.60260,-0.63255,,,1.76754,-1.95472,,,-0.91899
2022-05-22,1.09488,1.45993,,-0.30983,-0.02320,,,1.77047,-1.94043,,,-0.90573
2022-05-23,-0.64269,0.83555,,0.22629,0.05385,,,1.65242,-1.52791,,,-0.84488
2022-05-24,0.59703,0.29391,,-0.11408,-0.81893,,,1.53320,-1.46146,,,-0.82102
2022-05-25,-0.65697,0.96093,,-0.71632,0.46746,,,1.55972,-1.37173,,,-0.75277
2022-05-26,0.36096,0.91314,,-1.14609,-0.04406,,,1.57145,-0.93692,,,-0.75610
2022-05-27,0.05562,0.06642,,0.26196,-0.58357,,,1.56575,-0.87641,,,-0.69363
2022-05-28,-0.06429,0.32603,,-0.14539,-0.74295,,,1.12283,-0.45372,,,-0.70515
2022-05-29,-0.17856,1.38258,,-0.43294,-0.50707,,,0.86780,0.15445,,,-0.70724
2022-05-30,0.05331,-0.21943,,-0.70160,1.01049,,,0.96626,0.47828,,,-0.69413
2022-05-31,-0.52216,-0.63697,,1.04635,-1.30423,,,0.92032,0.60004,,,-0.71770
2022-06-01,0.91169,-1.64657,,0.29047,2.34032,,,0.99868,0.11892,,,-0.62567
2022-06-02,-0.60175,-1.48755,,-1.13630,-0.77223,,,0.92123,-0.30786,,,-0.67902
2022-06-03,0.36035,-1.37887,,-0.95927,-1.03936,,,0.61388,-0.77033,,,-0.74359
2022-06-04,-0.36909,0.54158,,-0.92900,0.03128,,,0.29488,-0.32344,,,-0.76114
2022-06-05,0.19989,1.54756,,-0.72015,-0.51525,,,0.49806,-0.18861,,,-0.79308
2022-06-06,0.24564,-0.13593,,-0.20500,-0.43072,,,0.09789,-0.21840,,,-0.78016
2022-06-07,0.14267,-0.50400,,-0.92902,-0.64922,,,0.49453,-0.00615,,,-0.72776
2022-06-08,-0.96499,0.24909,,0.43201,0.27241,,,0.40146,-0.06897,,,-0.69900
2022-06-09,0.98369,-0.99182,,-0.27342,-0.49877,,,0.39457,-0.24028,,,-0.55770
2022-06-10,-0.57333,-0.04372,,-0.21866,1.26911,,,0.17550,-0.30858,,,-0.53181
2022-06-11,-0.05332,-1.48282,,3.47447,-0.55522,,,0.74381,-0.21328,,,-0.38954
2022-06-12,0.30724,1.47034,,3.98339,-0.72285,,,0.66320,-0.15181,,,-0.36657
2022-06-13,0.49407,-1.35301,,-0.51342,-0.85591,,,0.22147,-0.58775,,,-0.39063
2022-06-14,-0.52646,0.60206,,-0.29238,0.62100,,,0.45384,-0.46990,,,-0.37660
2022-06-15,0.26997,1.07155,,-0.30210,0.06773,,,0.45155,-0.40153,,,-0.23781
2022-06-16,-0.89989,-0.29120,,1.02680,-0.59363,,,0.40189,-0.65660,,,-0.30078
2022-06-17,1.46229,0.08837,,0.65425,1.10014,,,0.38118,-0.63518,,,-0.21125
2022-06-18,-1.37336,1.05468,,0.20522,0.17851,,,0.70702,-0.47341,,,-0.13911
2022-06-19,0.55369,0.68396,,0.48208,-0.39816,,,0.70328,-0.65745,,,-0.08893
2022-06-20,0.63272,1.06180,,-0.09666,-0.04696,,,0.87341,-0.42466,,,-0.06817
2022-06-21,-1.44017,0.62294,,-0.36910,0.79245,,,1.00275,-0.20103,,,-0.03218
2022-06-22,1.25738,0.85666,,-0.65126,-0.02822,,,0.95370,0.33492,,,0.04114
2022-06-23,-1.02983,0.51691,,-0.66521,-0.68107,,,1.25118,0.81926,,,0.07484
2022-06-24,0.33815,0.79674,,-0.61783,0.51002,,,1.27705,1.37387,,,0.05602
2022-06-25,0.86862,0.38342,,-0.24907,0.21280,,,0.96422,1.41779,,,0.01601
2022-06-26,-1.67276,-0.31961,,1.07669,1.80390,,,1.32000,1.10788,,,0.00205
2022-06-27,1.59957,0.13870,,-0.33532,-1.09040,,,1.23850,1.26473,,,0.01702
2022-06-28,-1.85623,-1.08809,,0.11245,2.86713,,,0.94474,1.24320,,,0.01894
2022-06-29,2.68123,-0.35987,,-0.39534,-1.13481,,,0.80824,1.18696,,,0.04597
2022-06-30,-1.95540,0.89883,,-0.69037,-0.10395,,,0.33406,1.66738,,,-0.02400
2022-07-01,0.87057,0.33749,,-0.30590,1.67851,,,-0.33813,1.82256,,,-0.13373
2022-07-02,-0.53368,-0.83093,,-0.74204,-1.03917,,,-0.61139,2.05170,,,-0.00589
2022-07-03,0.51357,-1.32808,,-0.75256,-0.67138,,,0.01679,1.57374,,,0.08689
2022-07-04,-0.82906,0.61624,,0.39172,0.22358,,,0.17977,2.03985,,,-0.01323
2022-07-05,0.84004,0.55077,,0.81464,-1.13639,,,-0.11083,2.01410,,,-0.00625
2022-07-06,-0.17125,-0.57054,,-0.33339,-0.78977,,,0.13458,1.75215,,,0.04819
2022-07-07,0.13953,0.34764,,-0.79027,-0.65275,,,0.04532,1.92050,,,0.05229
2022-07-08,-0.65298,0.07587,,-1.26180,0.40906,,,0.25874,1.95459,,,0.08825
2022-07-09,0.33572,2.33038,,0.14606,-0.73948,,,-0.22829,2.03168,,,0.00799
2022-07-10,-0.33572,-0.28267,,1.46594,-0.60756,,,0.02331,1.89293,,,-0.02503
2022-07-11,0.53911,-0.84662,,-0.49867,0.90775,,,0.54840,1.61547,,,0.10725
2022-07-12,-0.20342,-0.48477,,-0.79055,-0.48575,,,0.22257,1.47012,,,0.11120
2022-07-13,0.18535,1.42516,,1.01356,-0.24976,,,0.19073,1.48384,,,0.13426
2022-07-14,-0.54681,-0.36985,,2.72921,-0.84662,,,-0.59328,1.34422,,,0.12273
2022-07-15,1.02192,-2.41661,,-0.06563,-0.88646,,,0.13227,0.85791,,,0.12951
2022-07-16,-1.16325,1.62789,,1.33265,0.52634,,,0.74336,1.00612,,,0.04662
2022-07-17,0.65695,-0.18162,,-1.15119,1.95388,,,-0.61045,1.02225,,,0.05553
2022-07-18,-0.50089,0.74478,,-0.87991,0.56164,,,-0.20850,1.10081,,,-0.02035
2022-07-19,0.49835,-0.52450,,-0.88716,-0.78121,,,0.45689,1.20029,,,0.09431
2022-07-20,-0.01097,-0.63938,,-0.65222,-0.69517,,,1.12362,1.17441,,,0.11511
2022-07-21,-0.52175,-0.21305,,-0.84402,-0.57223,,,1.26415,0.98231,,,0.06172
2022-07-22,-0.01109,-1.98782,,0.86055,-0.25089,,,2.55288,0.56001,,,0.05117
2022-07-23,0.94307,0.58730,,0.29474,-0.63151,,,2.04881,0.73800,,,0.13020
2022-07-24,-0.28026,-2.07328,,0.13903,-0.91072,,,0.69848,0.50501,,,0.07283
2022-07-25,-0.23751,-0.30222,,-0.13927,1.68870,,,1.16874,0.30219,,,0.04301
2022-07-26,-1.13634,-1.35513,,1.28625,-1.02778,,,1.11677,-0.15102,,,0.07520
2022-07-27,1.74427,0.43444,,0.14227,0.28690,,,0.09677,-0.06405,,,0.00943
2022-07-28,-1.53362,0.85619,,1.54230,-0.06585,,,0.30503,0.00453,,,0.02003
2022-07-29,1.49138,0.44923,,0.20097,0.05447,,,-0.10360,0.01082,,,0.00539
2022-07-30,-0.44067,-1.63579,,-0.38419,-0.89907,,,0.20860,-0.84143,,,0.07889
2022-07-31,-0.79522,1.11400,,-0.95229,-0.64766,,,-0.42510,-0.62547,,,0.04961
2022-08-01,0.29459,-1.17996,,-0.25624,-0.30592,,,-1.21297,-0.88108,,,0.07061
2022-08-02,0.77023,-1.00858,,-0.92073,-0.56708,,,-0.22988,-1.14701,,,0.17970
2022-08-03,-2.02705,-1.51958,,-0.27514,-0.99895,,,-0.86604,-1.83382,,,0.11052
2022-08-04,2.70664,-0.43459,,2.36599,-0.65968,,,0.13737,-1.96951,,,0.21551
2022-08-05,-1.85219,1.53983,,0.54106,0.43640,,,-0.24260,-1.26423,,,0.26234
