date,news_sentiment_accel_1d_z21,news_topic_entropy_daily_z21,news_sentiment_extreme_1d_z21,news_topic_shock_1d_z21,news_topic_intensity_MacroRF_1d_z21,news_topic_intensity_MonPolicy_1d_z21,news_topic_intensity_Geopol_1d_z21,news_sentiment_level_21d_z63,news_topic_entropy_level_21d_z63,news_topic_intensity_OilGas_21d_z63,news_topic_intensity_Fiscal_21d_z63,news_sentiment_level_63d_z1y,Z_IMO_return,Z_IMO_vol_real21,Rel_IMO_RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63,IMO_fwd_log_ret_3d
2022-10-27,-0.415590,-0.341800,0.774920,-0.665460,2.751490,0.347010,-0.359730,0.064000,0.115470,-1.383510,1.686000,0.747980,0.848132,-2.123421,-0.000277,1.957522,-2.306528,-0.850132,-1.952786,-1.795389,0.074557,1.129993,7.158033
2022-10-28,-0.149920,1.169950,-0.543600,-0.239020,1.070970,1.240150,0.073250,0.109700,0.195400,-1.481090,1.759510,0.808920,-0.189353,-1.852369,-0.014032,1.980822,-2.155284,-0.680693,-1.872510,-1.736131,-0.010686,1.134432,1.491901
2022-10-31,0.079860,-0.116590,-0.254910,-1.367350,-0.617120,-0.198440,0.789270,0.757540,-0.395990,-1.856330,1.647740,1.025170,-0.285673,-1.628918,0.003148,2.045739,-2.023885,-0.501501,-1.796776,-1.669522,-0.105096,1.141417,0.942830
2022-11-01,0.105650,0.244450,0.713740,-1.421950,-0.283810,-0.278970,-0.486570,0.705140,0.153810,-1.491260,1.220340,1.087660,0.034389,-1.742864,-0.002760,1.972788,-1.898186,-0.347790,-1.723028,-1.595605,-0.209927,1.150761,-1.648729
2022-11-02,0.202260,-0.284930,-1.413150,-1.026960,-0.639440,3.589100,-0.835550,0.846690,-0.115270,-1.843970,1.178810,1.075770,-0.186026,-1.544295,0.007276,1.880686,-1.789495,-0.176582,-1.648337,-1.487753,-0.333509,1.159433,5.236853
2022-11-03,-0.999820,0.038320,-2.112350,-1.195500,0.869040,-0.386810,-0.461220,1.160500,-0.009410,-2.120400,1.386600,1.036720,-0.666316,-1.383999,0.006095,1.806359,-1.644955,0.024686,-1.587205,-1.409496,-0.470074,1.169322,5.076518
2022-11-07,-0.142430,-0.504780,0.642970,-0.903120,-0.744470,-0.593990,0.519280,1.321600,2.068380,-1.647500,-0.141850,1.084520,1.159477,-1.179949,-0.016088,1.671885,-1.559203,0.329686,-1.527567,-1.329897,-0.616641,1.180764,1.641037
2022-11-08,0.502020,-0.074730,0.618430,-1.093720,-0.681390,-0.466320,1.155440,1.415300,1.742250,-1.881800,0.026530,0.991870,-0.466553,-1.450457,-0.001817,1.510035,-1.464826,0.789815,-1.473493,-1.261451,-0.783397,1.192771,0.187079
2022-11-09,-0.867660,-2.076260,-2.239120,0.166760,2.769670,-0.190990,-0.580180,1.541980,1.301870,-1.841620,-0.242580,1.058470,-1.653844,-1.270610,0.005767,1.323423,-1.434718,1.299192,-1.428082,-1.206819,-0.957071,1.205435,1.542878
2022-11-10,1.522910,-0.945720,0.605880,-0.546410,-0.696190,-0.180940,2.377070,2.585900,1.515870,-1.716500,-0.670970,1.120670,0.933087,-1.141058,-0.003179,1.070776,-1.402936,1.764598,-1.380096,-1.136306,-1.117429,1.220636,11.820803
2022-11-11,-1.227020,0.561720,-0.292360,-0.001610,-0.782920,2.041660,0.361350,2.361340,1.753730,-1.943540,-0.757200,1.127010,-0.183637,-1.047783,0.004034,0.763791,-1.357460,2.035922,-1.332558,-1.072562,-1.282311,1.239324,1.991007
2022-11-14,2.041050,-0.479000,-0.235640,0.113130,-0.929220,-0.843340,0.993640,1.138390,0.832340,-1.718290,-1.157630,1.248380,0.381262,-0.958824,0.012775,0.480373,-1.283316,2.124720,-1.299845,-1.018958,-1.444137,1.259383,1.462441
2022-11-15,-1.155730,-0.780100,0.759280,0.340340,1.543270,-0.199960,-0.976760,1.498810,0.412970,-1.872290,-1.182010,1.352010,-1.044763,-0.837107,0.000511,0.218542,-1.257337,2.079945,-1.269231,-0.967360,-1.595054,1.281440,-4.761879
2022-11-16,1.112770,-1.321620,-1.888950,0.771400,-0.904530,-0.528120,-1.131940,1.712070,0.101740,-1.908280,-0.656770,1.322760,-0.216183,-0.970196,-0.000037,0.022607,-1.308948,1.964607,-1.248893,-0.918050,-1.717238,1.304172,-2.549539
2022-11-17,-1.334820,1.788620,,0.833090,0.192240,0.688830,0.255990,1.655890,0.594330,-1.857340,-0.448240,1.214220,-0.734028,-0.937107,0.004069,-0.174571,-1.353263,1.846460,-1.234867,-0.878751,-1.791190,1.327696,-9.238481
2022-11-18,0.877240,-0.544510,0.724360,1.090330,-0.007190,-0.637870,-0.973260,1.507640,0.202560,-1.408360,-0.600210,1.299540,-0.648947,-1.275098,0.000334,-0.384402,-1.439656,1.789283,-1.227554,-0.863479,-1.834663,1.352272,-2.553897
2022-11-21,-0.048800,0.577850,0.014410,-0.723860,-0.492330,-0.239840,0.167850,0.300330,0.485320,-0.815960,-0.655500,1.161280,-1.672188,-1.194606,0.004685,-0.581601,-1.391973,1.689134,-1.232683,-0.890719,-1.857733,1.378033,0.840461
2022-11-22,0.517790,0.462020,-1.560380,-0.280850,0.161660,-0.834420,-0.047530,-0.121470,0.566630,-0.887140,-0.758770,1.072450,0.785435,-1.195707,-0.000506,-0.786283,-1.344701,1.625997,-1.231755,-0.893099,-1.868840,1.405379,6.799009
2022-11-23,-0.464600,-0.189400,-0.006860,0.429580,0.214740,-0.526010,-1.066370,-0.415400,0.617800,-0.443690,-0.866340,1.052910,0.300897,-1.323683,0.004594,-1.002614,-1.398929,1.580314,-1.227047,-0.885220,-1.871110,1.432113,-0.132082
2022-11-24,0.836940,0.528840,-1.122700,0.435020,-0.889770,-0.214660,0.470820,-0.353270,0.785210,-0.327330,-0.942160,1.096680,-0.193907,-1.870444,0.000711,-1.211030,-1.479148,1.497431,-1.224141,-0.891463,-1.856843,1.458614,-5.230962
2022-11-25,-1.738790,0.488480,-0.460550,0.704450,-0.191030,-0.799490,0.318170,-0.221670,0.518150,-0.183740,-0.967100,1.107030,-0.775753,-1.647528,-0.005267,-1.355275,-1.462822,1.424872,-1.227551,-0.922766,-1.834504,1.486044,-3.886672
2022-11-28,1.429720,1.431960,,1.740770,-0.636730,0.598260,-0.611420,-1.311750,0.416940,-0.122780,-0.621280,1.004590,-0.783478,-1.759468,0.008185,-1.384475,-1.271424,1.319857,-1.242547,-0.969359,-1.806921,1.510033,-3.148981
2022-11-29,-1.604510,-0.244070,0.908140,-0.202300,-0.348070,0.559710,1.415340,-1.864130,0.332090,0.261390,-0.757130,0.953030,0.300453,-1.613701,0.000307,-1.347789,-1.177082,1.229905,-1.271033,-1.063676,-1.774561,1.539979,1.502956
2022-11-30,0.663570,-2.017690,-1.722330,-0.834920,-0.986250,3.808980,-0.971720,-1.941010,0.283850,0.290550,-0.796060,0.893810,-0.475101,-1.498259,-0.001869,-1.299631,-1.033989,1.141574,-1.306313,-1.186674,-1.745352,1.562021,-0.745193
2022-12-01,0.115190,0.166440,0.085240,2.993320,-0.219920,0.082950,-1.278410,-2.726110,0.483160,0.451590,-0.583530,0.834990,0.514192,-1.344338,0.008444,-1.201209,-1.017119,1.068062,-1.347803,-1.312069,-1.723789,1.580153,5.133794
2022-12-02,-0.411050,0.656660,0.908140,1.077220,0.345490,1.111410,-0.840690,-2.359600,0.467180,0.290110,-0.393780,0.873470,-0.302305,-1.224734,0.005797,-1.073316,-0.898521,0.999155,-1.398096,-1.446077,-1.713522,1.594446,1.361158
2022-12-05,-0.329240,-1.430110,-0.420240,1.197690,-0.664730,-0.446480,-0.948780,-1.898830,0.022570,1.251910,-0.668280,0.884500,1.049890,-1.069048,0.009849,-0.970553,-1.175999,0.984475,-1.435123,-1.523102,-1.709693,1.606220,1.896352
2022-12-06,1.570840,-1.549990,-1.468090,-0.720960,-0.845660,-0.428990,-0.732470,-2.186200,-0.267890,1.812900,-0.723520,0.864000,-0.531349,-1.632060,0.012931,-0.688409,-1.471794,0.914580,-1.477328,-1.591185,-1.705800,1.616243,-3.619669
2022-12-07,-1.729110,-0.012900,0.056830,-0.981250,1.006160,-0.282830,-0.601410,-2.064430,0.001100,1.706950,-0.937530,0.882040,-0.124829,-1.459660,-0.000625,-0.326730,-1.403491,0.845067,-1.519233,-1.653446,-1.697477,1.620156,-2.802885
2022-12-08,1.236630,-0.816990,0.882630,-0.197090,-0.819490,-0.296160,1.745240,-2.267460,-0.643370,1.667860,-1.109950,0.694600,-0.475689,-1.705551,-0.005729,0.049058,-1.399256,0.821899,-1.569762,-1.740363,-1.681305,1.624337,-3.011140
2022-12-09,-0.744540,-1.360970,0.055320,-0.908220,-0.597000,-0.220570,-0.797320,-2.288630,-0.914910,1.251920,-0.696690,0.638020,-0.296338,-1.998131,-0.005953,0.529001,-1.275651,0.728095,-1.628449,-1.843327,-1.669024,1.623368,-1.537120
2022-12-12,-0.064060,1.749810,,-0.358850,0.480620,-0.027490,-0.292160,-1.352970,-1.354790,1.514690,-0.537220,0.689060,-0.153718,-1.801930,0.008616,1.430080,-1.002832,0.599091,-1.691734,-1.945120,-1.653884,1.623371,-2.772632
2022-12-13,-0.333910,0.902620,-0.984510,-1.191030,-0.518440,-0.352860,0.224720,-1.230380,-1.285500,1.486690,-0.430180,0.613750,0.288341,-1.857202,0.001417,2.238530,-0.262448,0.373966,-1.757838,-2.038703,-1.639147,1.620896,-7.187942
2022-12-14,0.789700,1.289950,-0.482180,-1.060600,0.405680,0.495640,-0.247790,-1.272030,-0.953390,1.349560,-0.408680,0.553920,-0.755125,-1.764661,0.019754,2.665114,0.539796,0.091569,-1.837904,-2.144462,-1.629834,1.615000,-6.443780
2022-12-15,-1.277050,0.797000,0.827640,-0.754330,3.062680,0.316380,0.133560,-1.321920,-0.944720,1.429490,-0.363240,0.590510,-1.729223,-1.375708,0.001376,2.807316,2.324857,-0.447111,-1.916399,-2.260918,-1.626403,1.604090,-4.635888
2022-12-16,1.273700,1.040980,-0.614060,-0.458060,0.174380,0.269850,0.044430,-1.497620,-0.845620,1.472340,-0.350460,0.574060,0.595232,-1.284168,0.002020,2.754442,2.698952,-1.130178,-1.990541,-2.369508,-1.597670,1.597278,-1.166543
2022-12-19,-0.687520,1.714530,,-0.137510,1.372340,1.266540,1.062050,-1.616550,-1.285200,1.318810,-0.258180,0.269370,0.049361,-1.172896,0.046681,2.781368,2.611934,-1.832532,-2.031608,-2.351402,-1.549158,1.604089,-2.607759
2022-12-20,0.760890,-1.071550,0.104070,-0.667450,-0.295780,-0.080010,-0.792970,-1.044050,-1.662730,1.617630,-0.272770,0.336110,-0.586610,-1.500806,0.016660,2.802646,2.590133,-2.189919,-2.050541,-2.289543,-1.454469,1.664154,-1.108267
2022-12-21,-1.265930,0.676780,-0.287350,1.142180,-0.060750,-0.159510,-0.631850,-0.959120,-1.088900,1.746990,-0.081880,0.352910,0.039983,-1.772651,0.026428,2.787237,2.230599,-2.369672,-2.106182,-2.264267,-1.379632,1.698946,0.730548
2022-12-22,1.254150,0.033000,-0.287350,0.834990,-0.678420,-0.600250,0.161900,-0.712760,-1.256190,1.833640,-0.295270,0.453490,0.912426,-1.748583,-0.023929,2.728532,1.987898,-2.355118,-2.128423,-2.174837,-1.272866,1.752198,3.615884
2022-12-23,-0.739680,0.731620,0.862040,-0.165950,1.770190,0.348480,0.269230,-1.162380,-1.345870,1.889440,-0.411010,0.342260,0.429481,-1.560626,0.008990,2.533437,1.824919,-2.271339,-2.098914,-1.994957,-1.108354,1.887408,4.369290
2022-12-26,1.926910,0.314440,0.847920,1.354420,-0.856560,1.077080,-1.111710,-0.938520,-0.113580,1.265750,0.206950,0.209080,1.428833,-1.335800,-0.005802,2.371670,1.596601,-2.097120,-2.065733,-1.827008,-0.990885,1.982231,2.462609
2022-12-27,-1.297320,0.657330,-0.579810,1.806240,-0.078520,2.937670,-1.008910,-0.645650,0.569450,0.923900,0.505050,0.289530,1.041542,-1.236165,0.023942,2.270868,1.304631,-1.886311,-2.048233,-1.665246,-0.869445,2.052406,1.220954
2022-12-28,0.372010,0.489580,-1.250900,0.064950,1.110540,-0.364130,-0.764040,-0.752340,0.737500,1.088390,0.398170,0.310460,-0.722914,-1.129889,0.020456,2.208005,1.086892,-1.774882,-2.038360,-1.509162,-0.715073,2.125995,0.495543
2022-12-29,-0.335430,-1.415060,0.942990,-0.959650,-0.667010,-0.398860,-1.133420,-0.126480,0.556480,1.034820,1.081560,0.435830,0.690308,-1.037748,-0.001108,2.157113,0.920416,-1.640548,-2.021230,-1.354413,-0.535376,2.199230,5.087694
2022-12-30,0.896850,0.569330,0.854070,-0.382670,1.006480,-0.553540,-0.600860,-0.075460,1.188160,1.157310,0.531530,0.379730,0.704509,-1.019710,-0.035454,2.058939,0.717682,-1.546731,-2.005471,-1.249533,-0.374657,2.237795,3.299776
2023-01-03,0.285790,-1.833010,0.791550,1.414330,-0.818420,-0.722670,-0.558890,-0.313770,0.996360,1.253550,0.181170,0.110640,1.459312,-0.778535,0.016503,1.971871,0.252242,-1.410061,-1.995947,-1.138091,-0.229571,2.263766,0.394359
2023-01-04,-0.686620,-0.297210,0.712380,-0.198980,1.911990,-0.625520,-0.504790,0.183980,0.641260,1.159620,0.411140,0.183540,-0.207959,-1.234385,0.016033,1.910588,-0.317245,-1.378463,-1.980411,-1.020720,-0.073734,2.279633,-2.508634
2023-01-05,0.217270,0.456730,-2.983740,-0.753870,0.516460,-1.116550,0.582170,0.217700,0.608610,1.036490,0.173060,0.170290,-0.867506,-1.178656,0.002501,1.846949,-0.985771,-1.354410,-1.961994,-0.906394,0.079621,2.282768,-0.757170
2023-01-06,0.069280,-1.619660,-2.429670,-0.220400,-0.908570,-0.622680,2.586680,0.100200,-0.040680,0.796350,-0.007500,0.062050,0.127100,-1.168693,-0.002629,1.795511,-1.647703,-1.331780,-1.925689,-0.745566,0.240550,2.278266,0.438660
2023-01-09,-0.220310,-1.566870,-2.008090,1.400080,-0.936830,-0.746660,-0.746810,1.398940,-0.783530,1.342570,-0.802600,0.124180,0.709260,-1.112951,-0.029843,1.730002,-2.012235,-1.287599,-1.858258,-0.563150,0.419000,2.272719,4.695356
2023-01-10,-0.101140,-0.174740,-1.737470,-0.931110,-0.741650,-0.447650,-0.908140,1.206960,-0.404600,1.008900,-0.181340,0.118670,-0.274047,-1.047449,0.004464,1.670933,-1.846959,-1.251428,-1.796270,-0.404180,0.572790,2.255854,3.438029
2023-01-11,0.058300,-1.431430,0.750820,-0.811580,-0.781080,-0.257070,-0.622860,1.567280,-0.942230,1.274480,-0.770900,0.274420,2.079850,-0.219834,-0.001075,1.607558,-1.652229,-1.137071,-1.728585,-0.228550,0.712705,2.236368,6.182914
2023-01-12,0.152340,1.638970,,-0.809440,0.152170,0.694470,0.088530,1.638250,-0.415510,1.057420,-0.504480,0.134190,-0.123435,-0.150253,-0.010083,1.533180,-1.441001,-1.036077,-1.666962,-0.055846,0.851290,2.213707,5.730125
2023-01-13,-0.145340,-1.102030,0.726660,-0.707200,-0.613360,-0.573220,-0.313260,2.337610,-0.917820,0.921720,0.755540,0.332570,0.941135,-0.182842,0.015802,1.468897,-1.177515,-0.836468,-1.619799,0.128931,0.989453,2.188159,1.659532
2023-01-16,1.180810,0.882100,0.701730,-0.327620,1.109000,-0.455680,0.325540,2.698250,-0.879520,0.824380,0.179920,0.844750,1.818747,-1.245020,0.000620,1.415712,-0.732937,-0.365368,-1.585139,0.288746,1.114566,2.159683,-0.558058
2023-01-17,-0.989400,0.788260,0.098670,-0.583320,-0.147130,-0.229920,0.965570,2.436550,-0.881380,0.751690,-0.566880,0.756220,-2.378655,0.254773,0.004295,1.378538,-0.459046,0.038301,-1.560985,0.416158,1.235758,2.125004,-8.508040
2023-01-18,-0.379780,-1.083400,-1.505110,-0.587620,2.411940,1.186020,-0.719480,2.422690,-1.430660,0.517970,-1.042740,0.750220,-0.291580,0.555216,-0.000137,1.319933,-0.573655,0.543357,-1.527456,0.577893,1.350014,2.090615,-4.606436
2023-01-19,1.699670,1.514350,,-0.611170,-0.426760,1.997090,0.363900,2.138480,-0.552180,0.579750,-2.161050,0.823600,-2.104158,2.359659,0.001813,1.229287,-0.901634,1.056595,-1.512144,0.685160,1.452799,2.057955,-1.666073
2023-01-20,-1.705640,0.102450,-0.293000,-0.681840,-0.547090,-0.249640,1.247710,1.941930,-0.768450,0.625600,-2.132170,0.674390,-0.325577,2.020269,0.002108,1.111308,-1.167166,1.588021,-1.498754,0.774016,1.536170,2.024684,0.601932
2023-01-23,0.493550,-0.986930,0.870160,-0.518240,-0.647890,-0.479510,-0.509300,1.856070,-2.154600,1.184620,-1.744630,0.764350,1.076880,2.093870,0.005526,0.972752,-1.692530,2.028234,-1.489857,0.857168,1.599882,1.991635,0.531877
2023-01-24,-0.051850,0.445400,-1.148520,0.298760,-0.357500,0.023990,-0.900660,1.528170,-1.644790,0.634140,-0.650850,0.772200,-1.001218,2.091901,0.002446,0.907671,-1.796058,2.137957,-1.496223,0.882845,1.654714,1.956490,-2.816963
2023-01-25,0.025460,-0.015450,0.971830,-0.683670,0.780320,-0.427980,-0.819370,1.321180,-1.646200,0.337590,0.077470,0.895520,-0.280182,1.632871,0.002510,0.858919,-2.117505,2.045400,-1.505978,0.910954,1.702607,1.920398,2.537017
2023-01-26,-0.536520,0.757170,0.870160,-0.127700,-0.472140,0.238730,1.230120,1.508260,-1.606170,0.474330,-0.008650,1.056900,-0.277412,1.350002,0.001708,0.776462,-2.009495,1.878033,-1.524543,0.905762,1.750246,1.887506,5.221203
2023-01-27,0.504190,-1.039510,0.777290,-0.529000,-0.619780,-0.313230,2.976010,1.381380,-1.547730,0.379040,0.118070,0.758810,1.345772,1.530441,0.000347,0.648802,-1.737355,1.867486,-1.544931,0.914132,1.790562,1.858096,8.906579
2023-01-30,1.134250,0.603800,-0.915850,3.008810,-0.462340,-0.119790,0.082970,1.019830,-0.390820,-0.996190,0.125100,1.149380,0.807380,1.509355,0.015108,0.496465,-1.213971,1.863188,-1.565431,0.933612,1.830869,1.828002,6.154717
2023-01-31,-0.048440,1.065560,-0.048990,-0.116880,0.019100,-0.018880,0.323400,1.046920,-0.026280,-1.488260,-0.172890,1.441320,1.120701,1.634693,0.003322,0.435028,-0.363099,1.885551,-1.585334,0.962241,1.860629,1.799540,5.865025
2023-02-01,-1.445350,-0.133240,0.000000,-0.434240,-0.305790,3.479580,1.665190,0.644830,0.312170,-2.606900,-0.069490,1.350110,0.114536,1.248321,0.002886,0.332367,0.763123,1.838038,-1.601637,0.995267,1.896440,1.774874,3.382611
2023-02-02,1.065780,-0.586440,-1.530230,-0.572480,0.138460,3.793500,-0.943970,0.598030,-0.283160,-2.737020,-0.254210,1.514410,0.622758,1.179194,0.010083,0.130058,1.617048,1.842358,-1.612936,1.048950,1.922667,1.750547,6.251497
2023-02-03,-1.017820,-1.186960,-1.348310,-0.700780,-0.483010,-0.311370,-0.934890,0.286380,-0.317370,-1.671970,-1.484410,1.373730,0.020212,0.831018,0.003750,-0.128287,1.848311,1.880072,-1.640907,1.070123,1.929162,1.727518,3.568906
2023-02-06,0.972560,-0.027750,1.037910,0.521550,-0.588530,-0.293850,-0.884080,-0.046500,-0.857510,-1.956210,-0.179720,1.697150,1.156335,1.079438,0.008628,-0.481717,2.147852,1.959967,-1.667486,1.108292,1.942900,1.707085,0.543671
2023-02-07,0.090580,0.791870,0.982680,0.373070,-0.454020,-0.209540,-0.361280,-0.014170,-0.865290,-1.558510,0.333710,1.830870,-0.604559,1.093310,-0.009913,-0.660998,2.217931,1.981836,-1.680585,1.168850,1.954648,1.689490,-1.458348
2023-02-08,-0.557260,0.753070,-0.273670,-0.874450,2.617510,-0.165320,-0.242770,-0.136020,-0.328630,-1.504170,0.683780,1.692840,-1.220627,1.373625,0.018242,-0.543214,1.919579,1.969671,-1.711154,1.189401,1.942710,1.672521,-0.899336
2023-02-09,-0.216780,1.170250,-0.664820,-0.771240,0.622510,0.014160,0.006500,-0.211120,-0.482150,-1.556030,1.250510,1.920770,0.434306,0.657939,0.008162,0.149215,1.664338,1.921045,-1.741643,1.211935,1.920190,1.653349,1.815674
2023-02-10,0.494900,0.729840,0.938120,-0.576650,1.520720,-0.130790,-0.919570,0.140310,-0.327960,-1.485160,1.416240,2.201660,-0.287654,0.583657,0.006356,1.248394,1.474031,1.885851,-1.772870,1.215865,1.895756,1.635073,-4.482404
2023-02-13,-1.465860,-1.593020,-1.429950,-0.460420,3.265310,-0.423750,-0.417680,0.337510,1.310130,-2.836670,0.194540,2.118810,-0.026682,0.360105,0.008987,2.205516,1.369691,1.833710,-1.801335,1.235693,1.860858,1.616859,-14.323062
2023-02-14,1.509500,-1.076180,0.940410,-0.456090,-0.322270,-0.420960,-0.970530,0.059030,0.987610,-2.783250,0.317530,1.813850,-1.980875,1.280259,-0.003189,2.602779,0.911072,1.665799,-1.832695,1.232140,1.814992,1.598739,-16.648134
2023-02-15,-0.549260,0.535250,0.134630,-0.520190,1.263360,-0.129480,-0.587400,-0.052060,1.211980,-2.553410,-0.375310,1.952900,-3.127888,3.883782,0.007781,2.730763,0.849791,1.446746,-1.869579,1.196093,1.750062,1.580084,-9.596727
2023-02-16,0.477610,0.478590,-1.430110,-0.945980,-0.553230,-0.381050,0.511040,-0.248270,1.202650,-2.355900,-0.370790,2.053290,-0.516415,2.993859,-0.001170,2.729666,0.897032,1.228419,-1.904169,1.157127,1.690516,1.561329,2.622218
2023-02-17,-0.205700,-0.464840,0.331290,-0.989610,-0.458920,-0.269360,-0.947290,0.014290,1.473550,-1.736850,-0.116870,2.141440,0.752211,2.222213,-0.008006,2.625820,0.997253,1.127264,-1.923039,1.152451,1.633614,1.541840,8.926310
2023-02-20,-0.629020,0.217470,-1.307240,-0.356990,1.245290,-0.347020,-0.837050,-0.259860,0.378880,-1.967230,-0.670150,2.670450,0.687354,2.002367,0.006119,2.476608,1.202579,1.075685,-1.945704,1.137088,1.584275,1.523345,6.622331
2023-02-21,0.024190,0.800340,,0.798950,1.405580,0.148600,-0.147360,-0.306940,0.330690,-2.045940,-0.905890,2.542600,1.316706,1.934635,0.011445,2.371009,0.707153,1.054843,-1.967389,1.129638,1.536220,1.507634,3.713188
2023-02-22,-0.973300,0.522890,0.200590,0.809080,-0.095630,-0.670140,-0.854700,-0.283840,0.546900,-1.854960,-0.193290,2.403570,-0.092394,1.616223,-0.002246,2.254986,0.037647,1.071794,-1.986573,1.121649,1.489207,1.494713,4.293293
2023-02-24,-0.914310,-1.191180,1.032260,0.298110,1.976640,0.160380,-0.289940,-0.157410,0.517580,-2.200340,-0.392580,2.767860,-0.297120,1.452313,0.017267,2.174960,-1.222222,1.091812,-2.009033,1.118890,1.451447,1.484832,6.085259
2023-02-27,-2.063350,0.380040,0.000000,0.168890,0.153540,-0.452030,-0.897620,-0.972140,0.739690,-2.231130,-1.210680,2.332850,1.343824,1.632642,-0.016936,2.078785,-2.323638,1.227596,-2.014312,1.145121,1.412865,1.475581,10.640402
2023-02-28,1.851370,-0.146090,0.000000,-0.768890,-0.958980,-0.507250,-0.970720,-1.003820,0.569440,-2.111370,-0.859620,2.219040,0.411502,1.352461,-0.001230,1.975999,-2.158889,1.344165,-2.017573,1.168461,1.377200,1.465305,1.957562
2023-03-01,-1.736230,-0.165530,0.000000,-0.693260,0.355950,0.078290,-0.621090,-0.682500,0.378510,-1.645830,-1.072830,2.424720,1.019161,1.352378,0.000653,1.891356,-1.552894,1.506938,-2.015131,1.208541,1.345024,1.457180,2.804950
2023-03-02,0.630960,-0.910690,0.000000,-0.658580,-0.625390,0.091540,1.914040,-0.998350,-0.192930,-1.629920,-1.824500,1.893430,-1.168811,1.352125,0.003833,1.806889,-1.536358,1.526007,-2.014878,1.219012,1.316885,1.449762,2.109135
2023-03-03,-0.820550,-0.026420,0.000000,-0.538250,-0.860900,-0.482320,0.571300,-1.379880,-0.350400,-1.588360,-1.854270,1.842670,0.687803,1.304161,0.005711,1.745479,-1.488150,1.610754,-2.009177,1.239682,1.294987,1.444172,6.051581
2023-03-06,0.570870,-0.109360,0.102560,-0.566000,-0.577180,-0.422350,0.228200,-1.913450,-0.397360,-0.984000,-0.714660,1.762310,0.827434,1.262395,-0.006125,1.696703,-1.109026,1.736670,-1.999301,1.253158,1.279489,1.440830,2.621475
2023-03-07,-0.615550,0.079060,-0.269360,-0.646090,-0.528400,-0.416920,0.487490,-1.328700,-0.072990,-0.727270,-1.943680,1.629680,-0.033584,1.153964,0.010146,1.652356,-0.851026,1.839348,-1.985394,1.271681,1.269330,1.439088,-2.606659
2023-03-09,-0.608510,-0.681310,0.000000,-0.155370,0.026750,0.278320,1.727250,-1.339650,-0.350830,-0.665850,-1.585670,1.384700,-0.272286,0.903698,-0.003267,1.624742,-0.577813,1.788047,-1.970913,1.286371,1.260764,1.439611,-3.815974
2023-03-10,0.205310,-0.987780,0.000000,-0.501540,2.537380,-1.070550,-0.831580,-1.210690,-0.769550,-1.005990,-1.872420,1.661250,-0.614628,0.886599,0.000821,1.603461,-0.632855,1.680373,-1.958755,1.295987,1.251289,1.440951,0.026198
2023-03-13,-0.430020,0.507690,-0.353510,0.412520,0.621800,0.560830,-0.565910,-1.354130,-0.423760,-0.884800,-1.511720,0.971800,-0.332106,0.727905,-0.014646,1.559238,-1.068266,1.603081,-1.943795,1.304501,1.241796,1.443418,-2.083010
2023-03-14,0.692630,-1.436470,-0.342290,0.045520,-0.727700,-1.030610,-0.946780,-1.519480,-1.312180,-0.353320,-1.407990,0.840750,0.837173,0.783159,0.006978,1.493087,-1.599339,1.565019,-1.924325,1.327165,1.232519,1.446146,-1.656477
2023-03-15,-0.843470,-1.088680,0.948440,-0.221960,-0.681870,-0.213530,-1.054790,-1.644790,-1.954950,-0.433430,-0.788520,0.271800,-1.172312,1.109546,0.009685,1.453490,-1.983637,1.412046,-1.910467,1.333634,1.220215,1.450295,4.691066
2023-03-16,0.968030,1.009030,-0.058930,-1.034640,-0.606510,0.052990,-0.169530,-1.451780,-1.479510,-0.431730,-0.336920,0.222130,-0.148705,1.186473,0.004333,1.419745,-2.349185,1.250704,-1.889042,1.348299,1.208537,1.455097,19.334793
2023-03-17,-0.161670,1.757710,,-0.735270,0.435500,3.450510,-0.414320,-1.661200,-0.449180,-0.312520,0.258690,-0.074210,2.247132,3.003020,0.010325,1.397561,-1.686775,1.488659,-1.857757,1.420975,1.195751,1.461717,20.040238
2023-03-20,-0.998650,-1.018680,-1.711780,0.020600,-0.510850,-0.288660,-1.065130,-0.685540,-1.666650,0.263510,-0.195350,-0.266000,2.417368,1.649135,-0.005716,1.382307,0.035771,2.133954,-1.817680,1.535755,1.186061,1.472510,10.050245
2023-03-21,0.509460,-0.986690,0.983530,0.038470,-0.365420,-0.288530,-0.667470,-0.478710,-1.988240,0.698080,-0.836400,-0.064660,-0.433694,1.183399,-0.004187,1.349376,1.737558,2.535380,-1.764593,1.653239,1.186051,1.485524,-1.227317
2023-03-22,-0.688110,0.933290,-0.767450,0.518970,0.576250,2.767960,-0.026820,-0.778650,-1.691030,0.237940,-0.884080,-0.160170,-0.593168,1.225936,0.004465,1.333929,2.328681,2.649045,-1.710573,1.773553,1.197997,1.501786,-0.921426
2023-03-23,0.220310,0.250630,1.015010,-0.716100,-0.502810,0.119230,-0.088780,-0.317820,-1.277110,0.265680,-0.100370,-0.128430,-0.597359,1.268043,-0.012616,1.318963,2.365889,2.606993,-1.648921,1.893631,1.217566,1.522384,6.453736
