TRADEDATE,Z_IMO_return,Z_IMO_vol_real21,Rel_IMO_RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63
2021-05-14,-0.10501,-0.792425,0.000862,,,1.782142,1.29073,1.655346,-1.46324,-1.868067
2021-05-17,-0.055121,-0.786605,-0.003073,,,1.708062,1.27265,1.65477,-1.437055,-1.807293
2021-05-18,1.639878,-0.029784,0.002493,,,1.669855,1.262413,1.662203,-1.406052,-1.749559
2021-05-19,-1.941387,1.287291,-0.003827,,,1.598771,1.264995,1.670322,-1.376154,-1.684962
2021-05-20,-0.093514,1.023212,0.007838,,,1.573111,1.269985,1.687644,-1.349698,-1.6281
2021-05-21,0.684776,1.256453,-0.00318,,,1.572134,1.274696,1.695189,-1.318439,-1.56156
2021-05-24,-0.034575,0.664617,0.001117,,,1.521373,1.281705,1.704891,-1.288995,-1.508988
2021-05-25,0.711573,0.868979,0.003134,,,1.508868,1.296376,1.722349,-1.261603,-1.465969
2021-05-26,0.684198,0.955349,0.002322,,,1.508795,1.312174,1.756916,-1.237009,-1.422504
2021-05-27,0.726723,1.008439,0.003794,,,1.559067,1.327837,1.790137,-1.207759,-1.376326
2021-05-28,-0.548831,0.483375,-0.006665,,,1.621267,1.376031,1.835411,-1.172592,-1.321478
2021-05-31,-0.574002,0.442445,-0.004838,,,1.675884,1.416261,1.865456,-1.143377,-1.277208
2021-06-01,1.140999,0.150151,-0.005556,,,1.816778,1.46532,1.897219,-1.119356,-1.233699
2021-06-02,1.399799,1.070838,-0.012713,,,1.963517,1.538278,1.937497,-1.103224,-1.189277
2021-06-03,-0.743423,-1.64523,-0.006158,,,1.981467,1.606789,1.975736,-1.100679,-1.157469
2021-06-04,-0.19494,-1.576694,-0.009931,,,1.967571,1.665652,2.006181,-1.092005,-1.125728
2021-06-07,0.299251,-1.663175,0.002266,,,1.929151,1.687463,2.020246,-1.087154,-1.108425
2021-06-08,-0.744906,-1.260197,-0.006607,,,1.853625,1.719145,2.031738,-1.084144,-1.117668
2021-06-09,1.039538,-2.293697,-0.003837,,,1.863647,1.747765,2.037602,-1.07902,-1.130104
2021-06-10,-0.920559,-1.665414,-0.005341,,,1.840475,1.760491,2.029623,-1.068133,-1.153784
2021-06-11,0.151115,-1.846168,0.011963,,,1.841199,1.746357,2.012838,-1.049019,-1.162796
2021-06-14,0.303795,-1.705788,-0.00905,,,1.850879,1.746696,1.998527,-1.025973,-1.1423
2021-06-15,-1.701647,-0.467929,-0.002934,,,1.816153,1.782012,1.993918,-1.002832,-1.133435
2021-06-16,0.01556,-1.368829,-0.016901,,,1.748833,1.846716,1.990296,-0.97991,-1.130583
2021-06-17,-0.88947,-2.7763,0.006458,,,1.729955,1.911968,1.989832,-0.946356,-1.131356
2021-06-18,-1.075073,-2.095704,0.008982,,,1.698694,1.955822,1.981464,-0.892171,-1.096808
2021-06-21,0.138385,-1.945766,0.008178,,,1.661196,2.001895,1.979602,-0.817665,-1.04812
2021-06-22,0.022313,-1.716446,-0.004851,,,1.638602,2.038277,1.97373,-0.747969,-0.976757
2021-06-23,0.370965,-1.61825,-0.008729,,,1.616241,2.096763,1.979882,-0.682911,-0.908565
2021-06-24,-0.866303,-1.440378,-0.005523,,,1.571812,2.120582,1.970426,-0.626271,-0.859445
2021-06-25,0.181996,-1.504117,-0.002774,,,1.522193,2.137701,1.953558,-0.576134,-0.833901
2021-06-28,-0.505917,-1.382536,0.004429,,,1.485049,2.152388,1.93605,-0.51707,-0.793499
2021-06-29,-1.67141,-0.767467,0.009176,,,1.435871,2.137385,1.908288,-0.469349,-0.75947
2021-06-30,2.015622,-0.440757,-0.001204,,,1.400165,2.144989,1.894372,-0.411229,-0.720659
2021-07-01,0.688518,-1.432219,-0.006227,,,1.332964,2.151742,1.877409,-0.346855,-0.689705
2021-07-02,0.201716,-1.388811,0.004907,,,1.29462,2.161152,1.868602,-0.281173,-0.658759
2021-07-05,0.639029,-1.185533,-0.001779,,,1.280958,2.194084,1.868735,-0.193936,-0.607535
2021-07-06,-0.060113,-1.15153,0.006483,,,1.263012,2.2081,1.867084,-0.057228,-0.541936
2021-07-07,0.316165,-1.220259,0.013695,,,1.288777,2.208018,1.865708,0.090951,-0.4639
2021-07-08,-1.662232,-1.016025,0.004377,,,1.237901,2.211846,1.862115,0.255961,-0.376654
2021-07-09,-0.344103,-1.061701,-0.004896,,,1.210613,2.211436,1.85107,0.430493,-0.3027
2021-07-12,0.894722,-0.862544,0.006499,,,1.200068,2.194184,1.843801,0.614212,-0.185874
2021-07-13,0.029938,-0.973305,-0.00474,,,1.166052,2.158832,1.828429,0.731571,-0.09238
2021-07-14,-2.121392,-0.621108,0.002809,,,1.1269,2.123,1.807976,0.892919,-0.000919
2021-07-15,-1.433171,0.555668,0.009656,,,1.020267,2.074034,1.7783,0.985238,0.022275
2021-07-16,-1.220186,1.326753,0.00163,,,0.863346,2.034956,1.750014,1.115497,0.041612
2021-07-19,-2.629121,3.740572,0.022262,,,0.525443,1.979869,1.714818,1.251546,0.123541
2021-07-20,0.596106,2.804636,0.003108,,,0.109884,1.928225,1.682624,1.380133,0.191873
2021-07-21,0.845207,2.394209,-0.014249,,,-0.373455,1.87844,1.649151,1.507335,0.263129
2021-07-22,1.245617,2.23336,-0.000998,,,-0.874161,1.837015,1.623846,1.656187,0.340005
2021-07-23,-0.549744,1.949478,8.9e-05,,,-1.416003,1.798692,1.594484,1.784559,0.38617
2021-07-26,0.674972,1.752265,0.004477,,,-1.831675,1.763874,1.571285,1.924016,0.547839
2021-07-27,-0.437773,1.58391,-0.004635,,,-2.098972,1.73986,1.55051,2.075979,0.798541
2021-07-28,1.635494,1.711416,-0.000931,,,-1.934508,1.729496,1.54049,2.191547,1.040177
2021-07-29,0.824658,1.160834,-0.01252,,,-1.855533,1.741374,1.539659,2.283511,1.29093
2021-07-30,-0.978592,1.148444,0.005162,,,-1.905982,1.731346,1.527952,2.33221,1.5462
2021-08-02,0.684325,1.09687,-0.004796,,,-1.880805,1.71597,1.508308,2.349483,1.803712
2021-08-03,0.333872,0.936487,0.005558,,,-1.863343,1.696607,1.488183,2.339613,2.000335
2021-08-04,0.68731,0.923969,0.005076,,,-1.800153,1.669681,1.467851,2.315342,2.160624
2021-08-05,0.860677,0.933355,-0.000735,,,-1.721562,1.650535,1.45073,2.274462,2.187811
2021-08-06,-0.858704,0.796119,0.006321,,,-1.646315,1.627125,1.437396,2.24196,2.395525
2021-08-09,0.998359,0.923001,0.004789,,,-1.51828,1.604527,1.429989,2.210734,2.508736
2021-08-10,0.890925,0.92881,-0.001561,,,-1.404998,1.590427,1.431409,2.194883,2.561549
2021-08-11,0.475822,0.944713,-0.001236,,,-1.287654,1.581232,1.436252,2.156154,2.604111
2021-08-12,0.291977,0.333988,-0.007476,,,-1.070158,1.577774,1.443767,2.119262,2.580951
2021-08-13,-0.659847,-0.191468,-0.00365,,,-0.819125,1.568306,1.440323,2.088634,2.608001
2021-08-16,0.568539,-1.410848,-0.001993,,,-0.405721,1.571335,1.452089,2.083198,2.628787
2021-08-17,1.555062,-3.892755,0.006472,,,0.47668,1.582866,1.473158,2.078772,2.683884
2021-08-18,-1.205542,-2.674186,0.004504,,,1.347594,1.582447,1.486905,2.067671,2.675006
2021-08-19,-2.660515,-0.169411,0.008554,,,1.829546,1.565686,1.487603,2.044625,2.649161
2021-08-20,-0.870698,-0.180102,0.000281,,,1.996164,1.544542,1.480702,2.026148,2.611068
2021-08-23,1.439934,0.294115,-0.00766,,,2.205905,1.535807,1.479905,2.006484,2.59884
2021-08-24,-0.028681,0.258809,-0.005851,,,2.238293,1.530867,1.475653,1.981101,2.580161
2021-08-25,-0.326176,0.078669,0.007709,,,2.218221,1.518185,1.473187,1.957132,2.53892
2021-08-26,-1.313863,-0.028682,0.009681,,,2.030892,1.492812,1.466252,1.925711,2.504273
2021-08-27,1.068563,0.213492,-0.006185,,,1.901752,1.468162,1.458681,1.908887,2.486953
2021-08-30,1.124172,0.107109,-0.001765,,,1.893062,1.435176,1.449124,1.900564,2.492339
2021-08-31,-0.528014,0.178553,0.003781,,,1.832956,1.397365,1.440621,1.898827,2.514615
2021-09-01,1.368451,0.820646,-0.006058,,,1.832175,1.367324,1.443452,1.906777,2.536767
2021-09-02,0.342568,0.802437,-0.009484,,,1.823637,1.348368,1.447931,1.906787,2.551705
2021-09-03,0.08649,0.712976,-0.000569,,,1.797478,1.331395,1.458621,1.921598,2.590595
2021-09-06,0.501518,0.315876,0.006359,,,1.829691,1.306561,1.467605,1.942121,2.626368
2021-09-07,-0.845311,0.437226,-0.005557,,,1.805169,1.28345,1.476769,1.949296,2.659612
2021-09-08,-0.010043,0.337444,-0.000735,,,1.769457,1.270867,1.485431,1.936442,2.684466
2021-09-09,-0.928097,0.65057,-0.005186,,,1.711223,1.249093,1.485103,1.92333,2.649009
2021-09-10,0.114039,0.62504,0.007645,,,1.667009,1.23009,1.49687,1.919956,2.635223
2021-09-13,0.943569,0.730636,-0.016244,,,1.687445,1.218085,1.516742,1.9309,2.634776
2021-09-14,0.209663,0.615922,-0.00316,,,1.700124,1.220545,1.542902,1.936239,2.648691
2021-09-15,0.126273,-0.166697,-0.006077,,,1.665517,1.24307,1.575621,1.919441,2.634479
2021-09-16,-0.84574,-0.710488,-0.004305,,,1.62643,1.271009,1.599972,1.905264,2.607001
2021-09-17,-0.733197,-3.950128,0.013961,,,1.648775,1.27921,1.619295,1.888654,2.566858
2021-09-20,-2.469039,-1.120089,0.011952,,,1.630039,1.250358,1.61667,1.854525,2.518353
2021-09-21,-0.12273,-2.022375,-0.011758,,,1.568398,1.231903,1.618111,1.81913,2.461681
2021-09-22,1.792234,-0.427599,-0.014349,,,1.56708,1.238789,1.633693,1.790473,2.412102
2021-09-23,0.433201,-0.365387,0.000305,,,1.586476,1.258103,1.656383,1.757639,2.353595
2021-09-24,-0.790928,-1.049501,-0.00482,,,1.628112,1.29963,1.684623,1.73037,2.298553
2021-09-27,1.138798,-0.824081,-0.012164,,,1.676383,1.352869,1.709541,1.696194,2.248805
2021-09-28,-0.770938,-1.043321,-0.003552,,,1.666035,1.395753,1.724583,1.664713,2.205239
2021-09-29,-0.479052,-0.997577,-0.005548,,,1.664019,1.447182,1.734482,1.641173,2.16701
2021-09-30,1.363763,-1.213973,0.002089,,,1.656152,1.501179,1.750388,1.609235,2.128976
2021-10-01,-0.736501,-0.995874,-0.002036,,,1.615245,1.558019,1.758942,1.57192,2.095273
2021-10-04,0.700448,-0.739225,-0.012395,,,1.595695,1.648874,1.769517,1.530214,2.067985
2021-10-05,2.749724,2.672565,-0.009888,,,1.654889,1.79719,1.818051,1.475241,2.035764
2021-10-06,-1.535836,2.712482,0.014618,,,1.668246,1.89522,1.848699,1.404743,2.00601
2021-10-07,1.139592,2.531848,0.001417,,,1.721996,2.000325,1.884821,1.354155,1.974492
2021-10-08,-0.049893,1.985221,0.003716,,,1.794439,2.08656,1.918423,1.321392,1.954033
2021-10-11,0.694688,1.848563,0.003844,,,1.876791,2.184477,1.970345,1.290858,1.936056
2021-10-12,-0.660665,1.647011,-0.0047,,,1.883678,2.288922,2.020189,1.253259,1.922462
2021-10-13,-0.706093,1.575359,0.01071,,,1.85148,2.367166,2.065714,1.218883,1.909938
2021-10-14,0.140691,1.417079,-0.005787,,,1.826043,2.482268,2.128083,1.195183,1.893092
2021-10-15,-0.194022,1.18844,-0.016207,,,1.82036,2.593013,2.179118,1.168122,1.88326
2021-10-18,-0.587202,1.105249,0.005475,,,1.804358,2.652495,2.214035,1.115478,1.865966
2021-10-19,0.348959,0.245985,-0.000645,,,1.853944,2.693341,2.241029,1.047777,1.845438
2021-10-20,-0.11966,0.155631,-0.002707,,,1.894107,2.7281,2.269157,0.969497,1.822801
2021-10-21,-2.001772,0.611846,0.007211,,,1.829879,2.725907,2.271561,0.875242,1.790103
2021-10-22,-0.735551,0.633642,-0.008964,,,1.745981,2.718436,2.269652,0.734347,1.749759
2021-10-25,1.178044,0.797355,-0.013927,,,1.721856,2.716571,2.266411,0.540794,1.692585
2021-10-26,-0.662198,0.656558,-0.001932,,,1.656769,2.689363,2.251092,0.319742,1.616664
2021-10-27,-0.359078,0.53011,0.02197,,,1.609166,2.64875,2.239973,0.095365,1.530183
2021-10-28,-1.132785,0.756838,0.001273,,,1.548979,2.59368,2.216289,-0.178913,1.437292
2021-10-29,-1.033206,0.738369,0.006091,,,1.444805,2.532849,2.184359,-0.458836,1.350749
2021-11-01,1.512068,1.537771,0.009881,,,1.419589,2.48184,2.164734,-0.760731,1.263272
2021-11-02,-0.428268,1.934635,0.012345,,,1.377842,2.419488,2.13844,-1.080052,1.171115
2021-11-03,-0.57658,-1.984093,0.015109,,,1.247962,2.357118,2.114348,-1.385948,1.079233
2021-11-05,-0.299557,-2.381405,-0.017889,,,1.165124,2.307933,2.083841,-1.673195,1.002955
2021-11-08,1.313522,-2.284941,-0.003554,,,1.080466,2.265844,2.057618,-1.918532,0.910522
2021-11-09,-0.837992,-1.801475,-0.004229,,,0.963463,2.221538,2.024227,-2.113339,0.814119
2021-11-10,-0.301477,-1.96158,-0.006997,,,0.787145,2.176567,1.988007,-2.26144,0.718796
2021-11-11,0.622497,-1.655226,-0.002696,,,0.637003,2.138545,1.959729,-2.376099,0.622086
2021-11-12,-1.759091,-0.747689,0.009779,,,0.410583,2.084567,1.917614,-2.49314,0.517214
2021-11-15,0.55222,-0.686732,0.00425,,,0.139039,2.031322,1.872315,-2.591121,0.410698
2021-11-16,-0.242514,-0.62077,0.004169,,,-0.235169,1.98236,1.830415,-2.671779,0.300601
2021-11-17,0.941405,-0.320216,-0.00808,,,-0.636906,1.956801,1.807614,-2.71001,0.183516
2021-11-18,-1.278839,-0.069177,0.022532,,,-1.307994,1.917417,1.780728,-2.741118,0.058433
2021-11-19,-1.684874,0.725597,0.006918,,,-2.069597,1.859711,1.735238,-2.758272,-0.093831
2021-11-22,-2.798987,2.689611,0.007026,,,-2.595981,1.784106,1.669398,-2.779372,-0.292302
2021-11-23,1.954709,2.937229,0.007046,,,-2.582007,1.724701,1.622231,-2.792717,-0.516638
2021-11-24,0.086483,2.113958,-0.014002,,,-2.534296,1.682556,1.582202,-2.771427,-0.755383
2021-11-25,0.215791,1.845578,0.007079,,,-2.415124,1.633699,1.538796,-2.734474,-0.995954
2021-11-26,-2.15603,2.391924,0.013255,,,-2.404097,1.563146,1.47036,-2.698963,-1.264506
2021-11-29,1.449736,2.297578,-0.012023,,,-2.270474,1.51217,1.41803,-2.643026,-1.520881
2021-11-30,0.39915,1.96267,0.007329,,,-2.124372,1.454668,1.361959,-2.589753,-1.76497
2021-12-01,1.383962,1.73468,-0.011061,,,-2.014213,1.406391,1.316274,-2.531101,-1.979511
2021-12-02,0.004388,1.547532,-0.016578,,,-1.926515,1.3652,1.268994,-2.484072,-2.171357
2021-12-03,-0.374244,1.399864,0.00115,,,-1.859828,1.32197,1.213835,-2.43408,-2.319739
2021-12-06,-1.420315,1.505064,-0.012579,,,-1.854951,1.274624,1.146819,-2.388499,-2.436278
2021-12-07,1.27828,1.450294,-0.004397,,,-1.834221,1.237266,1.090845,-2.352948,-2.521301
2021-12-08,-1.263752,1.500183,-0.008136,,,-1.846676,1.194413,1.023724,-2.316209,-2.581429
2021-12-09,0.866835,1.454964,0.000469,,,-1.822253,1.160028,0.962927,-2.280183,-2.615253
2021-12-10,-0.520753,1.33691,-0.007561,,,-1.831207,1.113044,0.887107,-2.245641,-2.635984
2021-12-13,-1.761196,1.593265,-0.002361,,,-1.863921,1.049111,0.784057,-2.211853,-2.638407
2021-12-14,0.363729,1.442869,-0.003007,,,-1.886774,0.984106,0.678806,-2.180712,-2.635961
2021-12-15,0.371747,1.358351,-0.005207,,,-1.890199,0.923084,0.576447,-2.150213,-2.616752
2021-12-16,1.970728,1.827001,-0.000871,,,-1.852065,0.886805,0.498324,-2.116681,-2.58337
2021-12-17,-0.136186,1.694476,0.003912,,,-1.809754,0.859488,0.425914,-2.07698,-2.533512
2021-12-20,-0.520038,1.572347,-0.004331,,,-1.764298,0.822398,0.340553,-2.034325,-2.46236
2021-12-21,0.469556,1.003692,-0.003229,,,-1.661787,0.77581,0.244812,-1.995576,-2.384671
2021-12-22,0.935487,0.747796,-0.006641,,,-1.591605,0.737269,0.152203,-1.955045,-2.304198
2021-12-23,-0.449596,0.71801,0.001394,,,-1.545516,0.691441,0.049422,-1.914089,-2.221238
2021-12-24,0.13862,0.655441,0.004587,,,-1.50807,0.629803,-0.068433,-1.87297,-2.137688
2021-12-27,0.648959,-0.111495,-0.004266,,,-1.407456,0.574904,-0.180001,-1.835574,-2.049529
2021-12-28,0.66315,-0.370498,0.003217,,,-1.333693,0.520026,-0.287357,-1.801883,-1.966272
2021-12-29,-0.466867,-0.408739,-0.001504,,,-1.291709,0.452735,-0.421801,-1.769212,-1.880283
2021-12-30,0.86972,-0.655981,0.012818,,,-1.269369,0.383308,-0.548365,-1.735094,-1.797805
2022-01-03,1.070685,-0.429262,0.001395,,,-1.222736,0.307195,-0.672389,-1.696654,-1.707293
2022-01-04,0.348051,-0.58172,-0.000838,,,-1.161698,0.203049,-0.82818,-1.653514,-1.611875
2022-01-05,-0.935101,-1.18738,0.008058,,,-1.086936,0.09576,-0.993306,-1.608168,-1.515689
2022-01-06,-0.912235,-1.272033,0.003878,,,-1.091895,-0.045648,-1.199636,-1.576842,-1.431608
2022-01-07,0.326247,-1.844887,0.004983,,,-1.035621,-0.19928,-1.40626,-1.552469,-1.354705
2022-01-10,-0.520521,-1.711762,-0.028156,,,-1.041135,-0.357763,-1.632004,-1.536144,-1.289136
2022-01-11,0.793405,-1.578463,-0.002707,,,-0.984458,-0.519373,-1.824851,-1.526792,-1.239285
2022-01-12,0.712368,-2.578755,-0.002202,,,-0.752479,-0.667437,-1.97738,-1.522479,-1.197553
2022-01-13,-2.669153,-0.765878,0.015904,,,-0.644124,-0.896305,-2.155836,-1.53115,-1.170068
2022-01-14,-1.279406,-0.336366,-0.021168,,,-0.621067,-1.160003,-2.321623,-1.56221,-1.17169
2022-01-17,-0.533031,-1.300487,0.001934,,,-0.863062,-1.436448,-2.45261,-1.595824,-1.171532
2022-01-18,-3.085162,1.899046,-0.000801,,,-1.51041,-1.79136,-2.612603,-1.630188,-1.193465
2022-01-19,1.633725,2.438173,-0.00177,,,-1.864553,-2.095761,-2.695503,-1.651044,-1.217699
2022-01-20,1.139489,2.342335,0.011914,,,-2.085314,-2.320329,-2.706486,-1.670956,-1.238626
2022-01-21,-0.81461,2.044516,0.003686,,,-2.419254,-2.527338,-2.710047,-1.683971,-1.261923
2022-01-24,-2.170063,2.61642,0.016449,,,-2.728751,-2.77522,-2.751494,-1.700161,-1.291095
2022-01-25,0.52513,2.219022,0.000829,,,-2.737843,-2.932354,-2.759121,-1.712814,-1.316595
2022-01-26,1.333875,2.093599,0.018503,,,-2.613739,-2.988551,-2.730705,-1.728328,-1.337161
2022-01-27,1.221279,1.965112,-0.033793,,,-2.442045,-2.946584,-2.671677,-1.727743,-1.349601
2022-01-28,0.468032,1.738634,0.001409,,,-2.250696,-2.872366,-2.602441,-1.720798,-1.351572
2022-01-31,0.560603,1.539766,-0.000538,,,-2.10317,-2.793085,-2.542706,-1.708273,-1.343628
2022-02-01,0.332646,1.326357,-0.004283,,,-2.013112,-2.697773,-2.481837,-1.692945,-1.333621
2022-02-02,0.112003,1.187175,-0.008423,,,-1.94846,-2.590883,-2.422827,-1.677001,-1.322962
2022-02-03,-0.601372,1.100592,-0.005553,,,-1.896844,-2.514615,-2.377074,-1.664307,-1.319226
2022-02-04,0.136931,0.979916,-0.00899,,,-1.814834,-2.448025,-2.339756,-1.654577,-1.307783
2022-02-07,0.145555,0.881403,-0.006322,,,-1.755534,-2.380652,-2.300017,-1.650288,-1.292894
2022-02-08,0.931398,0.907775,0.003846,,,-1.650663,-2.310547,-2.250702,-1.650921,-1.280453
2022-02-09,0.941709,0.909997,0.006346,,,-1.548567,-2.241405,-2.197097,-1.653257,-1.2713
2022-02-10,0.247055,0.837062,0.003933,,,-1.485306,-2.163699,-2.138508,-1.654017,-1.262412
2022-02-11,-1.060136,0.611863,0.012234,,,-1.418919,-2.114491,-2.099388,-1.66462,-1.266076
2022-02-14,-0.632267,0.518941,0.006862,,,-1.365394,-2.076936,-2.068795,-1.691481,-1.288082
2022-02-15,1.187573,0.875749,-0.003594,,,-1.246744,-2.033089,-2.030746,-1.708219,-1.308991
2022-02-16,0.358184,-1.319006,0.000289,,,-0.982883,-1.969471,-1.985317,-1.709308,-1.320879
2022-02-17,-1.603985,-1.11902,0.011389,,,-0.865945,-1.921079,-1.949897,-1.712741,-1.328376
2022-02-18,-1.307382,-0.982281,0.003346,,,-0.883815,-1.872493,-1.914478,-1.70685,-1.32504
2022-02-21,-3.102947,3.5929,0.035753,,,-1.119102,-1.888471,-1.926113,-1.718199,-1.360101
2022-02-22,0.563481,2.123122,0.003116,,,-1.181516,-1.902347,-1.929949,-1.758202,-1.520405
2022-02-24,-4.193675,4.417796,0.075169,,,-2.039319,-2.035006,-2.029779,-1.9494,-1.972875
2022-02-25,1.95839,3.289145,-0.098067,,,-2.429648,-2.065974,-2.064968,-2.084901,-2.32812
2022-03-24,0.561615,2.570273,0.042799,,,-2.598725,-2.102127,-2.090536,-2.216782,-2.643812
2022-03-25,-0.209064,2.140359,-0.037289,,,-2.673085,-2.129392,-2.120226,-2.321567,-2.903007
2022-03-28,-0.039381,1.841507,0.095297,,,-2.667189,-2.186992,-2.154576,-2.411534,-3.263584
2022-03-29,0.092039,1.619562,-0.090808,,,-2.600487,-2.221237,-2.183111,-2.466417,-3.509533
2022-03-30,0.579865,1.465212,-0.014088,,,-2.471708,-2.231711,-2.194217,-2.473584,-3.576052
2022-03-31,0.822828,1.361015,0.001663,,,-2.286766,-2.216745,-2.178234,-2.452616,-3.536317
2022-04-01,0.304169,1.234447,0.022718,,,-2.129716,-2.208559,-2.162686,-2.423568,-3.440099
2022-04-04,0.198474,1.121341,0.001525,,,-1.998462,-2.191289,-2.13735,-2.404391,-3.33382
2022-04-05,-0.310317,1.018548,0.000422,,,-1.93464,-2.187033,-2.125338,-2.384861,-3.239164
2022-04-06,-0.035639,0.917338,-0.053827,,,-1.901661,-2.171813,-2.112623,-2.366234,-3.156947
2022-04-07,0.239472,0.833766,-0.036988,,,-1.862914,-2.135902,-2.087499,-2.345737,-3.081683
2022-04-08,-0.013621,0.752795,-0.003178,,,-1.812281,-2.10584,-2.066255,-2.299089,-2.978939
2022-04-11,0.008547,0.676816,0.040758,,,-1.761586,-2.089726,-2.048092,-2.240155,-2.872843
2022-04-12,0.09988,0.587039,0.005975,,,-1.739728,-2.085863,-2.040004,-2.187992,-2.779781
2022-04-13,0.121781,0.508707,0.000628,,,-1.732438,-2.07899,-2.030409,-2.137649,-2.696552
2022-04-14,-0.313195,0.439743,0.004372,,,-1.726953,-2.078088,-2.024824,-2.090492,-2.622866
2022-04-15,0.237517,0.365776,-0.001335,,,-1.705917,-2.076509,-2.018577,-2.050487,-2.553217
2022-04-18,-0.220644,0.144852,-0.009082,,,-1.652648,-2.083021,-2.019975,-2.008817,-2.487141
2022-04-19,0.028054,-0.493413,-0.0106,,,-1.629561,-2.084071,-2.018745,-1.961612,-2.423955
2022-04-20,-0.004329,-4.450347,-0.021017,,,-1.452928,-2.077961,-2.015272,-1.913234,-2.366019
2022-04-21,-0.733019,-3.556971,-0.031514,,,-1.373267,-2.073624,-2.016504,-1.862308,-2.305988
2022-04-22,-0.368863,-2.742852,0.003442,,,-1.330022,-2.07298,-2.020668,-1.81657,-2.24559
2022-04-25,-0.53638,-2.266618,-0.047249,,,-1.28644,-2.065172,-2.023531,-1.778333,-2.196392
2022-04-26,2.000445,-1.858365,0.000686,,,-1.21574,-2.048095,-2.020124,-1.741468,-2.149374
2022-04-27,1.384296,-1.595509,0.011499,,,-1.126292,-2.030088,-2.013825,-1.710423,-2.10159
2022-04-28,-0.467447,-1.458163,-0.010167,,,-1.072204,-2.01513,-2.01034,-1.683409,-2.054954
2022-04-29,1.138357,-1.416589,-0.016307,,,-1.05429,-1.989152,-1.999885,-1.657657,-2.011758
2022-05-04,-0.858071,-1.279978,-0.054128,,,-1.076944,-1.956645,-1.989893,-1.632157,-1.973087
2022-05-05,0.763286,-1.156973,0.0133,,,-1.114481,-1.926369,-1.979214,-1.610137,-1.938317
2022-05-06,0.007167,-1.087197,0.017898,,,-1.137392,-1.90562,-1.967441,-1.587074,-1.901417
2022-05-11,0.072743,-0.993856,-0.03468,,,-1.161007,-1.884389,-1.95851,-1.561755,-1.8627
2022-05-12,-1.227983,-0.883206,-0.050279,,,-1.239348,-1.865778,-1.956205,-1.537206,-1.827541
2022-05-13,0.378112,-0.801196,0.013193,,,-1.322127,-1.838188,-1.945259,-1.509213,-1.788362
2022-05-16,1.066702,-0.704398,-0.014989,,,-1.393018,-1.80628,-1.927999,-1.469285,-1.743677
2022-05-17,1.000139,-0.610153,-0.005025,,,-1.441822,-1.769493,-1.906959,-1.427217,-1.701048
2022-05-18,0.378911,-0.534227,-0.004352,,,-1.465601,-1.720701,-1.874997,-1.386525,-1.655181
2022-05-19,-0.168551,-0.541903,-0.036409,,,-1.392787,-1.675644,-1.850323,-1.352173,-1.610761
2022-05-20,-0.991767,-0.450109,-0.030258,,,-1.345005,-1.634849,-1.83362,-1.316387,-1.571859
2022-05-23,-1.175781,-0.397908,-0.035346,,,-1.275929,-1.591055,-1.817439,-1.280567,-1.532481
2022-05-24,-0.122674,-0.57203,-0.009228,,,-1.182362,-1.535126,-1.792959,-1.238222,-1.491123
2022-05-25,0.779431,-0.711884,0.038563,,,-1.089414,-1.486059,-1.768663,-1.183873,-1.441935
2022-05-26,1.084158,-0.59588,0.077426,,,-0.898409,-1.448844,-1.746838,-1.122679,-1.384714
2022-05-27,-0.232418,-0.710911,0.024187,,,-0.671456,-1.428584,-1.730843,-1.068102,-1.33016
2022-05-30,-0.301221,-0.904077,-0.069463,,,-0.393751,-1.400288,-1.717534,-1.020077,-1.279968
2022-05-31,-0.888999,-2.054221,-0.010174,,,-0.275028,-1.377217,-1.708704,-0.974174,-1.23472
2022-06-01,0.453215,-2.883866,-0.004255,,,-0.241831,-1.355219,-1.700326,-0.924274,-1.186728
2022-06-02,-0.697639,-2.643314,0.002854,,,-0.199285,-1.338919,-1.693756,-0.868752,-1.1355
2022-06-03,-0.585091,-2.417757,-0.018863,,,-0.322818,-1.320068,-1.685847,-0.811715,-1.081129
2022-06-06,-0.520977,-2.285603,0.000802,,,-0.425528,-1.306142,-1.679485,-0.752481,-1.019601
2022-06-07,0.361323,-2.024045,-0.002196,,,-0.655224,-1.293471,-1.673146,-0.692316,-0.955192
2022-06-08,0.737925,-1.701335,-0.033989,,,-0.869065,-1.277775,-1.669625,-0.631499,-0.885123
2022-06-09,-0.489511,-1.485522,-0.007251,,,-1.259681,-1.267661,-1.671295,-0.567203,-0.812794
2022-06-10,-0.211698,-1.778645,-0.064825,,,-1.273271,-1.24768,-1.674357,-0.49821,-0.733447
2022-06-14,0.13653,-1.580556,0.000529,,,-1.239906,-1.220247,-1.672926,-0.422334,-0.654853
2022-06-15,0.874336,-1.566642,0.006058,,,-1.322367,-1.187937,-1.668105,-0.326198,-0.569991
2022-06-16,1.484579,-1.471238,-0.009997,,,-1.430989,-1.158337,-1.667007,-0.227134,-0.481464
2022-06-17,-0.319973,-1.372062,-0.00229,,,-1.654798,-1.134134,-1.669371,-0.129759,-0.392493
