TRADEDATE,Z_IMO_return,Z_IMO_vol_real21,RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63
2023-07-19,-0.982013,-0.874285,,0.0,2.245506,1.763587,,1.620188,1.43416,1.65833
2023-07-20,-1.594087,-0.344422,,0.0,1.847096,1.72286,,1.61262,1.405597,1.643086
2023-07-21,0.043907,-0.321733,,0.0,1.469697,1.691258,,1.602191,1.374812,1.628085
2023-07-24,0.382613,-0.639255,,0.0,1.274295,1.698701,,1.593755,1.347854,1.615328
2023-07-25,1.669455,-1.642878,,0.0,1.213704,1.7829,,1.591215,1.320648,1.602372
2023-07-26,-0.876881,-1.666021,,0.0,1.187276,1.814708,,1.589274,1.29701,1.589627
2023-07-27,0.436583,-1.576329,,0.0,1.209905,1.849728,,1.590525,1.274341,1.578319
2023-07-28,0.613912,-1.381096,,0.0,1.294291,1.873768,,1.590929,1.248332,1.567877
2023-07-31,2.509046,1.031968,,0.0,1.558005,1.943742,,1.601132,1.216287,1.559955
2023-08-01,0.254166,0.871548,,0.0,1.840065,2.006271,,1.620639,1.179793,1.549456
2023-08-02,-0.101535,0.983844,,0.0,2.013567,2.037769,,1.647391,1.141926,1.540244
2023-08-03,1.15383,1.187696,,0.0,2.098512,2.078415,,1.679458,1.102526,1.529381
2023-08-04,-2.65815,3.3337,,0.0,2.108498,2.038327,,1.701167,1.059163,1.517888
2023-08-07,-0.798394,2.710533,,0.0,2.018478,1.980238,,1.722409,1.013461,1.505334
2023-08-08,-0.387082,2.222704,,0.0,1.616827,1.910177,,1.740378,0.964563,1.493676
2023-08-09,0.09152,1.903358,,0.0,1.378647,1.854344,,1.753457,0.905538,1.479883
2023-08-10,1.374093,1.809104,,0.0,1.242765,1.811599,,1.776384,0.841621,1.464722
2023-08-11,-0.25462,1.471109,,0.0,1.157394,1.783031,,1.793071,0.768381,1.45024
2023-08-14,-1.295076,1.598408,,0.0,1.173218,1.732849,,1.802783,0.67918,1.43038
2023-08-15,-0.908595,1.560143,,0.0,0.945845,1.673569,,1.809923,0.564859,1.39341
2023-08-16,-2.258352,2.09859,,0.0,0.456082,1.566881,,1.808412,0.452756,1.360851
2023-08-17,0.12889,1.785031,,0.0,-0.129908,1.490985,,1.808866,0.342627,1.332944
2023-08-18,1.352664,1.681079,,0.0,-0.740207,1.475652,,1.814707,0.23799,1.303753
2023-08-21,0.560351,1.53694,,0.0,-1.267438,1.481576,,1.822361,0.130935,1.280313
2023-08-22,0.402836,1.400696,,0.0,-1.570888,1.499413,,1.830444,0.009953,1.257233
2023-08-23,-0.811637,1.263795,,0.0,-1.555823,1.486062,,1.835971,-0.128603,1.236133
2023-08-24,-0.523145,1.182387,,0.0,-1.445509,1.478745,,1.835406,-0.289184,1.21245
2023-08-25,0.358637,1.108678,,0.0,-1.233865,1.481641,,1.830288,-0.466569,1.186674
2023-08-28,0.957252,1.18229,,0.0,-0.898853,1.506983,,1.834424,-0.656732,1.158072
2023-08-29,0.19059,0.502537,,0.0,-0.55272,1.50101,,1.836862,-0.862672,1.12776
2023-08-30,-0.143228,0.3893,,0.0,-0.216062,1.486755,,1.838228,-1.073726,1.09335
2023-08-31,0.30198,0.311758,,0.0,0.203959,1.479427,,1.840994,-1.290656,1.056083
2023-09-01,-0.022145,-0.193658,,0.0,0.784831,1.442983,,1.846569,-1.512057,1.020351
2023-09-04,1.042482,-1.208828,,0.0,1.779778,1.485804,,1.857509,-1.732307,0.979902
2023-09-05,-0.480038,-1.263658,,0.0,2.280216,1.530787,,1.864871,-1.949289,0.936822
2023-09-06,-0.945026,-1.070901,,0.0,2.082404,1.558331,,1.866884,-2.179826,0.880285
2023-09-07,-2.409156,0.947233,,0.0,0.731939,1.508404,,1.85901,-2.42947,0.797279
2023-09-08,-0.82431,0.37916,,0.0,-0.791051,1.396661,,1.841783,-2.647766,0.704082
2023-09-11,-0.602235,0.415779,,0.0,-1.915259,1.265708,,1.821683,-2.798072,0.60476
2023-09-12,1.288297,0.803241,,0.0,-2.267311,1.21102,,1.803106,-2.869744,0.499476
2023-09-13,-0.586864,0.747153,,0.0,-2.193126,1.160236,,1.782743,-2.879696,0.393957
2023-09-14,-0.456911,-1.093139,,0.0,-2.181747,1.186823,,1.760351,-2.883755,0.273155
2023-09-15,0.294972,-0.985849,,0.0,-2.084837,1.23289,,1.741985,-2.868978,0.146763
2023-09-18,-0.683016,-1.661812,,0.0,-1.95978,1.199625,,1.720585,-2.819528,0.011678
2023-09-19,-1.722233,-0.877368,,0.0,-1.738479,1.057046,,1.694644,-2.767116,-0.136771
2023-09-20,-0.407585,-1.022022,,0.0,-1.512454,0.841494,,1.670704,-2.723585,-0.301448
2023-09-21,-1.499402,-0.236264,,0.0,-1.337163,0.546175,,1.646889,-2.671161,-0.476414
2023-09-22,1.149779,0.310795,,0.0,-1.169492,0.282038,,1.625765,-2.623171,-0.664869
2023-09-25,0.053336,0.134659,,0.0,-1.055162,-0.09979,,1.605038,-2.57592,-0.86361
2023-09-26,0.483292,-0.661006,,0.0,-0.933358,-0.661987,,1.584587,-2.531139,-1.070727
2023-09-27,0.803815,-0.534462,,0.0,-0.944068,-1.286858,,1.567174,-2.485819,-1.282716
2023-09-28,1.520692,0.442773,,0.0,-1.088381,-1.754839,,1.556007,-2.45306,-1.485272
2023-09-29,0.970208,0.657697,,0.0,-1.395427,-2.041205,,1.546961,-2.424783,-1.702759
2023-10-02,0.121309,0.596958,,0.0,-1.673949,-2.181038,,1.538982,-2.404006,-1.910525
2023-10-03,0.588867,-0.108438,,0.0,-1.930702,-2.212456,,1.531442,-2.377341,-2.097996
2023-10-04,-0.1201,-0.194195,,0.0,-2.081901,-2.162778,,1.522023,-2.354134,-2.268199
2023-10-05,0.096431,-0.35283,,0.0,-2.00052,-2.061839,,1.510303,-2.330567,-2.407659
2023-10-06,0.566963,-2.597757,,0.0,-1.888606,-1.830036,,1.500806,-2.306157,-2.520312
2023-10-09,1.085012,-2.122497,,0.0,-1.697954,-1.56332,,1.491314,-2.28249,-2.58791
2023-10-10,0.015355,-2.038124,,0.0,-1.557731,-1.309916,,1.48448,-2.260754,-2.62229
2023-10-11,0.664518,-2.348656,,0.0,-1.392587,-1.138561,,1.478497,-2.237769,-2.634071
2023-10-12,-0.872453,-2.055349,,0.0,-1.38743,-0.990148,,1.469198,-2.202581,-2.619539
2023-10-13,0.634056,-1.743772,,0.0,-1.381411,-0.808299,,1.458571,-2.165221,-2.583127
2023-10-16,1.511255,-1.095654,,0.0,-1.24645,-0.576274,,1.455735,-2.125351,-2.532019
2023-10-17,0.275117,-1.167756,,0.0,-1.084452,-0.266177,,1.458705,-2.088594,-2.479736
2023-10-18,-0.277853,-2.102883,,0.0,-0.898453,0.218626,,1.462208,-2.057507,-2.432104
2023-10-19,-0.153084,-1.981616,,0.0,-0.701498,0.842225,,1.465787,-2.032058,-2.390425
2023-10-20,0.109907,-2.666564,,0.0,-0.404164,1.645505,,1.467363,-2.00856,-2.352765
2023-10-23,-1.027565,-2.25538,,0.0,0.123314,2.190021,,1.470029,-1.98625,-2.315059
2023-10-24,-0.611222,-1.971273,,0.0,0.564486,2.456023,,1.471739,-1.965395,-2.283905
2023-10-25,-0.652834,-1.702508,,0.0,1.116494,2.474053,,1.47203,-1.944314,-2.252191
2023-10-26,-2.581556,-0.97737,,0.0,0.954176,2.318316,,1.459126,-1.923902,-2.222142
2023-10-27,-0.309271,-1.160875,,0.0,0.009798,2.126579,,1.444618,-1.912033,-2.201578
2023-10-30,-0.09847,-1.167967,,0.0,-1.011096,1.94813,,1.42959,-1.903148,-2.182733
2023-10-31,-1.650675,-0.860017,,0.0,-0.884142,1.779921,,1.405646,-1.89062,-2.156291
2023-11-01,0.143742,-0.801564,,0.0,-0.819937,1.641083,,1.39146,-1.874719,-2.128298
2023-11-02,-0.698981,-0.734946,,0.0,-1.212821,1.5317,,1.377946,-1.847092,-2.097217
2023-11-03,0.435927,-0.661824,,0.0,-1.216776,1.460245,,1.366804,-1.810787,-2.0592
2023-11-06,1.207161,-0.452333,,0.0,-1.703772,1.417306,,1.358471,-1.762534,-2.007703
2023-11-07,0.439788,-0.594754,,0.0,-2.010423,1.365308,,1.344788,-1.722193,-1.961948
2023-11-08,-0.237661,-0.514389,,0.0,-1.925452,1.319412,,1.330631,-1.682763,-1.920103
2023-11-09,-0.44133,-0.501765,,0.0,-1.914198,1.26155,,1.320427,-1.630891,-1.874563
2023-11-10,-0.065803,-0.648285,,0.0,-1.871127,1.242627,,1.314089,-1.568265,-1.815181
2023-11-13,0.214142,-0.680529,,0.0,-1.767597,1.224716,,1.321025,-1.518377,-1.762865
2023-11-14,-2.205358,-0.887323,,0.0,-1.410945,1.124462,,1.321342,-1.48297,-1.721644
2023-11-15,0.274312,-1.122995,,0.0,-1.023913,1.022851,,1.31398,-1.449379,-1.68239
2023-11-16,-1.429051,-0.552201,,0.0,-0.641484,0.879704,,1.297692,-1.416034,-1.651302
2023-11-17,1.173657,-0.068779,,0.0,0.158453,0.745841,,1.280857,-1.381934,-1.620903
2023-11-20,0.241068,-0.47706,,0.0,0.757786,0.557603,,1.26836,-1.345335,-1.593978
2023-11-21,0.797023,-0.288978,,0.0,1.266362,0.369609,,1.260664,-1.305597,-1.569344
2023-11-22,0.813626,-0.099452,,0.0,1.213651,0.16816,,1.252598,-1.263454,-1.544879
2023-11-23,-0.44047,-0.10329,,0.0,1.206098,-0.114741,,1.23493,-1.220363,-1.520307
2023-11-24,-0.205127,-2.600793,,0.0,1.361886,-0.279699,,1.214536,-1.177868,-1.494328
2023-11-27,-1.61161,-1.261508,,0.0,1.67174,-0.592705,,1.188629,-1.137437,-1.467501
2023-11-28,0.434005,-1.129466,,0.0,1.926409,-0.912465,,1.160713,-1.09768,-1.442472
2023-11-29,-1.404835,-1.234981,,0.0,1.94565,-1.206756,,1.126719,-1.057146,-1.422118
2023-11-30,-0.38075,-1.14347,,0.0,2.052663,-1.525087,,1.081437,-1.01797,-1.400776
2023-12-01,-1.324262,-0.400029,,0.0,2.111328,-1.80629,,1.030613,-0.978781,-1.380226
2023-12-04,-1.445303,0.319516,,0.0,2.190666,-2.103965,,0.976493,-0.942664,-1.357177
2023-12-05,1.291817,-0.592131,,0.0,2.091488,-2.245728,,0.944806,-0.896245,-1.325435
2023-12-06,-2.387936,2.343118,,0.0,2.008868,-2.446111,,0.906743,-0.845323,-1.294111
2023-12-07,0.120703,2.085695,,0.0,1.962712,-2.498788,,0.872348,-0.795036,-1.264637
2023-12-08,0.780832,2.123096,,0.0,1.794797,-2.448031,,0.827112,-0.749676,-1.236631
2023-12-11,-2.195462,3.202916,,0.0,1.723054,-2.48076,,0.770464,-0.71548,-1.217624
2023-12-12,0.216537,2.390503,,0.0,1.693831,-2.477945,,0.713123,-0.680429,-1.200612
2023-12-13,1.067365,1.962044,,0.0,1.659095,-2.364491,,0.653748,-0.645003,-1.188319
2023-12-14,-0.713398,1.763194,,0.0,1.562329,-2.294353,,0.590339,-0.618609,-1.176841
2023-12-15,1.577477,1.982731,,0.0,1.544169,-2.15909,,0.550407,-0.590189,-1.159474
2023-12-18,2.131222,2.405567,,0.0,1.312291,-2.021488,,0.529749,-0.540472,-1.128081
2023-12-19,0.571043,2.0713,,0.0,1.119327,-1.903958,,0.529796,-0.478864,-1.09766
2023-12-20,1.116258,1.917571,,0.0,0.841301,-1.798679,,0.527727,-0.401314,-1.063118
2023-12-21,-0.996686,1.755907,,0.0,0.677802,-1.755411,,0.515781,-0.309952,-1.02896
2023-12-22,1.022563,1.712735,,0.0,0.452761,-1.689031,,0.509711,-0.207145,-0.989957
2023-12-25,0.485671,1.576464,,0.0,0.147078,-1.62664,,0.500541,-0.092858,-0.944952
2023-12-26,0.009082,1.318119,,0.0,-0.205086,-1.555825,,0.47082,0.036864,-0.899618
2023-12-27,0.305686,1.191063,,0.0,-0.815598,-1.502038,,0.428518,0.181625,-0.838149
2023-12-28,0.32788,1.025207,,0.0,-1.362824,-1.436471,,0.386445,0.34791,-0.768372
2023-12-29,0.01097,0.939666,,0.0,-1.699232,-1.381966,,0.333379,0.525312,-0.689118
2024-01-03,1.28291,1.047509,,0.0,-2.04297,-1.289091,,0.30089,0.740692,-0.582189
2024-01-04,0.199348,0.734627,,0.0,-2.132567,-1.176278,,0.271879,0.976895,-0.459634
2024-01-05,-0.001488,0.603703,,0.0,-2.053085,-1.092811,,0.232343,1.227773,-0.319819
2024-01-08,0.854335,-0.492067,,0.0,-2.077426,-0.926883,,0.184497,1.491997,-0.173447
2024-01-09,-0.323968,-0.667344,,0.0,-2.028643,-0.751269,,0.127369,1.740812,-0.023835
2024-01-10,0.23457,-0.851751,,0.0,-1.901274,-0.555195,,0.057358,1.96447,0.133675
2024-01-11,0.524574,-2.743767,,0.0,-1.818107,-0.193961,,0.013514,2.128089,0.293229
2024-01-12,-0.242589,-2.433155,,0.0,-1.667575,0.270639,,-0.049549,2.245672,0.453934
2024-01-15,-0.458126,-2.124323,,0.0,-1.53211,0.8021,,-0.169809,2.334287,0.610719
2024-01-16,-0.877856,-2.221613,,0.0,-1.49882,1.406758,,-0.32893,2.394673,0.783425
2024-01-17,-0.105157,-2.045056,,0.0,-1.456666,1.868329,,-0.502643,2.447816,0.970399
2024-01-18,-0.872024,-2.206281,,0.0,-1.394573,2.043604,,-0.711456,2.488095,1.165825
2024-01-19,-1.222711,-1.802063,,0.0,-1.362024,2.048098,,-0.977063,2.508991,1.370019
2024-01-22,0.196581,-1.695895,,0.0,-1.355384,1.961373,,-1.227264,2.507958,1.578044
2024-01-23,-0.132063,-1.952744,,0.0,-1.364213,1.908557,,-1.459457,2.494085,1.790676
2024-01-24,-1.608187,-1.693571,,0.0,-1.270446,1.789671,,-1.687121,2.467518,1.986315
2024-01-25,-0.716178,-1.499387,,0.0,-1.121283,1.669958,,-1.822283,2.437816,2.147223
2024-01-26,0.210153,-1.373049,,0.0,-1.044443,1.584873,,-1.922492,2.42122,2.295447
2024-01-29,0.904797,-1.213632,,0.0,-1.153955,1.530062,,-1.979949,2.405583,2.40956
2024-01-30,1.337562,-1.023781,,0.0,-1.333063,1.50721,,-1.94673,2.377834,2.472258
2024-01-31,1.095255,-0.898715,,0.0,-1.158841,1.521908,,-1.883194,2.345736,2.495969
2024-02-01,1.07241,-1.080939,,0.0,-0.792879,1.520278,,-1.774443,2.290874,2.488608
2024-02-02,-0.765481,-0.981383,,0.0,-0.541949,1.513756,,-1.691,2.222298,2.451976
2024-02-05,-0.380642,-0.930161,,0.0,-0.220852,1.521711,,-1.648613,2.141472,2.38268
2024-02-06,0.806182,-1.035373,,0.0,0.435307,1.522978,,-1.604454,2.079858,2.32239
2024-02-07,1.329794,-0.904726,,0.0,1.923769,1.565158,,-1.531186,2.024647,2.266083
2024-02-08,-1.714904,-0.640331,,0.0,2.618047,1.581864,,-1.474661,1.9572,2.209525
2024-02-09,-0.228566,-0.724369,,0.0,2.150342,1.575227,,-1.422348,1.882969,2.153903
2024-02-12,0.296335,-0.653518,,0.0,1.920327,1.571252,,-1.372517,1.825031,2.102391
2024-02-13,0.264065,-0.611458,,0.0,1.888351,1.576536,,-1.26448,1.784849,2.060565
2024-02-14,-0.024552,-0.682027,,0.0,1.896257,1.588074,,-1.161149,1.740774,2.020506
2024-02-15,0.352479,-0.653433,,0.0,1.607075,1.593025,,-1.01174,1.691849,1.984484
2024-02-16,-2.266569,0.703524,,0.0,1.506173,1.567486,,-0.926938,1.64171,1.952847
2024-02-19,-0.153685,0.373949,,0.0,1.398523,1.571198,,-0.842245,1.588652,1.923457
2024-02-20,-2.781999,3.757085,,0.0,0.783691,1.505525,,-0.834785,1.534696,1.895824
2024-02-21,-3.283141,4.134213,,0.0,0.947606,1.32045,,-0.959366,1.478026,1.866415
2024-02-22,0.189357,2.925262,,0.0,1.112033,1.184352,,-1.069013,1.422185,1.837703
2024-02-26,2.709139,3.152689,,0.0,0.40438,1.213983,,-1.058519,1.371381,1.811736
2024-02-27,-0.250234,2.493155,,0.0,-0.674301,1.233153,,-1.010628,1.321665,1.78927
2024-02-28,0.609933,2.105409,,0.0,-1.519747,1.273645,,-0.939604,1.274271,1.770032
2024-02-29,1.022879,1.872061,,0.0,-1.646973,1.347615,,-0.763628,1.225815,1.757223
2024-03-01,0.280048,1.624264,,0.0,-1.497771,1.402838,,-0.539031,1.18362,1.748388
2024-03-04,0.999696,1.511273,,0.0,-0.859919,1.497759,,-0.182081,1.140601,1.74214
2024-03-05,0.02045,1.352052,,0.0,-0.048084,1.610913,,0.270034,1.108212,1.739347
2024-03-06,0.20888,1.224736,,0.0,0.789061,1.73709,,0.736585,1.075228,1.740442
2024-03-07,0.050941,1.106226,,0.0,1.416179,1.826515,,1.345846,1.042835,1.745085
2024-03-11,0.058254,0.982382,,0.0,2.011487,1.850053,,1.962699,1.013691,1.750423
2024-03-12,0.296066,0.862103,,0.0,1.979115,1.928162,,2.515642,0.982793,1.755292
2024-03-13,-0.582543,0.809253,,0.0,1.895647,1.947587,,3.015761,0.95224,1.761882
2024-03-14,-0.948595,0.815625,,0.0,1.414329,1.879591,,3.310172,0.925282,1.770372
2024-03-15,0.032595,0.738924,,0.0,1.085441,1.809285,,3.451583,0.893128,1.779217
2024-03-18,-0.204705,0.674112,,0.0,0.792147,1.724936,,3.525517,0.8555,1.787784
2024-03-19,-1.11535,0.7665,,0.0,0.157549,1.553568,,3.465513,0.818224,1.78807
2024-03-20,0.034736,0.617672,,0.0,-0.480128,1.46882,,3.348275,0.760554,1.775746
2024-03-21,0.631782,0.691997,,0.0,-1.164189,1.434521,,3.254487,0.687844,1.765255
2024-03-22,-0.614734,0.213855,,0.0,-1.714236,1.461803,,3.133266,0.606356,1.753281
2024-03-25,0.058636,-2.872899,,0.0,-1.812128,1.669818,,3.060911,0.512177,1.742298
2024-03-26,-0.145713,-2.946653,,0.0,-1.855466,1.847366,,2.97758,0.413739,1.732386
2024-03-27,0.928427,-3.559975,,0.0,-1.818954,1.868344,,2.909044,0.311446,1.719303
2024-03-28,0.24075,-2.716272,,0.0,-1.651195,1.907067,,2.851608,0.214735,1.705587
2024-03-29,0.956384,-2.226185,,0.0,-1.372291,1.934192,,2.805237,0.109787,1.693495
2024-04-01,1.657904,-1.907404,,0.0,-0.925965,1.947702,,2.773308,-0.003548,1.679618
2024-04-02,0.189702,-1.677355,,0.0,-0.468129,1.947316,,2.742616,-0.13133,1.665522
2024-04-03,1.292106,-1.564844,,0.0,0.180074,1.926976,,2.703293,-0.281785,1.641377
2024-04-04,0.446843,-1.389648,,0.0,0.991119,1.913929,,2.665101,-0.456357,1.612907
2024-04-05,-1.039883,-1.195637,,0.0,1.647589,1.855564,,2.618625,-0.648653,1.585122
2024-04-08,1.059321,-1.016175,,0.0,2.085218,1.828402,,2.572452,-0.857602,1.55751
2024-04-09,-0.470243,-0.910045,,0.0,2.187401,1.787995,,2.527038,-1.06133,1.535162
2024-04-10,1.171847,-0.7505,,0.0,2.056672,1.76544,,2.489561,-1.261737,1.516908
2024-04-11,-0.324137,-0.741484,,0.0,1.949581,1.756827,,2.445197,-1.463733,1.500372
2024-04-12,0.59073,-0.882367,,0.0,1.85154,1.79951,,2.407452,-1.644853,1.489237
2024-04-15,0.494031,-0.792274,,0.0,1.779944,1.840662,,2.376558,-1.81272,1.485126
2024-04-16,-1.11739,-0.674377,,0.0,1.714969,1.857283,,2.343966,-1.981908,1.479818
2024-04-17,-1.380046,-1.070211,,0.0,1.548531,1.894644,,2.306529,-2.137226,1.474196
2024-04-18,-0.56968,-1.026521,,0.0,1.387598,1.919051,,2.273348,-2.267725,1.47076
2024-04-19,0.466782,-1.103109,,0.0,1.317178,1.92902,,2.250337,-2.354878,1.470839
2024-04-22,-0.149586,-1.672511,,0.0,1.280264,1.953685,,2.22784,-2.409279,1.472855
2024-04-23,-2.972949,0.166423,,0.0,1.047808,1.909692,,2.191977,-2.445173,1.472037
2024-04-24,-1.071368,0.790532,,0.0,0.705253,1.850119,,2.15923,-2.454408,1.469857
2024-04-25,0.263835,0.624514,,0.0,0.338008,1.791625,,2.132812,-2.451309,1.468424
2024-04-26,0.208066,0.616262,,0.0,0.03863,1.74235,,2.108775,-2.450894,1.466635
2024-04-27,0.598782,0.496235,,0.0,-0.24894,1.696168,,2.086367,-2.440575,1.464151
2024-04-29,0.440335,-0.183628,,0.0,-0.452964,1.639632,,2.06264,-2.412661,1.463569
2024-04-30,-0.842637,0.032668,,0.0,-0.589267,1.577734,,2.032919,-2.383452,1.46662
2024-05-02,-1.819461,0.545477,,0.0,-1.484764,1.480077,,1.993968,-2.35527,1.468692
2024-05-03,-0.1698,0.423709,,0.0,-2.149869,1.385998,,1.958512,-2.325555,1.472746
2024-05-06,-0.490075,0.270346,,0.0,-2.304524,1.31398,,1.924194,-2.295182,1.47649
2024-05-07,-0.591974,-0.089348,,0.0,-2.246081,1.223332,,1.887643,-2.265576,1.479869
2024-05-08,0.269079,-0.039926,,0.0,-2.142308,1.154308,,1.850741,-2.236471,1.483093
2024-05-10,1.14408,-0.359896,,0.0,-1.942464,1.087794,,1.824158,-2.203343,1.489254
2024-05-13,0.440139,-0.241741,,0.0,-1.730326,1.04027,,1.801039,-2.17849,1.495778
2024-05-14,0.447684,-0.506443,,0.0,-1.55307,0.987723,,1.779732,-2.170316,1.497438
2024-05-15,0.4865,-0.731081,,0.0,-1.345754,0.928052,,1.759947,-2.163523,1.492187
2024-05-16,1.004594,-0.507903,,0.0,-1.073085,0.916606,,1.7441,-2.152702,1.484572
2024-05-17,0.916458,-0.473098,,0.0,-0.730356,0.963625,,1.730883,-2.137588,1.478816
2024-05-20,-2.092947,1.045233,,0.0,-0.704094,0.954282,,1.716229,-2.121228,1.469949
2024-05-21,-2.090739,2.270556,,0.0,-0.82374,0.814507,,1.693665,-2.106854,1.460595
2024-05-22,0.97973,2.460067,,0.0,-0.987634,0.668582,,1.684438,-2.097142,1.452301
2024-05-23,-0.12394,0.54982,,0.0,-0.952464,0.634673,,1.690674,-2.091955,1.441404
2024-05-24,-2.378174,2.455913,,0.0,-0.564371,0.436294,,1.687083,-2.095142,1.427068
2024-05-27,-3.325738,4.005059,,0.0,1.168839,-0.518373,,1.649275,-2.106913,1.400475
2024-05-28,0.39385,2.880089,,0.0,2.739468,-1.870541,,1.616383,-2.110944,1.367292
2024-05-29,0.820637,2.331948,,0.0,2.737429,-2.845148,,1.585785,-2.11434,1.335942
2024-05-30,-0.988135,2.037529,,0.0,2.328846,-3.154137,,1.543852,-2.119084,1.298938
2024-05-31,-1.825776,2.146133,,0.0,2.232294,-3.141366,,1.48892,-2.129971,1.250443
2024-06-03,-1.959345,2.241433,,0.0,2.251445,-3.043164,,1.414222,-2.133484,1.185183
2024-06-04,1.688634,2.18679,,0.0,2.158171,-2.809176,,1.351606,-2.115113,1.123547
2024-06-05,1.014101,1.97296,,0.0,1.898479,-2.581159,,1.29485,-2.092961,1.070273
2024-06-06,-0.256489,1.731724,,0.0,1.724476,-2.419158,,1.23425,-2.065979,1.01849
2024-06-07,1.356921,1.691735,,0.0,1.414106,-2.249585,,1.183362,-2.038546,0.971346
2024-06-10,-1.065982,1.571343,,0.0,1.205138,-2.179885,,1.118623,-2.022499,0.928383
2024-06-11,0.087453,1.390688,,0.0,1.093213,-2.122198,,1.055095,-2.00591,0.881665
2024-06-13,0.379324,1.251305,,0.0,1.156672,-2.065383,,0.997911,-1.990306,0.822074
2024-06-14,1.44196,1.322197,,0.0,1.084486,-1.981256,,0.951164,-1.967239,0.778993
2024-06-17,-0.476996,1.192592,,0.0,1.016081,-1.940755,,0.897403,-1.949579,0.730497
2024-06-18,-1.324775,1.236794,,0.0,1.091168,-1.953062,,0.833822,-1.938202,0.674931
2024-06-19,-1.631648,1.444813,,0.0,1.319854,-1.978834,,0.746399,-1.930126,0.598202
2024-06-20,2.300241,2.009474,,0.0,1.624943,-1.911567,,0.678315,-1.928598,0.494529
2024-06-21,0.122929,1.779974,,0.0,1.824548,-1.868187,,0.610133,-1.925479,0.386991
2024-06-24,-0.014564,1.674069,,0.0,1.90142,-1.839808,,0.53319,-1.918131,0.283322
2024-06-25,0.55251,1.592418,,0.0,1.865348,-1.788481,,0.456598,-1.903768,0.165907
2024-06-26,1.025326,1.206829,,0.0,1.515096,-1.681452,,0.383844,-1.881916,0.055995
2024-06-27,0.123716,1.106999,,0.0,1.250024,-1.59844,,0.304755,-1.871164,-0.063983
2024-06-28,0.252598,1.004577,,0.0,0.990198,-1.537997,,0.216588,-1.854848,-0.183221
2024-07-01,0.778541,0.987099,,0.0,0.576888,-1.456687,,0.124115,-1.841368,-0.290634
2024-07-02,0.680184,0.699587,,0.0,-0.195432,-1.339209,,0.034821,-1.825449,-0.396723
2024-07-03,-0.402623,0.075962,,0.0,-1.018455,-1.201206,,-0.074276,-1.808884,-0.511539
2024-07-04,-1.527731,0.293432,,0.0,-1.345405,-1.139761,,-0.222168,-1.79105,-0.638185
2024-07-05,0.428162,0.172841,,0.0,-1.515704,-1.092991,,-0.368184,-1.779424,-0.778257
2024-07-08,-0.322721,0.082063,,0.0,-1.697993,-1.05254,,-0.539896,-1.768566,-0.931441
2024-07-09,-1.58713,0.433074,,0.0,-1.414657,-1.103166,,-0.7551,-1.758566,-1.102481
2024-07-10,-1.534833,0.794887,,0.0,-0.904107,-1.184616,,-1.027462,-1.752017,-1.284807
2024-07-11,0.553097,0.816296,,0.0,-0.294279,-1.259691,,-1.299275,-1.743925,-1.470562
2024-07-12,-0.219873,0.761232,,0.0,0.041675,-1.365612,,-1.586643,-1.738251,-1.658937
2024-07-15,-1.046128,0.623304,,0.0,0.5608,-1.581472,,-1.896255,-1.741941,-1.842778
2024-07-16,0.949013,0.913518,,0.0,1.157286,-1.747542,,-2.156748,-1.74897,-2.012238
2024-07-17,0.234106,0.118308,,0.0,1.438753,-1.829951,,-2.372289,-1.760832,-2.141327
2024-07-18,0.872716,-1.351068,,0.0,1.700112,-1.763178,,-2.527825,-1.768509,-2.227001
2024-07-19,0.916959,-3.022417,,0.0,1.400827,-1.764954,,-2.632628,-1.771502,-2.27336
2024-07-22,0.561579,-2.378643,,0.0,0.942333,-1.722726,,-2.693968,-1.771035,-2.292037
2024-07-23,0.185009,-2.052489,,0.0,0.558472,-1.644752,,-2.707683,-1.771658,-2.29623
2024-07-24,0.717054,-1.728583,,0.0,-0.020609,-1.553887,,-2.688359,-1.772818,-2.291625
2024-07-25,-0.145338,-1.822868,,0.0,-0.595276,-1.526886,,-2.663336,-1.770894,-2.283668
2024-07-26,-1.11103,-1.335247,,0.0,-0.939657,-1.547289,,-2.646517,-1.773168,-2.26233
2024-07-29,-1.892635,-0.226836,,0.0,-0.946488,-1.644992,,-2.64943,-1.778292,-2.235009
2024-07-30,1.230659,-0.042875,,0.0,-0.819868,-1.708933,,-2.63108,-1.781872,-2.212527
2024-07-31,0.267002,-0.282309,,0.0,-0.761358,-1.785885,,-2.602928,-1.777501,-2.183603
2024-08-01,0.133823,-0.274517,,0.0,-0.754133,-1.84387,,-2.564866,-1.763222,-2.143403
2024-08-02,-0.693091,-0.632382,,0.0,-0.365686,-1.861264,,-2.533356,-1.748619,-2.093512
2024-08-05,-1.452832,-0.101983,,0.0,0.476794,-1.941825,,-2.513863,-1.736638,-2.040824
2024-08-06,0.412629,-0.039741,,0.0,1.244087,-1.988149,,-2.487584,-1.723147,-1.986351
2024-08-07,1.384077,-0.141016,,0.0,1.718043,-1.923428,,-2.450595,-1.705663,-1.941163
2024-08-08,-0.47328,-0.934449,,0.0,1.763508,-1.824208,,-2.421375,-1.678828,-1.891377
